time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737717084,129693.76,1.297300E+06,129693.76,11561.77,1.156500E+05,11561.77
1737717094,290729.88,4.204600E+06,210200.59,25904.99,3.747000E+05,18732.38
1737717104,294097.18,7.145600E+06,238163.69,26339.75,6.381000E+05,21267.95
1737717114,280730.21,9.952875E+06,248804.47,24922.74,8.873250E+05,22181.57
1737717124,289582.62,1.284870E+07,256959.64,25762.51,1.144950E+06,22897.72
1737717134,282184.52,1.567055E+07,261163.60,25169.96,1.396650E+06,23276.41
1737717144,261350.41,1.828405E+07,261190.29,23362.54,1.630275E+06,23288.71
1737717154,267209.99,2.095615E+07,261942.72,23827.50,1.868550E+06,23356.06
1737717164,269065.02,2.364680E+07,262734.07,24007.50,2.108625E+06,23428.44
1737717174,191157.40,2.555838E+07,255576.60,16994.99,2.278575E+06,22785.11
1737717184,171842.41,2.727680E+07,247964.59,15367.49,2.432250E+06,22110.80
1737717194,149775.07,2.877455E+07,239782.32,13200.01,2.564250E+06,21368.25
1737717204,145702.34,3.023158E+07,232545.55,12997.49,2.694225E+06,20724.36
1737717214,155110.23,3.178268E+07,227014.57,13905.02,2.833275E+06,20237.27
1737717224,233592.53,3.411860E+07,227453.10,20782.50,3.041100E+06,20273.62
1737717234,239834.96,3.651695E+07,228226.95,21315.00,3.254250E+06,20338.71
1737717244,236389.97,3.888085E+07,228707.12,21090.00,3.465150E+06,20382.90
1737717254,229115.03,4.117200E+07,228729.78,20535.00,3.670500E+06,20391.35
1737717264,240065.06,4.357265E+07,229326.36,21307.51,3.883575E+06,20439.57
1737717274,235875.01,4.593140E+07,229653.79,21075.00,4.094325E+06,20471.34
1737717284,240094.99,4.833235E+07,230150.99,21292.50,4.307250E+06,20510.44
1737717294,219254.97,5.052490E+07,229655.72,19605.00,4.503300E+06,20469.29
1737717304,247060.00,5.299550E+07,230412.42,21960.00,4.722900E+06,20534.10
1737717314,236960.01,5.536510E+07,230685.23,21120.00,4.934100E+06,20558.51
1737717324,242789.97,5.779300E+07,231169.41,21660.00,5.150700E+06,20602.57
1737717334,258785.06,6.038085E+07,232231.54,23077.51,5.381475E+06,20697.76
