time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737294186,465224.19,4.652900E+06,465224.19,41614.11,4.162000E+05,41614.11
1737294196,650760.10,1.116050E+07,557985.57,57850.01,9.947000E+05,49731.49
1737294206,602349.99,1.718400E+07,572773.02,53800.00,1.532700E+06,51087.59
1737294216,656080.13,2.374480E+07,593599.06,58390.01,2.116600E+06,52913.13
1737294226,618319.97,2.992800E+07,598543.10,55150.00,2.668100E+06,53360.49
1737294236,650039.99,3.642840E+07,607125.71,57870.00,3.246800E+06,54112.06
1737294246,650669.89,4.293510E+07,613346.18,58029.99,3.827100E+06,54671.75
1737294256,563839.94,4.857350E+07,607158.01,50159.99,4.328700E+06,54107.79
1737294266,666099.87,5.523450E+07,613707.01,59489.99,4.923600E+06,54705.81
1737294276,672360.17,6.195810E+07,619572.24,59830.01,5.521900E+06,55218.22
1737294286,649590.18,6.845400E+07,622301.11,57850.02,6.100400E+06,55457.47
1737294296,647429.80,7.492830E+07,624395.14,57749.98,6.677900E+06,55648.51
1737294306,628860.07,8.121690E+07,624738.59,55960.01,7.237500E+06,55672.47
1737294316,566270.10,8.687960E+07,620562.31,50500.01,7.742500E+06,55303.01
1737294326,618959.96,9.306920E+07,620455.49,55150.00,8.294000E+06,55292.81
1737294336,642759.92,9.949680E+07,621849.51,57329.99,8.867300E+06,55420.14
1737294346,654040.11,1.060372E+08,623743.05,58270.01,9.450000E+06,55587.77
1737294356,663399.97,1.126712E+08,625946.20,59140.00,1.004140E+07,55785.12
1737294366,430779.95,1.169790E+08,615674.37,38350.00,1.042490E+07,54867.49
1737294376,588060.07,1.228596E+08,614293.66,52450.01,1.094940E+07,54746.61
1737294386,676849.99,1.296281E+08,617272.51,60270.00,1.155210E+07,55009.63
1737294396,633659.41,1.359647E+08,618017.37,56479.95,1.211690E+07,55076.46
1737294406,626430.60,1.422290E+08,618383.16,55780.05,1.267470E+07,55107.05
1737294416,581880.06,1.480478E+08,616862.21,51860.01,1.319330E+07,54971.76
1737294426,453109.98,1.525789E+08,610312.15,40400.00,1.359730E+07,54388.89
1737294436,457909.93,1.571580E+08,604450.56,40689.99,1.400420E+07,53862.01
1737294446,418100.06,1.613390E+08,597548.73,37360.01,1.437780E+07,53250.83
1737294456,374549.80,1.650845E+08,589584.52,33289.98,1.471070E+07,52537.95
1737294466,468640.25,1.697709E+08,585414.05,41760.02,1.512830E+07,52166.30
1737294476,559870.02,1.753696E+08,584562.58,50000.00,1.562830E+07,52094.09
1737294486,535359.94,1.807232E+08,582975.41,47719.99,1.610550E+07,51952.99
1737294496,521920.04,1.859424E+08,581067.44,46450.00,1.657000E+07,51781.02
1737294506,542319.91,1.913656E+08,579893.27,48359.99,1.705360E+07,51677.35
1737294516,541360.10,1.967792E+08,578759.95,48240.01,1.753600E+07,51576.26
1737294526,531099.95,2.020902E+08,577398.24,47220.00,1.800820E+07,51451.79
1737294536,538560.04,2.074758E+08,576319.41,48080.00,1.848900E+07,51358.13
1737294546,519989.74,2.126757E+08,574796.99,46249.98,1.895150E+07,51220.07
1737294556,493230.14,2.176080E+08,572650.50,43970.01,1.939120E+07,51029.28
1737294566,547459.86,2.230826E+08,572004.59,48779.99,1.987900E+07,50971.61
1737294576,496940.22,2.280520E+08,570127.99,44380.02,2.032280E+07,50806.82
1737294586,481739.93,2.328694E+08,567972.19,42809.99,2.075090E+07,50611.78
1737294596,469340.07,2.375628E+08,565623.81,41830.01,2.116920E+07,50402.69
1737294606,478670.00,2.423495E+08,563601.64,42750.00,2.159670E+07,50224.72
1737294616,453130.01,2.468808E+08,561090.93,40400.00,2.200070E+07,50001.43
1737294626,533359.98,2.522144E+08,560474.69,47530.00,2.247600E+07,49946.51
1737294636,501519.88,2.572296E+08,559193.06,44719.99,2.292320E+07,49832.89
1737294646,516560.12,2.623952E+08,558285.98,46000.01,2.338320E+07,49751.34
1737294656,514300.03,2.675382E+08,557369.61,45700.00,2.384020E+07,49666.94
1737294666,527939.90,2.728176E+08,556769.01,47169.99,2.431190E+07,49615.98
1737294676,499320.06,2.778108E+08,555620.03,44430.01,2.475620E+07,49512.26
1737294686,532880.02,2.831396E+08,555174.15,47460.00,2.523080E+07,49472.02
1737294696,540589.93,2.885455E+08,554893.68,48129.99,2.571210E+07,49446.21
1737294706,577130.04,2.943168E+08,555313.24,51590.00,2.622800E+07,49486.66
1737294716,595940.02,3.002762E+08,556065.58,53030.00,2.675830E+07,49552.28
1737294726,553010.01,3.058063E+08,556010.03,49300.00,2.725130E+07,49547.69
1737294736,531969.88,3.111260E+08,555580.74,47439.99,2.772570E+07,49510.05
1737294746,517480.10,3.163008E+08,554912.31,46110.01,2.818680E+07,49450.40
1737294756,540079.95,3.217016E+08,554656.58,48110.00,2.866790E+07,49427.29
1737294766,533429.99,3.270359E+08,554296.81,47540.00,2.914330E+07,49395.31
1737294776,573059.72,3.327665E+08,554609.52,51039.98,2.965370E+07,49422.72
1737294786,605190.18,3.388184E+08,555438.71,53910.02,3.019280E+07,49496.28
1737294796,533100.20,3.441494E+08,555078.41,47490.02,3.066770E+07,49463.92
1737294806,499589.64,3.491453E+08,554197.64,44509.97,3.111280E+07,49385.29
1737294816,523790.30,3.543832E+08,553722.53,46650.03,3.157930E+07,49342.55
1737294826,623119.87,3.606144E+08,554790.18,55469.99,3.213400E+07,49436.82
1737294836,554480.15,3.661592E+08,554785.48,49550.01,3.262950E+07,49438.53
1737294846,538319.99,3.715424E+08,554539.73,47930.00,3.310880E+07,49416.02
1737294856,532979.97,3.768722E+08,554222.67,47470.00,3.358350E+07,49387.40
1737294866,555819.95,3.824304E+08,554245.82,49450.00,3.407800E+07,49388.30
1737294876,565700.02,3.880874E+08,554409.45,50410.00,3.458210E+07,49402.90
1737294886,544060.08,3.935280E+08,554263.69,48600.01,3.506810E+07,49391.59
1737294896,506439.91,3.985924E+08,553599.47,45009.99,3.551820E+07,49330.74
1737294906,538899.78,4.039814E+08,553398.10,48119.98,3.599940E+07,49314.15
1737294916,548820.34,4.094696E+08,553336.24,48940.03,3.648880E+07,49309.10
1737294926,549439.96,4.149640E+08,553284.29,48960.00,3.697840E+07,49304.44
1737294936,590769.86,4.208717E+08,553777.52,52589.99,3.750430E+07,49347.67
1737294946,557830.21,4.264500E+08,553830.15,49690.02,3.800120E+07,49352.12
1737294956,572279.93,4.321728E+08,554066.69,51069.99,3.851190E+07,49374.14
1737294966,538319.78,4.375560E+08,553867.36,47929.98,3.899120E+07,49355.86
1737294976,587630.25,4.434323E+08,554289.40,52280.02,3.951400E+07,49392.41
1737294986,553149.80,4.489638E+08,554275.33,49419.98,4.000820E+07,49392.75
1737294996,585009.94,4.548139E+08,554650.14,52029.99,4.052850E+07,49424.91
1737295006,584670.29,4.606606E+08,555011.83,52120.03,4.104970E+07,49457.39
1737295016,497119.85,4.656318E+08,554322.64,44329.99,4.149300E+07,49396.35
1737295026,548820.05,4.711200E+08,554257.90,48940.00,4.198240E+07,49390.98
1737295036,586520.06,4.769852E+08,554633.04,52220.01,4.250460E+07,49423.87
1737295046,556740.00,4.825526E+08,554657.26,49560.00,4.300020E+07,49425.44
1737295056,566380.05,4.882164E+08,554790.47,50520.00,4.350540E+07,49437.88
1737295066,466859.91,4.928850E+08,553802.49,41509.99,4.392050E+07,49348.80
1737295076,356100.10,4.964460E+08,551605.80,31750.01,4.423800E+07,49153.26
1737295086,351319.54,4.999592E+08,549404.85,31439.96,4.455240E+07,48958.60
1737295096,342580.44,5.033850E+08,547156.77,30370.04,4.485610E+07,48756.56
1737295106,348039.95,5.068654E+08,545015.73,31020.00,4.516630E+07,48565.84
1737295116,273090.01,5.095963E+08,542122.91,24380.00,4.541010E+07,48308.54
1737295126,467710.02,5.142734E+08,541339.62,41730.00,4.582740E+07,48239.30
1737295136,496169.95,5.192351E+08,540869.10,44150.00,4.626890E+07,48196.70
1737295146,541710.02,5.246522E+08,540877.77,48290.00,4.675180E+07,48197.66
1737295156,483220.04,5.294844E+08,540289.43,43000.00,4.718180E+07,48144.62
1737295166,545410.01,5.349385E+08,540341.15,48770.00,4.766950E+07,48150.94
1737295176,547289.90,5.404114E+08,540410.64,48679.99,4.815630E+07,48156.23
1737295186,558089.99,5.459923E+08,540585.68,49760.00,4.865390E+07,48172.11
1737295196,541029.96,5.514026E+08,540590.03,48200.00,4.913590E+07,48172.38
1737295206,538399.93,5.567866E+08,540568.77,47909.99,4.961500E+07,48169.84
1737295216,517940.00,5.619660E+08,540351.19,46120.00,5.007620E+07,48150.13
1737295226,576599.67,5.677320E+08,540696.41,51499.97,5.059120E+07,48182.03
1737295236,560620.58,5.733382E+08,540884.37,49940.05,5.109060E+07,48198.62
1737295246,559579.99,5.789340E+08,541059.10,49760.00,5.158820E+07,48213.21

Summary:
loaded 581760000 metrics in 1075.606sec with 10 workers (mean rate 540867.12 metrics/sec)
loaded 51840000 rows in 1075.606sec with 10 workers (mean rate 48196.08 rows/sec)
Run complete after 518400 queries with 10 workers (Overall query rate 481.96 queries/sec):
          :
min:     1.09ms, med:     6.21ms, mean:    10.75ms, max: 8030.46ms, stddev:    36.85ms, sum: 5575.0sec, count: 518400
all queries:
min:     1.09ms, med:     6.21ms, mean:    10.75ms, max: 8030.46ms, stddev:    36.85ms, sum: 5575.0sec, count: 518400
Saving Response Latencies to /home/benchUser/results/latenciesInserts_latest.csv
