time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1733576232,425394.01,4.254400E+06,425394.01,38055.89,3.806000E+05,38055.89
1733576242,475120.10,9.005600E+06,450255.71,42330.01,8.039000E+05,40192.83
1733576252,395759.78,1.296320E+07,432091.05,35259.98,1.156500E+06,38548.61
1733576262,416310.03,1.712630E+07,428145.90,37020.00,1.526700E+06,38166.47
1733576272,390930.13,2.103560E+07,420702.91,34890.01,1.875600E+06,37511.19
1733576282,298419.99,2.401980E+07,400322.79,26570.00,2.141300E+06,35687.69
1733576292,421909.97,2.823890E+07,403406.63,37660.00,2.517900E+06,35969.44
1733576302,479070.10,3.302960E+07,412864.43,42640.01,2.944300E+06,36803.25
1733576312,375599.95,3.678560E+07,408723.98,33450.00,3.278800E+06,36430.67
1733576322,445520.05,4.124080E+07,412403.55,39740.00,3.676200E+06,36761.60
1733576332,372739.91,4.496820E+07,408797.80,33249.99,4.008700E+06,36442.37
1733576342,405249.95,4.902070E+07,408502.15,36080.00,4.369500E+06,36412.17
1733576352,448110.16,5.350180E+07,411548.89,39830.01,4.767800E+06,36675.08
1733576362,423259.93,5.773440E+07,412385.39,37859.99,5.146400E+06,36759.72
1733576372,391280.02,6.164720E+07,410978.37,34730.00,5.493700E+06,36624.40
1733576382,350780.00,6.515500E+07,407216.00,31340.00,5.807100E+06,36294.13
1733576392,429319.94,6.944820E+07,408516.22,38299.99,6.190100E+06,36412.12
1733576402,410350.06,7.355170E+07,408618.10,36500.01,6.555100E+06,36417.00
1733576412,387449.85,7.742620E+07,407503.99,34499.99,6.900100E+06,36316.11
1733576422,404180.01,8.146800E+07,407337.79,36030.00,7.260400E+06,36301.80
1733576432,332880.10,8.479680E+07,403792.21,29720.01,7.557600E+06,35988.39
1733576442,421199.99,8.900880E+07,404583.47,37550.00,7.933100E+06,36059.37
1733576452,435190.03,9.336070E+07,405914.18,38760.00,8.320700E+06,36176.79
1733576462,419610.01,9.755680E+07,406484.84,37370.00,8.694400E+06,36226.50
1733576472,428400.05,1.018408E+08,407361.44,38180.00,9.076200E+06,36304.64
1733576482,357679.98,1.054176E+08,405450.62,31890.00,9.395100E+06,36134.85
1733576492,278069.88,1.081983E+08,400732.84,24649.99,9.641600E+06,35709.49
1733576502,239340.02,1.105917E+08,394968.83,21420.00,9.855800E+06,35199.15
1733576512,231530.04,1.129070E+08,389333.03,20640.00,1.006220E+07,34697.11
1733576522,241029.98,1.153173E+08,384389.61,21410.00,1.027630E+07,34254.21
1733576532,225170.02,1.175690E+08,379253.52,20020.00,1.047650E+07,33795.04
1733576542,419849.99,1.217675E+08,380522.15,37430.00,1.085080E+07,33908.64
1733576552,308990.02,1.248574E+08,378354.52,27600.00,1.112680E+07,33717.47
1733576562,450879.89,1.293662E+08,380487.61,40099.99,1.152780E+07,33905.19
1733576572,391940.14,1.332856E+08,380814.83,35080.01,1.187860E+07,33938.75
1733576582,367779.94,1.369634E+08,380452.75,32619.99,1.220480E+07,33902.12
1733576592,409170.03,1.410551E+08,381228.89,36570.00,1.257050E+07,33974.23
1733576602,402729.92,1.450824E+08,381794.70,35929.99,1.292980E+07,34025.69
1733576612,435510.12,1.494375E+08,383172.02,38790.01,1.331770E+07,34147.85
