time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1734311544,7149.97,7.150000E+04,7149.97,690.00,6.900000E+03,690.00
1734311554,430530.18,4.376800E+06,218839.66,38350.02,3.904000E+05,19519.97
1734311564,314379.83,7.520600E+06,250686.36,27979.99,6.702000E+05,22339.97
1734311574,351700.12,1.103760E+07,275939.77,31490.01,9.851000E+05,24627.48
1734311584,344289.73,1.448050E+07,289609.76,30619.98,1.291300E+06,25825.98
1734311594,359050.28,1.807100E+07,301183.17,32030.03,1.611600E+06,26859.99
1734311604,363469.83,2.170570E+07,310081.26,32419.99,1.935800E+06,27654.27
1734311614,273170.07,2.443740E+07,305467.37,24320.01,2.179000E+06,27237.49
1734311624,348440.11,2.792180E+07,310242.11,31060.01,2.489600E+06,27662.21
1734311634,255679.92,3.047860E+07,304785.89,22689.99,2.716500E+06,27164.99
1734311644,332610.06,3.380470E+07,307315.36,29700.01,3.013500E+06,27395.45
1734311654,278950.01,3.659420E+07,304951.58,24790.00,3.261400E+06,27178.33
1734311664,361199.89,4.020620E+07,309278.38,32289.99,3.584300E+06,27571.53
1734311674,360000.15,4.380620E+07,312901.36,31960.01,3.903900E+06,27884.99
1734311684,356659.92,4.737280E+07,315818.60,31849.99,4.222400E+06,28149.33
1734311694,330730.08,5.068010E+07,316750.56,29470.01,4.517100E+06,28231.87
1734311704,359109.93,5.427120E+07,319242.29,32039.99,4.837500E+06,28455.88
1734311714,261290.05,5.688410E+07,316022.72,23160.00,5.069100E+06,28161.66
1734311724,365959.96,6.054370E+07,318651.00,32720.00,5.396300E+06,28401.57
1734311734,321799.99,6.376170E+07,318808.45,28600.00,5.682300E+06,28411.50
1734311744,363469.86,6.739640E+07,320935.18,32359.99,6.005900E+06,28599.52
1734311754,353820.14,7.093460E+07,322429.95,31540.01,6.321300E+06,28733.18
1734311764,211099.99,7.304560E+07,317589.52,18780.00,6.509100E+06,28300.43
1734311774,237669.88,7.542230E+07,314259.53,21339.99,6.722500E+06,28010.41
1734311784,355430.17,7.897660E+07,315906.36,31670.02,7.039200E+06,28156.80
1734311794,360810.06,8.258470E+07,317633.42,32000.01,7.359200E+06,28304.61
1734311804,342000.04,8.600470E+07,318535.89,30600.00,7.665200E+06,28389.63
1734311814,349839.97,8.950310E+07,319653.89,31160.00,7.976800E+06,28488.57
1734311824,363289.96,9.313600E+07,321158.58,32390.00,8.300700E+06,28623.10
1734311834,368730.01,9.682330E+07,322744.30,32820.00,8.628900E+06,28763.00
1734311844,268869.92,9.951200E+07,321006.41,24009.99,8.869000E+06,28609.67
1734311854,343870.17,1.029507E+08,321720.91,30510.01,9.174100E+06,28669.06
1734311864,257749.93,1.055282E+08,319782.39,22949.99,9.403600E+06,28495.75
1734311874,355290.02,1.090811E+08,320826.73,31650.00,9.720100E+06,28588.53
1734311884,357540.04,1.126565E+08,321875.68,31950.00,1.003960E+07,28684.57
1734311894,362420.04,1.162807E+08,323001.92,32220.00,1.036180E+07,28782.78
1734311904,57149.97,1.168522E+08,315816.73,5160.00,1.041340E+07,28144.32
1734311914,338900.13,1.202412E+08,316424.18,30140.01,1.071480E+07,28196.84
1734311924,364739.99,1.238886E+08,317663.05,32570.00,1.104050E+07,28308.97
1734311934,275080.04,1.266394E+08,316598.48,24530.00,1.128580E+07,28214.50
1734311944,364759.92,1.302870E+08,317773.14,32549.99,1.161130E+07,28320.24
1734311954,361870.04,1.339057E+08,318823.07,32170.00,1.193300E+07,28411.90
1734311964,365679.94,1.375625E+08,319912.77,32669.99,1.225970E+07,28510.93
1734311974,362350.08,1.411860E+08,320877.25,32250.01,1.258220E+07,28595.91
1734311984,362380.00,1.448098E+08,321799.53,32230.00,1.290450E+07,28676.66
1734311994,359489.98,1.484047E+08,322618.89,32100.00,1.322550E+07,28751.08
1734312004,161429.95,1.500190E+08,319189.34,14380.00,1.336930E+07,28445.32
1734312014,309890.00,1.531179E+08,318995.60,27510.00,1.364440E+07,28425.83
1734312024,352220.10,1.566401E+08,319673.65,31530.01,1.395970E+07,28489.18
1734312034,364280.08,1.602829E+08,320565.78,32420.01,1.428390E+07,28567.80
1734312044,355149.83,1.638344E+08,321243.90,31669.98,1.460060E+07,28628.63
1734312054,359310.07,1.674275E+08,321975.94,31900.01,1.491960E+07,28691.54
1734312064,357559.98,1.710031E+08,322647.34,31950.00,1.523910E+07,28753.02
1734312074,368910.06,1.746922E+08,323504.05,32780.01,1.556690E+07,28827.59
1734312084,171239.98,1.764046E+08,320735.62,15330.00,1.572020E+07,28582.18
1734312094,365889.89,1.800635E+08,321541.94,32659.99,1.604680E+07,28655.00
1734312104,362520.17,1.836887E+08,322260.86,32270.01,1.636950E+07,28718.42
1734312114,370079.90,1.873895E+08,323085.33,32899.99,1.669850E+07,28790.52
1734312124,372140.13,1.911109E+08,323916.76,33190.01,1.703040E+07,28865.08
1734312134,364919.88,1.947601E+08,324600.15,32569.99,1.735610E+07,28926.83
1734312144,349119.98,1.982513E+08,325002.11,31130.00,1.766740E+07,28962.95
1734312154,332549.98,2.015768E+08,325123.85,29590.00,1.796330E+07,28973.06
1734312164,211380.06,2.036906E+08,323318.40,18770.01,1.815100E+07,28811.11
1734312174,268899.95,2.063796E+08,322468.11,23980.00,1.839080E+07,28735.62
1734312184,362689.95,2.100065E+08,323086.91,32270.00,1.871350E+07,28790.00
1734312194,323729.93,2.132438E+08,323096.65,28909.99,1.900260E+07,28791.82
1734312204,363470.17,2.168785E+08,323699.24,32360.01,1.932620E+07,28845.07
1734312214,354290.05,2.204214E+08,324149.10,31530.00,1.964150E+07,28884.56
1734312224,368709.91,2.241085E+08,324794.91,32999.99,1.997150E+07,28944.20
1734312234,350330.07,2.276118E+08,325159.70,31090.01,2.028240E+07,28974.86
1734312244,209979.99,2.297116E+08,323537.45,18710.00,2.046950E+07,28830.28
1734312254,301839.92,2.327300E+08,323236.10,26989.99,2.073940E+07,28804.72
1734312264,11080.00,2.328408E+08,318959.99,1020.00,2.074960E+07,28424.11
1734312274,208159.99,2.349224E+08,317462.69,18550.00,2.093510E+07,28290.67
1734312284,249469.89,2.374171E+08,316556.12,22199.99,2.115710E+07,28209.47
1734312294,258380.06,2.400009E+08,315790.64,23020.01,2.138730E+07,28141.18
1734312304,252310.05,2.425240E+08,314966.22,22550.00,2.161280E+07,28068.57
1734312314,241120.01,2.449352E+08,314019.47,21430.00,2.182710E+07,27983.46
1734312324,372179.98,2.486570E+08,314755.68,33180.00,2.215890E+07,28049.24
1734312334,298940.01,2.516464E+08,314557.99,26640.00,2.242530E+07,28031.62
1734312344,376399.94,2.554104E+08,315321.47,33429.99,2.275960E+07,28098.27
1734312354,319759.98,2.586080E+08,315375.60,28630.00,2.304590E+07,28104.75
1734312364,371370.08,2.623217E+08,316050.23,33110.01,2.337700E+07,28165.06
1734312374,360960.01,2.659313E+08,316584.87,32090.00,2.369790E+07,28211.78
1734312384,331550.00,2.692468E+08,316760.93,29530.00,2.399320E+07,28227.29
1734312394,370259.84,2.729494E+08,317383.01,32909.99,2.432230E+07,28281.74
1734312404,253309.27,2.754825E+08,316646.53,22699.93,2.454930E+07,28217.58
1734312414,281480.92,2.782973E+08,316246.92,25040.08,2.479970E+07,28181.48
1734312424,365269.87,2.819500E+08,316797.74,32609.99,2.512580E+07,28231.23
1734312434,364519.96,2.855952E+08,317327.99,32490.00,2.545070E+07,28278.55
1734312444,367810.10,2.892733E+08,317882.74,32630.01,2.577700E+07,28326.37
1734312454,316090.05,2.924342E+08,317863.25,28220.00,2.605920E+07,28325.22
1734312464,323010.05,2.956643E+08,317918.59,28770.00,2.634690E+07,28330.00
1734312474,264919.98,2.983135E+08,317354.78,23570.00,2.658260E+07,28279.36
1734312484,324989.98,3.015634E+08,317435.15,29040.00,2.687300E+07,28287.37
1734312494,351809.75,3.050815E+08,317793.22,31349.98,2.718650E+07,28319.27
1734312504,372060.09,3.088021E+08,318352.67,33140.01,2.751790E+07,28368.97
1734312514,370670.08,3.125088E+08,318886.52,33080.01,2.784870E+07,28417.04
1734312524,286499.95,3.153738E+08,318559.38,25420.00,2.810290E+07,28386.77
1734312534,365330.15,3.190271E+08,319027.09,32640.01,2.842930E+07,28429.30
1734312544,258109.99,3.216082E+08,318423.95,22990.00,2.865920E+07,28375.44
1734312554,325430.05,3.248625E+08,318492.64,29070.00,2.894990E+07,28382.25
1734312564,322109.87,3.280836E+08,318527.76,28699.99,2.923690E+07,28385.34
1734312574,321560.14,3.312992E+08,318556.91,28550.01,2.952240E+07,28386.92
1734312584,371369.81,3.350129E+08,319059.89,33079.98,2.985320E+07,28431.62
1734312594,374239.97,3.387553E+08,319580.46,33450.00,3.018770E+07,28478.96
1734312604,375890.09,3.425142E+08,320106.72,33340.01,3.052110E+07,28524.39
1734312614,187450.07,3.443887E+08,318878.42,16810.01,3.068920E+07,28415.93
1734312624,370959.94,3.480983E+08,319356.23,33010.00,3.101930E+07,28458.07
1734312634,102299.95,3.491213E+08,317382.99,9140.00,3.111070E+07,28282.45
1734312644,285050.10,3.519718E+08,317091.70,25320.01,3.136390E+07,28255.76
1734312654,367080.04,3.556426E+08,317538.03,32870.00,3.169260E+07,28296.96
1734312664,375679.97,3.593994E+08,318052.56,33310.00,3.202570E+07,28341.33
1734312674,367079.96,3.630702E+08,318482.62,32850.00,3.235420E+07,28380.88
1734312684,376279.96,3.668330E+08,318985.21,33390.00,3.268810E+07,28424.43
1734312694,318540.02,3.700184E+08,318981.37,28530.00,3.297340E+07,28425.34
1734312704,275610.10,3.727745E+08,318610.68,24580.01,3.321920E+07,28392.48
1734312714,377369.76,3.765482E+08,319108.63,33539.98,3.355460E+07,28436.10
1734312724,247120.12,3.790194E+08,318503.69,22010.01,3.377470E+07,28382.10
1734312734,364420.00,3.826636E+08,318886.32,32440.00,3.409910E+07,28415.92
