time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737296784,448195.61,4.482400E+06,448195.61,40076.03,4.008000E+05,40076.03
1737296794,668020.00,1.116260E+07,558102.36,59420.00,9.950000E+05,49747.54
1737296804,665520.06,1.781780E+07,593907.08,59440.01,1.589400E+06,52978.25
1737296814,657229.81,2.439010E+07,609737.37,58459.98,2.174000E+06,54348.65
1737296824,633430.14,3.072440E+07,614475.83,56460.01,2.738600E+06,54770.92
1737296834,670099.92,3.742540E+07,623746.36,59679.99,3.335400E+06,55589.08
1737296844,666020.06,4.408560E+07,629785.38,59460.01,3.930000E+06,56142.06
1737296854,609869.98,5.018430E+07,627295.98,54240.00,4.472400E+06,55904.31
1737296864,642370.06,5.660800E+07,628970.86,57350.01,5.045900E+06,56064.94
1737296874,618509.75,6.279310E+07,627924.76,54979.98,5.595700E+06,55956.44
1737296884,645340.26,6.924650E+07,629507.97,57500.02,6.170700E+06,56096.77
1737296894,540329.99,7.464980E+07,622076.54,48170.00,6.652400E+06,55436.21
1737296904,628059.94,8.093040E+07,622536.79,56080.00,7.213200E+06,55485.73
1737296914,679979.95,8.773020E+07,626639.85,60540.00,7.818600E+06,55846.75
1737296924,650240.06,9.423260E+07,628213.18,57910.01,8.397700E+06,55984.30
1737296934,625770.03,1.004903E+08,628060.49,55820.00,8.955900E+06,55974.03
1737296944,618849.94,1.066788E+08,627518.69,55109.99,9.507000E+06,55923.20
1737296954,599239.84,1.126712E+08,625947.66,53439.99,1.004140E+07,55785.25
1737296964,495499.82,1.176262E+08,619082.01,44119.98,1.048260E+07,55171.29
1737296974,601140.43,1.236376E+08,618184.94,53500.04,1.101760E+07,55087.73
1737296984,621000.03,1.298476E+08,618318.99,55300.00,1.157060E+07,55097.84
1737296994,429820.00,1.341458E+08,609750.89,38360.00,1.195420E+07,54337.03
1737297004,395710.01,1.381029E+08,600444.81,35250.00,1.230670E+07,53507.16
1737297014,391229.93,1.420152E+08,591727.56,34969.99,1.265640E+07,52734.78
1737297024,370690.04,1.457221E+08,582886.09,33030.00,1.298670E+07,51946.59
1737297034,368409.81,1.494062E+08,574637.03,32679.98,1.331350E+07,51205.57
1737297044,401750.17,1.534237E+08,568233.84,35880.02,1.367230E+07,50637.96
1737297054,488569.93,1.583094E+08,565388.71,43539.99,1.410770E+07,50384.46
1737297064,499960.07,1.633090E+08,563132.56,44490.01,1.455260E+07,50181.21
1737297074,495770.02,1.682667E+08,560887.15,44310.00,1.499570E+07,49985.50
1737297084,483179.95,1.730985E+08,558380.47,43000.00,1.542570E+07,49760.16
1737297094,524870.04,1.783472E+08,557333.27,46750.00,1.589320E+07,49666.10
1737297104,519440.04,1.835416E+08,556185.00,46370.00,1.635690E+07,49566.21
1737297114,532000.02,1.888616E+08,555473.68,47360.00,1.683050E+07,49501.33
