time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1732654302,408061.44,4.081100E+06,408061.44,36525.65,3.653000E+05,36525.65
1732654312,372529.94,7.806400E+06,390296.74,33189.99,6.972000E+05,34857.92
1732654322,271920.03,1.052560E+07,350839.41,24160.00,9.388000E+05,31292.09
1732654332,400699.96,1.453260E+07,363304.18,35690.00,1.295700E+06,32391.54
1732654342,336249.98,1.789510E+07,357893.47,30040.00,1.596100E+06,31921.24
1732654352,214310.03,2.003820E+07,333963.37,18990.00,1.786000E+06,29766.08
1732654362,204450.01,2.208270E+07,315461.78,18280.00,1.968800E+06,28125.24
1732654372,204849.93,2.413120E+07,301635.50,18299.99,2.151800E+06,26897.10
1732654382,265190.06,2.678310E+07,297586.06,23630.01,2.388100E+06,26534.09
1732654392,394580.01,3.072890E+07,307285.34,35120.00,2.739300E+06,27392.67
1732654402,418069.98,3.490960E+07,317356.56,37150.00,3.110800E+06,28279.69
1732654412,187960.00,3.678920E+07,306573.62,16850.00,3.279300E+06,27327.23
1732654422,391230.00,4.070150E+07,313085.59,34880.00,3.628100E+06,27908.21
1732654432,368799.89,4.438950E+07,317065.15,32859.99,3.956700E+06,28261.90
1732654442,405079.99,4.844030E+07,322932.76,36140.00,4.318100E+06,28787.10
1732654452,286830.04,5.130860E+07,320676.36,25420.00,4.572300E+06,28576.66
1732654462,423699.97,5.554560E+07,326736.53,37870.00,4.951000E+06,29123.32
1732654472,385530.08,5.940090E+07,330002.82,34250.01,5.293500E+06,29408.14
1732654482,384380.00,6.324470E+07,332864.75,34340.00,5.636900E+06,29667.71
1732654492,379599.83,6.704070E+07,335201.50,33829.99,5.975200E+06,29875.82
1732654502,328970.16,7.033040E+07,334904.77,29320.01,6.268400E+06,29849.35
1732654512,369600.02,7.402640E+07,336481.82,32840.00,6.596800E+06,29985.29
1732654522,404419.98,7.807060E+07,339435.63,36060.00,6.957400E+06,30249.41
1732654532,374540.04,8.181600E+07,340898.31,33480.00,7.292200E+06,30384.02
1732654542,410469.92,8.592070E+07,343681.16,36529.99,7.657500E+06,30629.85
1732654552,266450.03,8.858520E+07,340710.75,23740.00,7.894900E+06,30364.86
1732654562,461459.96,9.319980E+07,345182.92,41150.00,8.306400E+06,30764.31
1732654572,364820.06,9.684800E+07,345884.24,32520.01,8.631600E+06,30827.01
1732654582,336379.98,1.002118E+08,345556.51,29890.00,8.930500E+06,30794.70
1732654592,383209.95,1.040439E+08,346811.62,34210.00,9.272600E+06,30908.54
1732654602,324680.02,1.072907E+08,346097.70,28840.00,9.561000E+06,30841.82
1732654612,383030.05,1.111210E+08,347251.83,34170.00,9.902700E+06,30945.82
1732654622,345539.96,1.145764E+08,347199.96,30710.00,1.020980E+07,30938.68
1732654632,302440.00,1.176008E+08,345883.49,27090.00,1.048070E+07,30825.48
1732654642,320599.82,1.208068E+08,345161.11,28449.98,1.076520E+07,30757.61
1732654652,308990.07,1.238967E+08,344156.36,27630.01,1.104150E+07,30670.73
1732654662,386580.16,1.277625E+08,345302.94,34390.01,1.138540E+07,30771.25
1732654672,267020.01,1.304327E+08,343242.87,23820.00,1.162360E+07,30588.33
1732654682,223769.96,1.326704E+08,340179.47,19890.00,1.182250E+07,30314.01
1732654692,295450.02,1.356249E+08,339061.24,26460.00,1.208710E+07,30217.66
1732654702,411270.05,1.397376E+08,340822.43,36610.00,1.245320E+07,30373.57
1732654712,380219.97,1.435398E+08,341760.46,33900.00,1.279220E+07,30457.53
1732654722,337239.94,1.469122E+08,341655.33,29959.99,1.309180E+07,30445.96
1732654732,333540.07,1.502476E+08,341470.89,29820.01,1.339000E+07,30431.74
1732654742,424299.80,1.544906E+08,343311.53,37649.98,1.376650E+07,30592.14
1732654752,342370.09,1.579143E+08,343291.07,30630.01,1.407280E+07,30592.96
1732654762,347770.04,1.613920E+08,343386.36,31000.00,1.438280E+07,30601.62
1732654772,366379.90,1.650558E+08,343865.39,32619.99,1.470900E+07,30643.67
1732654782,269860.08,1.677544E+08,342355.09,23980.01,1.494880E+07,30507.68
1732654792,357439.59,1.713288E+08,342656.78,31939.96,1.526820E+07,30536.33
1732654802,355090.05,1.748797E+08,342900.57,31630.00,1.558450E+07,30557.77
1732654812,352360.32,1.784033E+08,343082.48,31300.03,1.589750E+07,30572.05
1732654822,357679.73,1.819801E+08,343357.90,31919.98,1.621670E+07,30597.48
1732654832,305700.09,1.850371E+08,342660.54,27190.01,1.648860E+07,30534.38
1732654842,356990.19,1.886070E+08,342921.08,31870.02,1.680730E+07,30558.66
1732654852,342820.04,1.920352E+08,342919.27,30620.00,1.711350E+07,30559.76
1732654862,360259.81,1.956378E+08,343223.49,32039.98,1.743390E+07,30585.73
1732654872,290209.99,1.985399E+08,342309.47,25820.00,1.769210E+07,30503.56
1732654882,356189.99,2.021018E+08,342544.73,31780.00,1.800990E+07,30525.19
1732654892,364860.17,2.057504E+08,342916.65,32560.02,1.833550E+07,30559.11
1732654902,333189.92,2.090823E+08,342757.20,29699.99,1.863250E+07,30545.02
1732654912,355669.80,2.126390E+08,342965.47,31679.98,1.894930E+07,30563.33
1732654922,254220.13,2.151812E+08,341556.81,22550.01,1.917480E+07,30436.13
1732654932,347790.08,2.186591E+08,341654.21,31010.01,1.948490E+07,30445.10
1732654942,342179.98,2.220809E+08,341662.30,30620.00,1.979110E+07,30447.79
1732654952,353669.81,2.256176E+08,341844.23,31449.98,2.010560E+07,30462.98
1732654962,279780.12,2.284154E+08,340917.90,24860.01,2.035420E+07,30379.35
1732654972,350140.08,2.319168E+08,341053.52,31250.01,2.066670E+07,30392.15
1732654982,348709.90,2.354039E+08,341164.48,31119.99,2.097790E+07,30402.70
1732654992,354569.84,2.389496E+08,341355.99,31569.99,2.129360E+07,30419.38
1732655002,336850.03,2.423181E+08,341292.52,29930.00,2.159290E+07,30412.48
1732655012,262270.08,2.449408E+08,340194.99,23490.01,2.182780E+07,30316.34
1732655022,339870.10,2.483395E+08,340190.54,30310.01,2.213090E+07,30316.25
1732655032,339150.04,2.517310E+08,340176.48,30210.00,2.243300E+07,30314.82
1732655042,362099.82,2.553520E+08,340468.79,32219.98,2.275520E+07,30340.22
1732655052,295420.07,2.583062E+08,339876.05,26290.01,2.301810E+07,30286.93
1732655062,348459.96,2.617908E+08,339987.52,31020.00,2.332830E+07,30296.45
1732655072,356209.99,2.653529E+08,340195.50,31710.00,2.364540E+07,30314.57
1732655082,268040.06,2.680333E+08,339282.15,23950.01,2.388490E+07,30234.00
1732655092,218039.99,2.702137E+08,337766.62,19420.00,2.407910E+07,30098.83
1732655102,284539.96,2.730591E+08,337109.50,25430.00,2.433340E+07,30041.19
1732655112,346880.10,2.765279E+08,337228.66,30890.01,2.464230E+07,30051.54
1732655122,348169.95,2.800096E+08,337360.48,31050.00,2.495280E+07,30063.57
1732655132,281800.07,2.828276E+08,336699.05,25080.01,2.520360E+07,30004.24
1732655142,355699.87,2.863846E+08,336922.59,31699.99,2.552060E+07,30024.19
1732655152,346340.08,2.898480E+08,337032.09,30810.01,2.582870E+07,30033.33
1732655162,359429.54,2.934423E+08,337289.53,32089.96,2.614960E+07,30056.97
1732655172,352110.34,2.969634E+08,337457.95,31350.03,2.646310E+07,30071.66
1732655182,292860.11,2.998920E+08,336956.85,26170.01,2.672480E+07,30027.82
1732655192,347160.04,3.033636E+08,337070.22,30920.00,2.703400E+07,30037.74
1732655202,338919.93,3.067528E+08,337090.55,30179.99,2.733580E+07,30039.30
1732655212,336980.06,3.101226E+08,337089.35,29920.01,2.763500E+07,30038.00
1732655222,307669.89,3.131993E+08,336773.01,27449.99,2.790950E+07,30010.18
1732655232,346600.11,3.166653E+08,336877.55,30840.01,2.821790E+07,30019.00
1732655242,362469.92,3.202900E+08,337146.94,32319.99,2.854110E+07,30043.23
1732655252,335879.86,3.236488E+08,337133.75,30059.99,2.884170E+07,30043.40
1732655262,279330.18,3.264421E+08,336537.83,24740.02,2.908910E+07,29988.73
1732655272,260399.96,3.290461E+08,335760.92,23300.00,2.932210E+07,29920.47
1732655282,281590.03,3.318620E+08,335213.74,25030.00,2.957240E+07,29871.08
1732655292,249709.69,3.343591E+08,334358.70,22209.97,2.979450E+07,29794.46
1732655302,265770.30,3.370168E+08,333679.61,23670.03,3.003120E+07,29733.83
1732655312,299500.06,3.400118E+08,333344.51,26700.01,3.029820E+07,29704.08
1732655322,343459.85,3.434464E+08,333442.72,30759.99,3.060580E+07,29714.33
1732655332,330960.06,3.467560E+08,333418.85,29500.01,3.090080E+07,29712.27
1732655342,335980.02,3.501158E+08,333443.24,29780.00,3.119860E+07,29712.92
1732655352,341249.94,3.535283E+08,333516.89,30509.99,3.150370E+07,29720.44
1732655362,289830.05,3.564266E+08,333108.60,25770.00,3.176140E+07,29683.52
1732655372,332070.04,3.597473E+08,333098.98,29640.00,3.205780E+07,29683.12
1732655382,346509.80,3.632124E+08,333222.02,30819.98,3.236600E+07,29693.55
1732655392,341399.78,3.666264E+08,333296.36,30509.98,3.267110E+07,29700.97
1732655402,339650.24,3.700229E+08,333353.60,30280.02,3.297390E+07,29706.18
1732655412,291230.12,3.729352E+08,332977.50,25970.01,3.323360E+07,29672.83
1732655422,320859.95,3.761438E+08,332870.27,28490.00,3.351850E+07,29662.36
1732655432,196580.01,3.781096E+08,331674.74,17610.00,3.369460E+07,29556.64
1732655442,225920.04,3.803688E+08,330755.14,20140.00,3.389600E+07,29474.75
1732655452,361199.99,3.839808E+08,331017.59,32080.00,3.421680E+07,29497.21
1732655462,343449.96,3.874153E+08,331123.85,30660.00,3.452340E+07,29507.15
1732655472,286020.05,3.902755E+08,330741.62,25390.00,3.477730E+07,29472.26
1732655482,345979.88,3.937353E+08,330869.67,30819.99,3.508550E+07,29483.58
1732655492,358489.77,3.973202E+08,331099.84,32039.98,3.540590E+07,29504.89
1732655502,343850.05,4.007587E+08,331205.21,30580.00,3.571170E+07,29513.77
1732655512,336320.05,4.041219E+08,331247.13,30080.00,3.601250E+07,29518.41
1732655522,283970.16,4.069616E+08,330862.77,25290.01,3.626540E+07,29484.04
1732655532,352459.98,4.104862E+08,331036.94,31350.00,3.657890E+07,29499.08
1732655542,347199.91,4.139582E+08,331166.24,30919.99,3.688810E+07,29510.45
1732655552,345650.09,4.174147E+08,331281.19,30750.01,3.719560E+07,29520.29
1732655562,279170.04,4.202064E+08,330870.87,25020.00,3.744580E+07,29484.85
1732655572,353999.48,4.237464E+08,331051.56,31499.95,3.776080E+07,29500.60
1732655582,338020.52,4.271266E+08,331105.59,30060.05,3.806140E+07,29504.93
1732655592,342699.93,4.305536E+08,331194.77,30629.99,3.836770E+07,29513.59
1732655602,326829.99,4.338219E+08,331161.45,28980.00,3.865750E+07,29509.52
1732655612,271249.78,4.365344E+08,330707.58,24309.98,3.890060E+07,29470.12
1732655622,340300.29,4.399374E+08,330779.70,30280.03,3.920340E+07,29476.21
1732655632,353340.00,4.434708E+08,330948.06,31540.00,3.951880E+07,29491.62
1732655642,327440.09,4.467452E+08,330922.08,29020.01,3.980900E+07,29488.12
1732655652,287559.96,4.496208E+08,330603.24,25780.00,4.006680E+07,29460.86
1732655662,353919.95,4.531600E+08,330773.43,31510.00,4.038190E+07,29475.81
1732655672,332559.72,4.564856E+08,330786.38,29669.97,4.067860E+07,29477.22
1732655682,328490.24,4.597705E+08,330769.86,29170.02,4.097030E+07,29475.01
1732655692,345429.93,4.632248E+08,330874.57,30719.99,4.127750E+07,29483.90
1732655702,285449.87,4.660793E+08,330552.41,25539.99,4.153290E+07,29455.93
1732655712,346310.12,4.695424E+08,330663.38,30790.01,4.184080E+07,29465.33
1732655722,338260.14,4.729250E+08,330716.51,30130.01,4.214210E+07,29469.98
1732655732,341679.94,4.763418E+08,330792.64,30529.99,4.244740E+07,29477.34
1732655742,284400.05,4.791858E+08,330472.69,25400.00,4.270140E+07,29449.22
1732655752,346020.04,4.826460E+08,330579.18,30780.00,4.300920E+07,29458.33
1732655762,260760.00,4.852536E+08,330104.22,23280.00,4.324200E+07,29416.30
1732655772,225550.00,4.875091E+08,329397.78,20100.00,4.344300E+07,29353.35
1732655782,333069.76,4.908398E+08,329422.42,29629.98,4.373930E+07,29355.21
1732655792,342080.21,4.942606E+08,329506.80,30380.02,4.404310E+07,29362.04
1732655802,333520.04,4.975958E+08,329533.38,29830.00,4.434140E+07,29365.14
1732655812,283299.91,5.004288E+08,329229.21,25259.99,4.459400E+07,29338.13
1732655822,331810.08,5.037469E+08,329246.08,29590.01,4.488990E+07,29339.78
1732655832,340979.87,5.071567E+08,329322.28,30359.99,4.519350E+07,29346.41
1732655842,343139.95,5.105881E+08,329411.42,30480.00,4.549830E+07,29353.72
1732655852,269390.01,5.132820E+08,329026.67,24130.00,4.573960E+07,29320.23
1732655862,350960.22,5.167916E+08,329166.37,31150.02,4.605110E+07,29331.89
1732655872,345159.88,5.202432E+08,329267.60,30869.99,4.635980E+07,29341.62
1732655882,412080.12,5.243640E+08,329788.43,36720.01,4.672700E+07,29388.03
1732655892,397479.90,5.283388E+08,330211.50,35339.99,4.708040E+07,29425.23
1732655902,316460.01,5.315034E+08,330126.09,28130.00,4.736170E+07,29417.18
1732655912,300899.98,5.345124E+08,329945.68,26890.00,4.763060E+07,29401.58
1732655922,264700.04,5.371594E+08,329545.40,23510.00,4.786570E+07,29365.44
1732655932,299729.97,5.401567E+08,329363.60,26720.00,4.813290E+07,29349.31
1732655942,239050.02,5.425472E+08,328816.25,21430.00,4.834720E+07,29301.31
1732655952,272720.04,5.452744E+08,328478.32,24300.00,4.859020E+07,29271.18
1732655962,372559.82,5.490000E+08,328742.28,33229.98,4.892250E+07,29294.89
1732655972,408610.08,5.530861E+08,329217.68,36260.01,4.928510E+07,29336.35
1732655982,388610.06,5.569722E+08,329569.12,34670.01,4.963180E+07,29367.91
1732655992,389580.08,5.608680E+08,329922.12,34790.01,4.997970E+07,29399.80
1732656002,362119.91,5.644892E+08,330110.41,32209.99,5.030180E+07,29416.24
1732656012,434780.10,5.688370E+08,330718.96,38670.01,5.068850E+07,29470.04
1732656022,406349.93,5.729005E+08,331156.13,36319.99,5.105170E+07,29509.63
1732656032,407059.91,5.769711E+08,331592.36,36279.99,5.141450E+07,29548.54
1732656042,398189.85,5.809530E+08,331972.92,35359.99,5.176810E+07,29581.75

Summary:
loaded 581760000 metrics in 1753.194sec with 10 workers (mean rate 331828.61 metrics/sec)
loaded 51840000 rows in 1753.194sec with 10 workers (mean rate 29568.89 rows/sec)
Run complete after 518400 queries with 10 workers (Overall query rate 295.69 queries/sec):
          :
min:     1.06ms, med:    27.11ms, mean:    26.78ms, max:  422.42ms, stddev:    21.68ms, sum: 13885.0sec, count: 518400
all queries:
min:     1.06ms, med:    27.11ms, mean:    26.78ms, max:  422.42ms, stddev:    21.68ms, sum: 13885.0sec, count: 518400
Saving Response Latencies to /home/benchUser/results/latenciesInserts_other.csv
