time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737291780,399118.78,3.991200E+06,399118.78,35689.89,3.569000E+05,35689.89
1737291790,554419.82,9.535400E+06,476769.20,49279.98,8.497000E+05,42484.93
1737291800,543750.16,1.497290E+07,499096.15,48560.01,1.335300E+06,44509.95
1737291810,585179.93,2.082470E+07,520617.08,52159.99,1.856900E+06,46422.46
1737291820,567969.97,2.650440E+07,530087.65,50490.00,2.361800E+06,47235.97
1737291830,555460.09,3.205900E+07,534316.39,49600.01,2.857800E+06,47629.98
1737291840,554899.71,3.760800E+07,537256.87,49479.97,3.352600E+06,47894.26
1737291850,564940.28,4.325740E+07,540717.29,50320.02,3.855800E+06,48197.48
1737291860,539499.97,4.865240E+07,540582.03,47980.00,4.335600E+06,48173.32
1737291870,566370.00,5.431610E+07,543160.83,50510.00,4.840700E+06,48406.98
1737291880,549160.00,5.980770E+07,543706.21,48920.00,5.329900E+06,48453.62
1737291890,543619.98,6.524390E+07,543699.02,48540.00,5.815300E+06,48460.82
1737291900,558969.95,7.083360E+07,544873.71,49810.00,6.313400E+06,48564.60
1737291910,537090.06,7.620450E+07,544317.73,47730.01,6.790700E+06,48504.99
1737291920,571740.02,8.192190E+07,546145.88,50980.00,7.300500E+06,48669.99
1737291930,566319.80,8.758510E+07,547406.75,50429.98,7.804800E+06,48779.99
1737291940,568299.42,9.326810E+07,548635.74,50729.95,8.312100E+06,48894.69
1737291950,566140.77,9.892950E+07,549608.24,50460.07,8.816700E+06,48981.66
1737291960,470089.93,1.036304E+08,545423.06,41939.99,9.236100E+06,48611.04
1737291970,369599.89,1.073264E+08,536631.90,32869.99,9.564800E+06,47823.99
1737291980,349359.99,1.108200E+08,527714.19,31200.00,9.876800E+06,47032.37
1737291990,347230.13,1.142923E+08,519510.38,30930.01,1.018610E+07,46300.45
1737292000,313590.05,1.174282E+08,510557.32,27890.00,1.046500E+07,45499.99
1737292010,394349.98,1.213717E+08,505715.35,35050.00,1.081550E+07,45064.58
1737292020,411169.99,1.254834E+08,501933.54,36620.00,1.118170E+07,44726.79
1737292030,496219.91,1.304456E+08,501713.78,44349.99,1.162520E+07,44712.30
1737292040,476220.13,1.352078E+08,500769.57,42420.01,1.204940E+07,44627.40
1737292050,492039.89,1.401282E+08,500457.80,43809.99,1.248750E+07,44598.21
1737292060,493630.01,1.450645E+08,500222.36,44020.00,1.292770E+07,44578.27
1737292070,483099.96,1.498955E+08,499651.61,42960.00,1.335730E+07,44524.33
1737292080,472929.99,1.546248E+08,498789.62,42260.00,1.377990E+07,44451.29
1737292090,457790.15,1.592027E+08,497508.39,40760.01,1.418750E+07,44335.93
1737292100,479649.96,1.639992E+08,496967.22,42770.00,1.461520E+07,44288.48
1737292110,513620.03,1.691354E+08,497457.01,45710.00,1.507230E+07,44330.29
1737292120,504459.98,1.741800E+08,497657.10,45010.00,1.552240E+07,44349.71
1737292130,506019.90,1.792402E+08,497889.40,45059.99,1.597300E+07,44369.44
1737292140,540280.08,1.846430E+08,499035.09,48080.01,1.645380E+07,44469.73
1737292150,490139.93,1.895444E+08,498801.01,43699.99,1.689080E+07,44449.47
1737292160,523320.15,1.947776E+08,499429.70,46720.01,1.735800E+07,44507.69
1737292170,579739.77,2.005750E+08,501437.46,51619.98,1.787420E+07,44685.50
1737292180,516519.99,2.057402E+08,501805.32,46010.00,1.833430E+07,44717.80
1737292190,534540.09,2.110856E+08,502584.72,47670.01,1.881100E+07,44788.09
1737292200,515560.05,2.162412E+08,502886.47,45880.00,1.926980E+07,44813.49
1737292210,443509.98,2.206763E+08,501537.01,39470.00,1.966450E+07,44692.04
1737292220,483650.07,2.255128E+08,501139.52,43070.01,2.009520E+07,44656.00
1737292230,466470.04,2.301775E+08,500385.84,41690.00,2.051210E+07,44591.52
1737292240,399449.92,2.341720E+08,498238.26,35509.99,2.086720E+07,44398.29
1737292250,485929.87,2.390313E+08,497981.84,43369.99,2.130090E+07,44376.87
1737292260,534760.16,2.443789E+08,498732.42,47700.01,2.177790E+07,44444.69
1737292270,491490.05,2.492938E+08,498587.57,43750.00,2.221540E+07,44430.80
1737292280,500960.00,2.543034E+08,498634.09,44640.00,2.266180E+07,44434.90
1737292290,510430.01,2.594077E+08,498860.93,45530.00,2.311710E+07,44455.96
1737292300,497289.86,2.643806E+08,498831.29,44159.99,2.355870E+07,44450.37
1737292310,511499.75,2.694956E+08,499065.89,45689.98,2.401560E+07,44473.33
1737292320,510390.40,2.745995E+08,499271.79,45530.04,2.447090E+07,44492.54
1737292330,556849.87,2.801680E+08,500299.97,49589.99,2.496680E+07,44583.57
1737292340,527040.04,2.854384E+08,500769.09,46980.00,2.543660E+07,44625.61
1737292350,505050.04,2.904889E+08,500842.90,44890.00,2.588550E+07,44630.17
1737292360,478100.00,2.952699E+08,500457.43,42680.00,2.631230E+07,44597.12
1737292370,515530.04,3.004252E+08,500708.64,45850.00,2.677080E+07,44618.00
