time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737291780,404839.75,4.048700E+06,404839.75,36087.30,3.609000E+05,36087.30
1737291790,533179.43,9.380500E+06,469007.23,47509.95,8.360000E+05,41798.42
1737291800,561390.61,1.499440E+07,499800.89,50180.05,1.337800E+06,44592.22
1737291810,578760.01,2.078200E+07,519540.30,51460.00,1.852400E+06,46309.14
1737291820,568919.99,2.647120E+07,529416.09,50800.00,2.360400E+06,47207.29
1737291830,554059.97,3.201180E+07,533523.35,49260.00,2.853000E+06,47549.41
1737291840,557730.11,3.758910E+07,536981.42,49710.01,3.350100E+06,47858.06
1737291850,551549.89,4.310460E+07,538802.46,49239.99,3.842500E+06,48030.80
1737291860,562859.89,4.873320E+07,541475.49,50029.99,4.342800E+06,48252.93
1737291870,573200.22,5.446520E+07,544647.94,51060.02,4.853400E+06,48533.64
1737291880,574299.91,6.020820E+07,547343.55,51199.99,5.365400E+06,48776.03
1737291890,549720.07,6.570540E+07,547541.60,49000.01,5.855400E+06,48794.70
1737291900,572979.90,7.143520E+07,549498.38,51019.99,6.365600E+06,48965.87
1737291910,551919.99,7.695440E+07,549671.35,49300.00,6.858600E+06,48989.74
1737291920,540840.09,8.236280E+07,549082.60,48180.01,7.340400E+06,48935.76
1737291930,552589.95,8.788870E+07,549301.81,49250.00,7.832900E+06,48955.40
1737291940,576859.92,9.365730E+07,550922.87,51299.99,8.345900E+06,49093.31
1737291950,590470.16,9.956200E+07,553119.93,52650.01,8.872400E+06,49290.91
1737291960,454279.97,1.041048E+08,547917.85,40560.00,9.278000E+06,48831.39
1737291970,369249.78,1.077973E+08,538984.47,32789.98,9.605900E+06,48029.32
1737291980,358550.13,1.113828E+08,530392.39,32090.01,9.926800E+06,47270.31
1737291990,343600.09,1.148188E+08,521901.87,30460.01,1.023140E+07,46506.21
1737292000,317769.99,1.179965E+08,513026.60,28430.00,1.051570E+07,45720.29
1737292010,443470.00,1.224312E+08,510128.41,39470.00,1.091040E+07,45459.86
1737292020,459239.96,1.270236E+08,508092.88,40860.00,1.131900E+07,45275.86
1737292030,526639.97,1.322900E+08,508806.23,47000.00,1.178900E+07,45342.18
1737292040,516510.09,1.374551E+08,509091.56,45990.01,1.224890E+07,45366.17
1737292050,492319.94,1.423783E+08,508492.57,43839.99,1.268730E+07,45311.66
1737292060,461850.01,1.469968E+08,506884.21,41230.00,1.309960E+07,45170.92
