time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1740827539,117395.15,1.174050E+06,117395.15,10634.11,1.063500E+05,10634.11
1740827549,272302.50,3.897075E+06,194845.57,24157.50,3.479250E+05,17395.52
1740827559,258792.49,6.485000E+06,216160.61,23077.50,5.787000E+05,19289.46
1740827569,266092.50,9.145925E+06,228643.32,23677.50,8.154750E+05,20386.45
1740827579,261135.00,1.175728E+07,235141.55,23385.00,1.049325E+06,20986.15
1740827589,258792.45,1.434520E+07,239083.31,23070.00,1.280025E+06,21333.45
1740827599,255280.03,1.689800E+07,241397.10,22597.50,1.506000E+06,21514.03
1740827609,251635.01,1.941435E+07,242676.83,22492.50,1.730925E+06,21636.34
1740827619,210470.01,2.151905E+07,239098.32,18772.50,1.918650E+06,21318.13
1740827629,159425.00,2.311330E+07,231131.06,14100.00,2.059650E+06,20596.33
1740827639,154622.50,2.465952E+07,224175.79,13822.50,2.197875E+06,19980.53
1740827649,131307.50,2.597260E+07,216436.82,11790.00,2.315775E+06,19297.99
1740827659,135969.94,2.733230E+07,210247.10,12067.49,2.436450E+06,18741.80
1740827669,168675.08,2.901905E+07,207277.69,14970.01,2.586150E+06,18472.39
1740827679,217499.93,3.119405E+07,207959.16,19357.49,2.779725E+06,18531.40
1740827689,219960.05,3.339365E+07,208709.22,19695.00,2.976675E+06,18604.12
1740827699,218730.02,3.558095E+07,209298.67,19507.50,3.171750E+06,18657.26
1740827709,218294.97,3.776390E+07,209798.46,19455.00,3.366300E+06,18701.58
1740827719,224604.97,4.000995E+07,210577.75,19935.00,3.565650E+06,18766.50
1740827729,222325.06,4.223320E+07,211165.11,19912.51,3.764775E+06,18823.80
1740827739,198997.50,4.422318E+07,210585.71,17700.00,3.941775E+06,18770.28
1740827749,267179.99,4.689498E+07,213158.16,23820.00,4.179975E+06,18999.81
1740827759,282259.95,4.971758E+07,216162.58,25140.00,4.431375E+06,19266.78
1740827769,273557.54,5.245315E+07,218554.03,24307.50,4.674450E+06,19476.81
1740827779,235954.98,5.481270E+07,219250.06,21105.00,4.885500E+06,19541.93
1740827789,233300.03,5.714570E+07,219790.44,20745.00,5.092950E+06,19588.21
1740827799,227570.00,5.942140E+07,220078.57,20332.50,5.296275E+06,19615.77
1740827809,240455.01,6.182595E+07,220806.30,21337.50,5.509650E+06,19677.26
1740827819,229564.99,6.412160E+07,221108.33,20580.00,5.715450E+06,19708.39
1740827829,238055.01,6.650215E+07,221673.21,21052.50,5.925975E+06,19753.19
1740827839,229324.93,6.879540E+07,221920.04,20564.99,6.131625E+06,19779.38
1740827849,239464.99,7.119005E+07,222468.32,21210.00,6.343725E+06,19824.09
1740827859,235347.59,7.354352E+07,222858.60,21015.01,6.553875E+06,19860.18
1740827869,229767.49,7.584120E+07,223061.80,20580.00,6.759675E+06,19881.35
1740827879,232460.00,7.816580E+07,223330.32,20685.00,6.966525E+06,19904.31
1740827889,235332.50,8.051912E+07,223663.71,21015.00,7.176675E+06,19935.16
1740827899,239667.42,8.291580E+07,224096.25,21232.49,7.389000E+06,19970.22
1740827909,228080.08,8.519660E+07,224201.08,20407.51,7.593075E+06,19981.73
1740827919,232689.99,8.752350E+07,224418.75,20662.50,7.799700E+06,19999.19
1740827929,233285.00,8.985635E+07,224640.40,20737.50,8.007075E+06,20017.65
1740827939,235039.99,9.220675E+07,224894.05,20977.50,8.216850E+06,20041.06
1740827949,228867.52,9.449542E+07,224988.66,20512.50,8.421975E+06,20052.28
1740827959,224909.99,9.674452E+07,224986.83,19995.00,8.621925E+06,20050.95
1740827969,266572.49,9.941025E+07,225931.96,23752.50,8.859450E+06,20135.08
1740827979,282364.96,1.022339E+08,227186.02,25140.00,9.110850E+06,20246.30
1740827989,239047.53,1.046244E+08,227443.88,21277.50,9.323625E+06,20268.71
1740827999,285357.51,1.074780E+08,228676.08,25402.50,9.577650E+06,20377.94
