time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1740827539,109636.82,1.096400E+06,109636.82,9937.21,9.937500E+04,9937.21
1740827549,257720.00,3.673600E+06,183677.33,22942.50,3.288000E+05,16439.76
1740827559,266849.99,6.342100E+06,211401.28,23790.00,5.667000E+05,18889.82
1740827569,264484.89,8.986950E+06,224672.09,23474.99,8.014500E+05,20036.10
1740827579,266377.62,1.165072E+07,233013.15,23722.51,1.038675E+06,20773.38
1740827589,260707.46,1.425780E+07,237628.84,23325.00,1.271925E+06,21198.65
1740827599,252100.04,1.677880E+07,239696.15,22470.00,1.496625E+06,21380.27
1740827609,250599.68,1.928480E+07,241059.09,22327.47,1.719900E+06,21498.67
1740827619,214272.77,2.142752E+07,238082.84,18997.52,1.909875E+06,21220.76
1740827629,164174.99,2.306928E+07,230692.08,14745.00,2.057325E+06,20573.19
1740827639,162552.43,2.469480E+07,224497.58,14474.99,2.202075E+06,20018.81
1740827649,126435.06,2.595915E+07,216325.73,11205.01,2.314125E+06,19284.33
1740827659,120254.99,2.716170E+07,208935.69,10657.50,2.420700E+06,18620.73
1740827669,161914.99,2.878085E+07,205577.07,14445.00,2.565150E+06,18322.46
1740827679,220577.41,3.098662E+07,206577.09,19762.49,2.762775E+06,18418.46
1740827689,217777.62,3.316440E+07,207277.12,19387.51,2.956650E+06,18479.03
1740827699,219480.01,3.535920E+07,207994.94,19575.00,3.152400E+06,18543.50
1740827709,222150.00,3.758070E+07,208781.33,19650.00,3.348900E+06,18604.97
1740827719,215894.94,3.973965E+07,209155.73,19304.99,3.541950E+06,18641.81
1740827729,216074.99,4.190040E+07,209501.69,19342.50,3.735375E+06,18676.85
1740827739,214430.07,4.404470E+07,209736.38,18952.51,3.924900E+06,18689.97
1740827749,234049.99,4.638520E+07,210841.54,20850.00,4.133400E+06,18788.16
1740827759,218160.00,4.856680E+07,211159.73,19440.00,4.327800E+06,18816.50
1740827769,227087.51,5.083768E+07,211823.39,20272.50,4.530525E+06,18877.16
1740827779,224327.51,5.308095E+07,212323.55,19972.50,4.730250E+06,18920.98
1740827789,261304.97,5.569400E+07,214207.45,23355.00,4.963800E+06,19091.52
1740827799,281120.02,5.850520E+07,216685.69,24960.00,5.213400E+06,19308.87
1740827809,265109.96,6.115630E+07,218415.13,23670.00,5.450100E+06,19464.62
1740827819,242400.02,6.358030E+07,219242.19,21600.00,5.666100E+06,19538.26
1740827829,244305.01,6.602335E+07,220077.62,21735.00,5.883450E+06,19611.48
1740827839,242347.41,6.844682E+07,220796.00,21592.49,6.099375E+06,19675.38
1740827849,244372.60,7.089055E+07,221532.77,21877.51,6.318150E+06,19744.20
1740827859,244584.90,7.333640E+07,222231.32,21832.49,6.536475E+06,19807.48
1740827869,241132.61,7.574772E+07,222787.24,21480.01,6.751275E+06,19856.67
1740827879,242714.99,7.817488E+07,223356.60,21645.00,6.967725E+06,19907.77
1740827889,250712.52,8.068200E+07,224116.49,22350.00,7.191225E+06,19975.61
1740827899,252572.37,8.320772E+07,224885.56,22424.99,7.415475E+06,20041.81
1740827909,244027.60,8.564800E+07,225389.30,21652.51,7.632000E+06,20084.20
1740827919,246369.99,8.811170E+07,225927.27,22110.00,7.853100E+06,20136.14
1740827929,256689.76,9.067860E+07,226696.33,22799.98,8.081100E+06,20202.73
1740827939,267570.27,9.335430E+07,227693.25,23880.02,8.319900E+06,20292.42
1740827949,271840.00,9.607270E+07,228744.37,24105.00,8.560950E+06,20383.20
1740827959,220904.98,9.828175E+07,228562.05,19800.00,8.758950E+06,20369.64
1740827969,239955.01,1.006813E+08,228820.99,21270.00,8.971650E+06,20390.10
