time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737795879,195154.21,1.951575E+06,195154.21,17422.21,1.742250E+05,17422.21
1737795889,406994.88,6.021525E+06,301073.67,36404.99,5.382750E+05,26913.52
1737795899,426969.94,1.029122E+07,343038.86,37994.99,9.182250E+05,30607.32
1737795909,434175.10,1.463298E+07,365822.82,38580.01,1.304025E+06,32600.49
1737795919,423702.58,1.887000E+07,377398.73,37920.01,1.683225E+06,33664.39
1737795929,428959.97,2.315960E+07,385992.25,38205.00,2.065275E+06,34421.15
1737795939,333117.49,2.649078E+07,378438.73,29595.00,2.361225E+06,33731.70
1737795949,434602.28,3.083680E+07,385459.16,38812.48,2.749350E+06,34366.80
1737795959,427520.14,3.511200E+07,390132.59,38115.01,3.130500E+06,34783.27
1737795969,429515.13,3.940715E+07,394070.84,38235.01,3.512850E+06,35128.44
1737795979,349757.47,4.290472E+07,390042.35,31050.00,3.823350E+06,34757.67
1737795989,430482.55,4.720955E+07,393412.37,38437.50,4.207725E+06,35064.33
1737795999,427970.00,5.148925E+07,396070.64,38115.00,4.588875E+06,35298.99
1737796009,418989.98,5.567915E+07,397707.74,37275.00,4.961625E+06,35440.14
1737796019,379414.86,5.947330E+07,396488.21,33802.49,5.299650E+06,35330.96
1737796029,304962.61,6.252292E+07,390767.87,27262.51,5.572275E+06,34826.68
1737796039,319507.46,6.571800E+07,386576.08,28492.50,5.857200E+06,34454.08
1737796049,300485.03,6.872285E+07,381793.25,26835.00,6.125550E+06,34030.80
1737796059,267314.99,7.139600E+07,375768.09,23805.00,6.363600E+06,33492.60
1737796069,400015.04,7.539615E+07,376980.43,35505.00,6.718650E+06,33593.22
1737796079,348227.48,7.887842E+07,375611.25,31072.50,7.029375E+06,33473.19
1737796089,387209.94,8.275052E+07,376138.46,34469.99,7.374075E+06,33518.50
1737796099,413272.59,8.688325E+07,377752.98,36900.01,7.743075E+06,33665.52
1737796109,387014.96,9.075340E+07,378138.90,34432.50,8.087400E+06,33697.48
1737796119,392095.05,9.467435E+07,378697.15,35025.00,8.437650E+06,33750.58
1737796129,345144.95,9.812580E+07,377406.68,30757.50,8.745225E+06,33635.46
1737796139,403300.05,1.021588E+08,378365.69,35917.50,9.104400E+06,33719.98
1737796149,389552.48,1.060543E+08,378765.22,34762.50,9.452025E+06,33757.21
1737796159,409422.56,1.101486E+08,379822.37,36382.51,9.815850E+06,33847.74
1737796169,416949.98,1.143180E+08,381059.95,37170.00,1.018755E+07,33958.48
1737796179,210777.45,1.164258E+08,375566.97,18742.50,1.037498E+07,33467.64
1737796189,371912.62,1.201450E+08,375452.77,33127.51,1.070625E+07,33457.01
1737796199,416357.42,1.243085E+08,376692.31,37222.49,1.107848E+07,33571.12
1737796209,399257.41,1.283011E+08,377355.99,35482.49,1.143330E+07,33627.34
1737796219,381215.06,1.321132E+08,377466.25,33922.50,1.177252E+07,33635.77
1737796229,373577.54,1.358490E+08,377358.23,33390.00,1.210642E+07,33628.94
1737796239,418554.75,1.400346E+08,378471.65,37199.98,1.247842E+07,33725.46
1737796249,382860.17,1.438632E+08,378587.13,34260.02,1.282102E+07,33739.52
1737796259,404000.08,1.479032E+08,379238.75,36000.01,1.318102E+07,33797.49
1737796269,410172.44,1.520049E+08,380012.09,36472.49,1.354575E+07,33864.36
1737796279,371170.05,1.557166E+08,379796.43,33045.00,1.387620E+07,33844.38
1737796289,412590.02,1.598425E+08,380577.23,36795.00,1.424415E+07,33914.63
1737796299,414669.96,1.639892E+08,381370.08,37042.50,1.461458E+07,33987.37
1737796309,232682.48,1.663160E+08,377990.82,20685.00,1.482142E+07,33685.04
1737796319,305524.81,1.693713E+08,376380.46,27149.98,1.509292E+07,33539.82
1737796329,404157.55,1.734128E+08,376984.31,36022.50,1.545315E+07,33593.79
1737796339,422525.29,1.776381E+08,377953.27,37755.03,1.583070E+07,33682.33
1737796349,396670.01,1.816048E+08,378343.20,35355.00,1.618425E+07,33717.18
1737796359,348474.99,1.850896E+08,377733.65,31020.00,1.649445E+07,33662.13
1737796369,417864.82,1.892682E+08,378536.27,37237.48,1.686682E+07,33733.64
1737796379,403165.06,1.932998E+08,379019.19,35902.51,1.722585E+07,33776.17
1737796389,410377.58,1.974036E+08,379622.23,36472.51,1.759058E+07,33828.02
1737796399,398277.41,2.013864E+08,379974.22,35602.49,1.794660E+07,33861.50
1737796409,370004.87,2.050864E+08,379789.60,32894.99,1.827555E+07,33843.60
1737796419,419740.26,2.092838E+08,380515.97,37380.02,1.864935E+07,33907.90
1737796429,382094.99,2.131048E+08,380544.17,34155.00,1.899090E+07,33912.31
1737796439,400705.03,2.171118E+08,380897.87,35572.50,1.934662E+07,33941.44
1737796449,419004.92,2.213019E+08,381554.89,37387.49,1.972050E+07,34000.85
1737796459,341160.01,2.247135E+08,380870.23,30360.00,2.002410E+07,33939.14
1737796469,406025.03,2.287738E+08,381289.48,36285.00,2.038695E+07,33978.24
1737796479,395732.45,2.327311E+08,381526.25,35257.50,2.073952E+07,33999.21
1737796489,266490.06,2.353960E+08,379670.82,23745.01,2.097698E+07,33833.82
1737796499,365522.49,2.390512E+08,379446.25,32632.50,2.130330E+07,33814.75
1737796509,395590.02,2.430071E+08,379698.49,35242.50,2.165572E+07,33837.06
1737796519,417667.38,2.471838E+08,380282.63,37109.99,2.202682E+07,33887.41
1737796529,389762.52,2.510814E+08,380426.27,34815.00,2.237498E+07,33901.47
1737796539,412020.04,2.552016E+08,380897.81,36712.50,2.274210E+07,33943.42
1737796549,319754.87,2.583992E+08,379998.65,28357.49,2.302568E+07,33861.28
1737796559,409679.90,2.624960E+08,380428.82,36637.49,2.339205E+07,33901.51
1737796569,400112.71,2.664971E+08,380710.01,35587.52,2.374792E+07,33925.60
1737796579,426597.57,2.707630E+08,381356.32,37950.01,2.412742E+07,33982.28
1737796589,350734.96,2.742704E+08,380931.02,31387.50,2.444130E+07,33946.24
1737796599,413880.06,2.784092E+08,381382.38,36892.51,2.481022E+07,33986.60
1737796609,410887.49,2.825181E+08,381781.10,36630.00,2.517652E+07,34022.32
1737796619,395192.47,2.864700E+08,381959.91,35182.50,2.552835E+07,34037.79
1737796629,402565.06,2.904956E+08,382231.03,35812.51,2.588648E+07,34061.14
1737796639,405255.01,2.945482E+08,382530.05,36165.00,2.624812E+07,34088.47
1737796649,328510.00,2.978333E+08,381837.48,29152.50,2.653965E+07,34025.18
1737796659,409537.51,3.019287E+08,382188.12,36607.50,2.690572E+07,34057.87
1737796669,276962.39,3.046983E+08,380872.79,24562.49,2.715135E+07,33939.18
1737796679,222137.30,3.069197E+08,378913.09,19957.48,2.735092E+07,33766.57
1737796689,242505.32,3.093447E+08,377249.59,21615.03,2.756708E+07,33618.38
1737796699,264327.49,3.119880E+08,375889.08,23452.50,2.780160E+07,33495.90
1737796709,270474.99,3.146928E+08,374634.15,24165.00,2.804325E+07,33384.81
1737796719,270974.98,3.174025E+08,373414.63,24090.00,2.828415E+07,33275.46
1737796729,375109.81,3.211536E+08,373434.34,33494.98,2.861910E+07,33278.02
1737796739,408140.19,3.252350E+08,373833.26,36270.02,2.898180E+07,33312.41
1737796749,403025.03,3.292652E+08,374164.99,35872.50,2.934052E+07,33341.50
1737796759,395695.02,3.332222E+08,374406.90,35257.50,2.969310E+07,33363.03
1737796769,404374.95,3.372660E+08,374739.87,36037.50,3.005348E+07,33392.74
1737796779,331055.00,3.405765E+08,374259.82,29497.50,3.034845E+07,33349.94
1737796789,410932.47,3.446858E+08,374658.44,36652.50,3.071498E+07,33385.84
1737796799,403302.53,3.487188E+08,374966.44,35977.50,3.107475E+07,33413.70
1737796809,248867.49,3.512075E+08,373624.96,22245.00,3.129720E+07,33294.89
1737796819,421772.46,3.554252E+08,374131.78,37515.00,3.167235E+07,33339.31
1737796829,367185.10,3.590971E+08,374059.41,32730.01,3.199965E+07,33332.96
1737796839,413409.90,3.632312E+08,374465.09,36884.99,3.236850E+07,33369.58
1737796849,406235.06,3.672936E+08,374789.27,36195.01,3.273045E+07,33398.41
1737796859,407405.05,3.713676E+08,375118.72,36195.00,3.309240E+07,33426.66
1737796869,333162.47,3.746992E+08,374699.16,29782.50,3.339022E+07,33390.22
1737796879,386932.39,3.785686E+08,374820.28,34439.99,3.373462E+07,33400.61
1737796889,411420.11,3.826828E+08,375179.10,36622.51,3.410085E+07,33432.20
1737796899,403842.34,3.867212E+08,375457.39,35977.49,3.446062E+07,33456.91
1737796909,397962.68,3.907008E+08,375673.79,35557.52,3.481620E+07,33477.11
1737796919,372317.43,3.944240E+08,375641.82,33202.49,3.514822E+07,33474.49
1737796929,426287.53,3.986868E+08,376119.61,37905.00,3.552728E+07,33516.29
1737796939,420385.06,4.028907E+08,376533.31,37477.51,3.590205E+07,33553.31
1737796949,413109.89,4.070218E+08,376871.98,36847.49,3.627052E+07,33583.81
1737796959,411485.06,4.111366E+08,377189.53,36652.51,3.663705E+07,33611.97
1737796969,371244.90,4.148491E+08,377135.49,33059.99,3.696765E+07,33606.95
1737796979,418420.07,4.190333E+08,377507.42,37200.01,3.733965E+07,33639.32
1737796989,420010.06,4.232334E+08,377886.91,37425.01,3.771390E+07,33673.12
1737796999,413174.88,4.273652E+08,378199.19,36854.99,3.808245E+07,33701.28
1737797009,411554.84,4.314807E+08,378491.78,36644.99,3.844890E+07,33727.10
1737797019,364440.18,4.351251E+08,378369.60,32520.02,3.877410E+07,33716.60
1737797029,410429.89,4.392294E+08,378645.98,36547.49,3.913958E+07,33741.01
1737797039,423500.21,4.434644E+08,379029.35,37837.52,3.951795E+07,33776.02
1737797049,396542.46,4.474298E+08,379177.76,35362.50,3.987158E+07,33789.47
1737797059,420370.08,4.516335E+08,379523.92,37470.01,4.024628E+07,33820.39
1737797069,378287.45,4.554164E+08,379513.61,33652.50,4.058280E+07,33819.00
1737797079,420844.99,4.596248E+08,379855.19,37522.50,4.095802E+07,33849.60
1737797089,268987.39,4.623147E+08,378946.44,23962.49,4.119765E+07,33768.56
1737797099,312667.65,4.654414E+08,378407.59,27862.51,4.147628E+07,33720.54
1737797109,288139.90,4.683228E+08,377679.63,25552.49,4.173180E+07,33654.67
1737797119,398600.07,4.723088E+08,377846.99,35640.01,4.208820E+07,33670.56
1737797129,409722.34,4.764060E+08,378099.97,36397.49,4.245218E+07,33692.20
1737797139,383677.65,4.802428E+08,378143.89,34335.01,4.279552E+07,33697.26
1737797149,386580.08,4.841086E+08,378209.79,34425.01,4.313978E+07,33702.94
1737797159,424427.39,4.883529E+08,378568.07,37694.99,4.351672E+07,33733.89
1737797169,399612.36,4.923490E+08,378729.95,35729.99,4.387402E+07,33749.25
1737797179,349180.19,4.958408E+08,378504.38,31132.52,4.418535E+07,33729.27
1737797189,423640.02,5.000772E+08,378846.32,37605.00,4.456140E+07,33758.63
1737797199,402702.22,5.041042E+08,379025.68,35917.47,4.492058E+07,33774.86
1737797209,414787.80,5.082521E+08,379292.56,36997.53,4.529055E+07,33798.91
1737797219,396737.33,5.122195E+08,379421.79,35392.49,4.564448E+07,33810.72
1737797229,348132.64,5.157008E+08,379191.72,31042.51,4.595490E+07,33790.36
1737797239,418349.99,5.198843E+08,379477.54,37200.00,4.632690E+07,33815.25
1737797249,418899.99,5.240733E+08,379763.21,37275.00,4.669965E+07,33840.32
1737797259,414592.50,5.282192E+08,380013.78,37057.50,4.707022E+07,33863.47
1737797269,405112.43,5.322704E+08,380193.06,36142.49,4.743165E+07,33879.75
1737797279,355850.03,5.358288E+08,380020.42,31717.50,4.774882E+07,33864.41
1737797289,409685.06,5.399257E+08,380229.32,36412.51,4.811295E+07,33882.36
1737797299,401832.45,5.439440E+08,380380.39,35745.00,4.847040E+07,33895.38
