time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737532803,187077.02,1.870775E+06,187077.02,16702.46,1.670250E+05,16702.46
1737532813,421885.01,6.089625E+06,304480.86,37680.00,5.438250E+05,27191.22
1737532823,413477.47,1.022440E+07,340813.03,36900.00,9.128250E+05,30427.47
1737532833,427340.06,1.449780E+07,362444.77,38040.01,1.293225E+06,32330.60
1737532843,425454.99,1.875235E+07,375046.81,37785.00,1.671075E+06,33421.48
1737532853,422312.48,2.297548E+07,382924.42,37740.00,2.048475E+06,34141.24
1737532863,333052.43,2.630600E+07,375799.85,29729.99,2.345775E+06,33511.06
1737532873,420160.03,3.050760E+07,381344.87,37440.00,2.720175E+06,34002.18
1737532883,426979.92,3.477740E+07,386415.43,38009.99,3.100275E+06,34447.49
1737532893,438735.04,3.916475E+07,391647.39,39097.50,3.491250E+06,34912.49
1737532903,344055.09,4.260530E+07,387320.82,30630.01,3.797550E+06,34523.17
1737532913,415269.95,4.675800E+07,389649.91,37042.50,4.167975E+06,34733.12
1737532923,399257.42,5.075058E+07,390388.95,35444.99,4.522425E+06,34787.88
1737532933,405807.63,5.480865E+07,391490.28,36262.51,4.885050E+06,34893.21
1737532943,418667.51,5.899532E+07,393302.10,37222.50,5.257275E+06,35048.49
1737532953,403737.40,6.303270E+07,393954.31,35962.49,5.616900E+06,35105.62
1737532963,334769.56,6.638040E+07,390472.85,29992.46,5.916825E+06,34804.84
1737532973,401402.91,7.039442E+07,391080.07,35655.04,6.273375E+06,34852.08
1737532983,398637.69,7.438080E+07,391477.84,35632.52,6.629700E+06,34893.15
1737532993,404007.45,7.842088E+07,392104.32,35985.00,6.989550E+06,34947.75
1737533003,368797.60,8.210885E+07,390994.48,32760.01,7.317150E+06,34843.57
1737533013,364822.38,8.575708E+07,389804.84,32572.49,7.642875E+06,34740.34
1737533023,321925.07,8.897632E+07,386853.54,28620.01,7.929075E+06,34474.24
1737533033,322172.48,9.219805E+07,384158.50,28665.00,8.215725E+06,34232.18
1737533043,262110.00,9.481915E+07,379276.56,23512.50,8.450850E+06,33803.40
1737533053,273865.00,9.755780E+07,375222.27,24367.50,8.694525E+06,33440.48
1737533063,281500.04,1.003728E+08,371751.08,25027.50,8.944800E+06,33128.89
1737533073,388410.01,1.042569E+08,372346.04,34650.00,9.291300E+06,33183.21
1737533083,386955.00,1.081264E+08,372849.80,34425.00,9.635550E+06,33226.03
1737533093,427504.98,1.124015E+08,374671.64,38055.00,1.001610E+07,33387.00
1737533103,345175.00,1.158532E+08,373720.13,30825.00,1.032435E+07,33304.35
1737533113,268634.98,1.185396E+08,370436.22,23865.00,1.056300E+07,33009.37
1737533123,414819.95,1.226878E+08,371781.18,37087.50,1.093388E+07,33132.95
1737533133,391492.59,1.266027E+08,372360.93,34822.51,1.128210E+07,33182.64
1737533143,392567.30,1.305284E+08,372938.25,35054.98,1.163265E+07,33236.14
1737533153,363420.08,1.341626E+08,372673.86,32377.51,1.195642E+07,33212.29
1737533163,411582.61,1.382784E+08,373725.45,36660.01,1.232302E+07,33305.47
1737533173,392259.93,1.422010E+08,374213.20,34874.99,1.267178E+07,33346.77
1737533183,413302.57,1.463340E+08,375215.49,36795.01,1.303972E+07,33435.19
1737533193,404397.52,1.503780E+08,375945.04,36045.00,1.340018E+07,33500.44
1737533203,388732.48,1.542654E+08,376256.93,34687.50,1.374705E+07,33529.39
1737533213,407625.00,1.583416E+08,377003.79,36405.00,1.411110E+07,33597.86
1737533223,405785.00,1.623994E+08,377673.12,36067.50,1.447178E+07,33655.29
1737533233,405604.95,1.664555E+08,378307.93,36097.50,1.483275E+07,33710.79
1737533243,364995.06,1.701054E+08,378012.09,32602.51,1.515878E+07,33686.16
1737533253,396467.51,1.740701E+08,378413.29,35355.00,1.551232E+07,33722.44
1737533263,226940.01,1.763395E+08,375190.46,20242.50,1.571475E+07,33435.64
1737533273,285162.48,1.791912E+08,373314.88,25410.00,1.596885E+07,33268.44
1737533283,428472.42,1.834759E+08,374440.54,38167.49,1.635052E+07,33368.42
1737533293,410377.50,1.875796E+08,375159.28,36622.50,1.671675E+07,33433.50
1737533303,378815.08,1.913678E+08,375230.96,33712.51,1.705388E+07,33438.97
1737533313,429027.50,1.956581E+08,376265.51,38265.00,1.743652E+07,33531.78
1737533323,418402.52,1.998421E+08,377060.55,37222.50,1.780875E+07,33601.41
1737533333,403865.01,2.038808E+08,377556.93,35977.50,1.816852E+07,33645.42
1737533343,421317.50,2.080939E+08,378352.57,37582.50,1.854435E+07,33717.00
1737533353,357079.86,2.116647E+08,377972.70,31837.49,1.886272E+07,33683.44
1737533363,416235.11,2.158271E+08,378643.97,36960.01,1.923232E+07,33740.92
1737533373,428449.92,2.201116E+08,379502.70,38189.99,1.961422E+07,33817.63
1737533383,430342.62,2.244150E+08,380364.39,38445.01,1.999868E+07,33896.06
1737533393,401740.00,2.284324E+08,380720.65,35692.50,2.035560E+07,33926.00
1737533403,348174.92,2.319142E+08,380187.11,31064.99,2.066625E+07,33879.10
1737533413,264045.07,2.345546E+08,378313.86,23520.01,2.090145E+07,33712.01
1737533423,399189.98,2.385465E+08,378645.22,35625.00,2.125770E+07,33742.38
1737533433,394772.36,2.424942E+08,378897.21,35107.49,2.160878E+07,33763.71
1737533443,386797.65,2.463622E+08,379018.76,34432.51,2.195310E+07,33774.00
1737533453,399799.78,2.503602E+08,379333.62,35789.98,2.231100E+07,33804.54
1737533463,417735.18,2.545376E+08,379906.78,37117.52,2.268218E+07,33853.99
1737533473,409627.46,2.586338E+08,380343.85,36480.00,2.304698E+07,33892.61
1737533483,406752.52,2.627014E+08,380726.58,36285.00,2.340982E+07,33927.28
1737533493,377472.55,2.664761E+08,380680.09,33570.00,2.374552E+07,33922.18
1737533503,411614.94,2.705922E+08,381115.80,36705.00,2.411258E+07,33961.37
1737533513,420467.53,2.747969E+08,381662.35,37455.00,2.448712E+07,34009.89
1737533523,416229.99,2.789592E+08,382135.88,37207.50,2.485920E+07,34053.70
1737533533,411956.67,2.830788E+08,382538.86,36704.70,2.522625E+07,34089.52
1737533543,346172.83,2.865405E+08,382053.99,30810.25,2.553435E+07,34045.80
1737533553,395830.01,2.904988E+08,382235.25,35265.00,2.588700E+07,34061.84
1737533563,421459.97,2.947134E+08,382744.66,37597.50,2.626298E+07,34107.76
1737533573,412785.05,2.988412E+08,383129.80,36817.50,2.663115E+07,34142.50
1737533583,410554.96,3.029468E+08,383476.95,36525.00,2.699640E+07,34172.66
1737533593,339517.49,3.063420E+08,382927.46,30255.00,2.729895E+07,34123.69
1737533603,428352.49,3.106255E+08,383488.26,38175.00,2.768070E+07,34173.70
1737533613,411810.02,3.147436E+08,383833.65,36690.00,2.804760E+07,34204.39
1737533623,350434.94,3.182480E+08,383431.25,31244.99,2.836005E+07,34168.73
1737533633,294180.07,3.211898E+08,382368.74,26100.01,2.862105E+07,34072.68
1737533643,395469.92,3.251444E+08,382522.87,35227.49,2.897332E+07,34086.26
1737533653,410857.52,3.292530E+08,382852.34,36645.00,2.933978E+07,34116.02
1737533663,385897.42,3.331120E+08,382887.34,34492.49,2.968470E+07,34120.34
1737533673,295177.57,3.360638E+08,381890.64,26212.51,2.994682E+07,34030.48
1737533683,314699.92,3.392108E+08,381135.69,28019.99,3.022702E+07,33962.95
1737533693,296095.10,3.421717E+08,380190.80,26445.01,3.049148E+07,33879.42
1737533703,303144.99,3.452032E+08,379344.14,27030.00,3.076178E+07,33804.15
1737533713,364802.44,3.488512E+08,379186.08,32542.49,3.108720E+07,33790.43
1737533723,237244.87,3.512236E+08,377659.83,21074.99,3.129795E+07,33653.71
1737533733,384795.29,3.550716E+08,377735.73,34350.03,3.164145E+07,33661.12
1737533743,409520.00,3.591668E+08,378070.31,36375.00,3.200520E+07,33689.68
1737533753,387434.94,3.630412E+08,378167.85,34507.49,3.235028E+07,33698.20
1737533763,397615.04,3.670173E+08,378368.34,35527.50,3.270555E+07,33717.06
1737533773,352452.45,3.705418E+08,378103.89,31342.50,3.301898E+07,33692.83
1737533783,396842.46,3.745102E+08,378293.17,35325.00,3.337222E+07,33709.32
1737533793,414682.60,3.786571E+08,378657.07,37065.01,3.374288E+07,33742.87
1737533803,400010.01,3.826572E+08,378868.48,35595.00,3.409882E+07,33761.21
1737533813,360442.49,3.862616E+08,378687.83,32197.50,3.442080E+07,33745.88
