version,BenchmarkAdd/items_1000-2,BenchmarkAdd/items_10000-2,BenchmarkAdd/items_100000-2,BenchmarkAdd/items_1000000-2,BenchmarkAdd/items_10000000-2,BenchmarkAddMulti/items_1-2,BenchmarkAddMulti/items_10-2,BenchmarkAddMulti/items_100-2,BenchmarkAddMulti/items_1000-2,BenchmarkAddMulti/items_10000-2,BenchmarkAddMulti/items_100000-2,BenchmarkAddMulti/items_1000000-2,BenchmarkAddMulti/items_10000000-2,BenchmarkAppendDecimalToFloat/Integers-2,BenchmarkAppendDecimalToFloat/Ones-2,BenchmarkAppendDecimalToFloat/RealFloat-2,BenchmarkAppendDecimalToFloat/Zeros-2,BenchmarkAppendFloatToDecimal/Integers-2,BenchmarkAppendFloatToDecimal/Ones-2,BenchmarkAppendFloatToDecimal/RealFloat-2,BenchmarkAppendFloatToDecimal/Zeros-2,BenchmarkAppendLowercase/ascii-all-lowercase-2,BenchmarkAppendLowercase/ascii-all-uppercase-2,BenchmarkAppendLowercase/ascii-some-uppercase-2,BenchmarkAppendLowercase/unicode-all-lowercase-2,BenchmarkAppendLowercase/unicode-all-uppercase-2,BenchmarkAppendLowercase/unicode-some-uppercase-2,BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2,BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2,BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2,BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2,BenchmarkBitmapForEachSetBit/half-zero-bits-clear-2,BenchmarkBitmapForEachSetBit/half-zero-bits-noclear-2,BenchmarkBitmapForEachSetBit/no-zero-bits-clear-2,BenchmarkBitmapForEachSetBit/no-zero-bits-noclear-2,BenchmarkBitmapForEachSetBit/one-set-bit-clear-2,BenchmarkBitmapForEachSetBit/one-set-bit-noclear-2,BenchmarkBitmapForEachSetBitReadonly/half-zero-bits-2,BenchmarkBitmapForEachSetBitReadonly/no-zero-bits-2,BenchmarkBitmapForEachSetBitReadonly/one-set-bit-2,BenchmarkBitmapIsSetBit/half-zero-bits-2,BenchmarkBitmapIsSetBit/no-zero-bits-2,BenchmarkBitmapIsSetBit/one-set-bit-2,BenchmarkBlockStreamReaderBlocksBestCase-2,BenchmarkBlockStreamReaderBlocksWorstCase-2,BenchmarkBlockStreamReaderRowsBestCase-2,BenchmarkBlockStreamReaderRowsWorstCase-2,BenchmarkBlockStreamWriterBlocksBestCase-2,BenchmarkBlockStreamWriterBlocksWorstCase-2,BenchmarkBlockStreamWriterRowsBestCase-2,BenchmarkBlockStreamWriterRowsWorstCase-2,BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2,BenchmarkBlock_MustInitFromRows/rowsPerBlock_10-2,BenchmarkBlock_MustInitFromRows/rowsPerBlock_100-2,BenchmarkBlock_MustInitFromRows/rowsPerBlock_1000-2,BenchmarkBlock_MustInitFromRows/rowsPerBlock_10000-2,BenchmarkCacheGet-2,BenchmarkCalbirateScale-2,BenchmarkDedupAggr/samplesPerPush_1-2,BenchmarkDedupAggr/samplesPerPush_10-2,BenchmarkDedupAggr/samplesPerPush_100-2,BenchmarkDedupAggr/samplesPerPush_1000-2,BenchmarkDedupAggr/samplesPerPush_10000-2,BenchmarkDedupAggr/samplesPerPush_100000-2,BenchmarkDeduplicateSamples/minScrapeInterval=10s-2,BenchmarkDeduplicateSamples/minScrapeInterval=1s-2,BenchmarkDeduplicateSamples/minScrapeInterval=2s-2,BenchmarkDeduplicateSamples/minScrapeInterval=5s-2,BenchmarkDeduplicateSamplesDuringMerge/minScrapeInterval=10s-2,BenchmarkDeduplicateSamplesDuringMerge/minScrapeInterval=1s-2,BenchmarkDeduplicateSamplesDuringMerge/minScrapeInterval=2s-2,BenchmarkDeduplicateSamplesDuringMerge/minScrapeInterval=5s-2,BenchmarkDeduplicatorPush-2,BenchmarkFastStringMatcher/#00-2,BenchmarkFastStringMatcher/foo-2,BenchmarkFastStringMatcher/foo-bar-baz-2,BenchmarkFastStringMatcher/http_requests_total-2,BenchmarkFastStringTransformer/#00-2,BenchmarkFastStringTransformer/foo-2,BenchmarkFastStringTransformer/foo-bar-baz-2,BenchmarkFastStringTransformer/http_requests_total-2,BenchmarkFederate-2,BenchmarkFilterAdd/maxItems=1000-2,BenchmarkFilterAdd/maxItems=10000-2,BenchmarkFilterAdd/maxItems=100000-2,BenchmarkFilterAdd/maxItems=1000000-2,BenchmarkFilterAdd/maxItems=10000000-2,BenchmarkFilterHasHit/maxItems=1000-2,BenchmarkFilterHasHit/maxItems=10000-2,BenchmarkFilterHasHit/maxItems=100000-2,BenchmarkFilterHasHit/maxItems=1000000-2,BenchmarkFilterHasHit/maxItems=10000000-2,BenchmarkFilterHasMiss/maxItems=1000-2,BenchmarkFilterHasMiss/maxItems=10000-2,BenchmarkFilterHasMiss/maxItems=100000-2,BenchmarkFilterHasMiss/maxItems=1000000-2,BenchmarkFilterHasMiss/maxItems=10000000-2,BenchmarkFromFloat/0-2,BenchmarkFromFloat/1.2334345e+07-2,BenchmarkFromFloat/1.23454435e+31-2,BenchmarkFromFloat/1.2345678901e+14-2,BenchmarkFromFloat/1234-2,BenchmarkFromFloat/12343.4344-2,BenchmarkGetScrapeWork-2,BenchmarkGetStaleSeries-2,BenchmarkGraphiteMatchTemplateMatch/match-long-2,BenchmarkGraphiteMatchTemplateMatch/match-short-2,BenchmarkGraphiteMatchTemplateMatch/mismatch-long-2,BenchmarkGraphiteMatchTemplateMatch/mismtach-short-2,BenchmarkGraphiteReplaceTemplateExpand/one-replacement-2,BenchmarkGraphiteReplaceTemplateExpand/one-replacement-with-prefix-2,BenchmarkGraphiteReplaceTemplateExpand/one-replacement-with-prefix-suffix-2,BenchmarkGraphiteReplaceTemplateExpand/two-replacements-2,BenchmarkGraphiteReplaceTemplateExpand/two-replacements-with-delimiter-2,BenchmarkHash128-2,BenchmarkIfExpression/equal___name__:_first-2,BenchmarkIfExpression/equal___name__:_last-2,BenchmarkIfExpression/equal___name__:_middle-2,BenchmarkIfExpression/equal_label:_first-2,BenchmarkIfExpression/equal_label:_last-2,BenchmarkIfExpression/equal_label:_middle-2,BenchmarkIndexDBAddTSIDs-2,BenchmarkIndexDBGetTSIDs-2,BenchmarkInmemoryPartInitFromRowsBestCase-2,BenchmarkInmemoryPartInitFromRowsWorstCase-2,BenchmarkInternString-2,BenchmarkIntersectFullOverlap/items_1000-2,BenchmarkIntersectFullOverlap/items_10000-2,BenchmarkIntersectFullOverlap/items_100000-2,BenchmarkIntersectFullOverlap/items_1000000-2,BenchmarkIntersectFullOverlap/items_10000000-2,BenchmarkIntersectNoOverlap/items_1000-2,BenchmarkIntersectNoOverlap/items_10000-2,BenchmarkIntersectNoOverlap/items_100000-2,BenchmarkIntersectNoOverlap/items_1000000-2,BenchmarkIntersectNoOverlap/items_10000000-2,BenchmarkIntersectPartialOverlap/items_1000-2,BenchmarkIntersectPartialOverlap/items_10000-2,BenchmarkIntersectPartialOverlap/items_100000-2,BenchmarkIntersectPartialOverlap/items_1000000-2,BenchmarkIntersectPartialOverlap/items_10000000-2,BenchmarkIsAutoMetricHit-2,BenchmarkIsAutoMetricMiss-2,BenchmarkKeyHashUint64-2,BenchmarkLabelsCompressorCompress-2,BenchmarkLabelsCompressorDecompress-2,BenchmarkLabelsInternStrings-2,BenchmarkLessNatural/common_numeric_prefixes-2,BenchmarkLessNatural/common_numeric_values-2,BenchmarkLessNatural/common_string_prefixes_distinct_numeric_suffixes-2,BenchmarkLessNatural/common_string_prefixes_distinct_string_suffixes-2,BenchmarkLessNatural/common_string_values-2,BenchmarkLessNatural/distinct_numeric_values-2,BenchmarkLessNatural/distinct_string_prefixes-2,BenchmarkLogRowsMustAdd-2,BenchmarkMapAddNoAllocs/items_1000-2,BenchmarkMapAddNoAllocs/items_10000-2,BenchmarkMapAddNoAllocs/items_100000-2,BenchmarkMapAddNoAllocs/items_1000000-2,BenchmarkMapAddNoAllocs/items_10000000-2,BenchmarkMapAddRandomLastBits/lastBits_20-2,BenchmarkMapAddRandomLastBits/lastBits_24-2,BenchmarkMapAddRandomLastBits/lastBits_28-2,BenchmarkMapAddRandomLastBits/lastBits_32-2,BenchmarkMapAddReuse/items_1000-2,BenchmarkMapAddReuse/items_10000-2,BenchmarkMapAddReuse/items_100000-2,BenchmarkMapAddReuse/items_1000000-2,BenchmarkMapAddReuse/items_10000000-2,BenchmarkMapAddWithAllocs/items_1000-2,BenchmarkMapAddWithAllocs/items_10000-2,BenchmarkMapAddWithAllocs/items_100000-2,BenchmarkMapAddWithAllocs/items_1000000-2,BenchmarkMapAddWithAllocs/items_10000000-2,BenchmarkMapHasHit/items_1000-2,BenchmarkMapHasHit/items_10000-2,BenchmarkMapHasHit/items_100000-2,BenchmarkMapHasHit/items_1000000-2,BenchmarkMapHasHit/items_10000000-2,BenchmarkMapHasMiss/items_1000-2,BenchmarkMapHasMiss/items_10000-2,BenchmarkMapHasMiss/items_100000-2,BenchmarkMapHasMiss/items_1000000-2,BenchmarkMapHasMiss/items_10000000-2,BenchmarkMarshalConstArray-2,BenchmarkMarshalDeltaConstArray-2,BenchmarkMarshalGaugeArray-2,BenchmarkMarshalInt64-2,BenchmarkMarshalInt64Array-2,BenchmarkMarshalInt64NearestDelta/precisionBits_4-2,BenchmarkMarshalInt64NearestDelta/precisionBits_64-2,BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2,BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2,BenchmarkMarshalStringsBlock-2,BenchmarkMarshalUint64-2,BenchmarkMarshalUint8String-2,BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-0-2,BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1-2,BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10-2,BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-100-2,BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1000-2,BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10000-2,BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-100000-2,BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1000000-2,BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10000000-2,BenchmarkMarshalVarInt64/big-ints-2,BenchmarkMarshalVarInt64/small-ints-2,BenchmarkMarshalVarInt64s/up-to-(1<<13)-1-2,BenchmarkMarshalVarInt64s/up-to-(1<<27)-1-2,BenchmarkMarshalVarInt64s/up-to-(1<<6)-1-2,BenchmarkMarshalVarInt64s/up-to-(1<<63)-1-2,BenchmarkMarshalVarUint64/big-ints-2,BenchmarkMarshalVarUint64/small-ints-2,BenchmarkMarshalVarUint64s/up-to-(1<<14)-1-2,BenchmarkMarshalVarUint64s/up-to-(1<<28)-1-2,BenchmarkMarshalVarUint64s/up-to-(1<<64)-1-2,BenchmarkMarshalVarUint64s/up-to-(1<<7)-1-2,BenchmarkMarshalZeroConstArray-2,BenchmarkMatchRegexOrValuesMatchOptimized-2,BenchmarkMatchRegexOrValuesMatchUnoptimized-2,BenchmarkMatchRegexOrValuesMismatchOptimized-2,BenchmarkMatchRegexOrValuesMismatchUnoptimized-2,BenchmarkMatchRegexPrefixDotPlusMatchOptimized-2,BenchmarkMatchRegexPrefixDotPlusMatchUnoptimized-2,BenchmarkMatchRegexPrefixDotPlusMismatchOptimized-2,BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2,BenchmarkMatchRegexPrefixDotStarMatchOptimized-2,BenchmarkMatchRegexPrefixDotStarMatchUnoptimized-2,BenchmarkMatchRegexPrefixDotStarMismatchOptimized-2,BenchmarkMatchRegexPrefixDotStarMismatchUnoptimized-2,BenchmarkMatchRegexSingleValueMatchOptimized-2,BenchmarkMatchRegexSingleValueMatchUnoptimized-2,BenchmarkMatchRegexSingleValueMismatchOptimized-2,BenchmarkMatchRegexSingleValueMismatchUnoptimized-2,BenchmarkMergeBlockStreamsFourSourcesBestCase-2,BenchmarkMergeBlockStreamsFourSourcesWorstCase-2,BenchmarkMergeBlockStreamsTwoSourcesBestCase-2,BenchmarkMergeBlockStreamsTwoSourcesWorstCase-2,BenchmarkMergeSortBlocks/overlapped-blocks-bestcase-2,BenchmarkMergeSortBlocks/overlapped-blocks-worstcase-2,BenchmarkMergeSortBlocks/replicationFactor-1-2,BenchmarkMergeSortBlocks/replicationFactor-2-2,BenchmarkMergeSortBlocks/replicationFactor-3-2,BenchmarkMergeSortBlocks/replicationFactor-4-2,BenchmarkMergeSortBlocks/replicationFactor-5-2,BenchmarkParseProtobufRequest/scopes_1/rows_100/attributes_10-2,BenchmarkParseProtobufRequest/scopes_1/rows_100/attributes_5-2,BenchmarkParseProtobufRequest/scopes_1/rows_1000/attributes_10-2,BenchmarkParseProtobufRequest/scopes_1/rows_1000/attributes_5-2,BenchmarkParseProtobufRequest/scopes_2/rows_100/attributes_10-2,BenchmarkParseProtobufRequest/scopes_2/rows_100/attributes_5-2,BenchmarkParseProtobufRequest/scopes_2/rows_1000/attributes_10-2,BenchmarkParseProtobufRequest/scopes_2/rows_1000/attributes_5-2,BenchmarkParseProtobufRequest/streams_10/rows_100/labels_10-2,BenchmarkParseProtobufRequest/streams_10/rows_100/labels_50-2,BenchmarkParseProtobufRequest/streams_10/rows_1000/labels_10-2,BenchmarkParseProtobufRequest/streams_10/rows_1000/labels_50-2,BenchmarkParseProtobufRequest/streams_5/rows_100/labels_10-2,BenchmarkParseProtobufRequest/streams_5/rows_100/labels_50-2,BenchmarkParseProtobufRequest/streams_5/rows_1000/labels_10-2,BenchmarkParseProtobufRequest/streams_5/rows_1000/labels_50-2,BenchmarkParseStream-2,BenchmarkPodGetTargetLabels-2,BenchmarkPromInstantUnmarshal/Instant_std+fastjson-2,BenchmarkQueueThroughputConcurrent/block-size-1-2,BenchmarkQueueThroughputConcurrent/block-size-10-2,BenchmarkQueueThroughputConcurrent/block-size-100-2,BenchmarkQueueThroughputConcurrent/block-size-1000-2,BenchmarkQueueThroughputConcurrent/block-size-10000-2,BenchmarkQueueThroughputConcurrent/block-size-100000-2,BenchmarkQueueThroughputConcurrent/block-size-1000000-2,BenchmarkQueueThroughputSerial/block-size-1-2,BenchmarkQueueThroughputSerial/block-size-10-2,BenchmarkQueueThroughputSerial/block-size-100-2,BenchmarkQueueThroughputSerial/block-size-1000-2,BenchmarkQueueThroughputSerial/block-size-10000-2,BenchmarkQueueThroughputSerial/block-size-100000-2,BenchmarkQueueThroughputSerial/block-size-1000000-2,BenchmarkReadBulkRequest/gzip:off-2,BenchmarkReadBulkRequest/gzip:on-2,BenchmarkRegexpFilterMatch-2,BenchmarkRegexpFilterMismatch-2,BenchmarkRequestUnmarshal-2,BenchmarkRequestUnmarshalJSON-2,BenchmarkRollupAvg-2,BenchmarkRowsDiff-2,BenchmarkRowsUnmarshal-2,BenchmarkSanitizeLabelName-2,BenchmarkSanitizeLabelName/#00-2,BenchmarkSanitizeLabelName/foo-2,BenchmarkSanitizeLabelName/foo-bar-baz-2,BenchmarkSanitizeLabelName/http_requests_total-2,BenchmarkSanitizeMetricName/#00-2,BenchmarkSanitizeMetricName/foo-2,BenchmarkSanitizeMetricName/foo-bar-baz-2,BenchmarkSanitizeMetricName/http_requests_total-2,BenchmarkScrapeWorkScrapeInternal-2,BenchmarkSetAddRandomLastBits/lastBits_20-2,BenchmarkSetAddRandomLastBits/lastBits_24-2,BenchmarkSetAddRandomLastBits/lastBits_28-2,BenchmarkSetAddRandomLastBits/lastBits_32-2,BenchmarkSetAddWithAllocs/items_1000-2,BenchmarkSetAddWithAllocs/items_10000-2,BenchmarkSetAddWithAllocs/items_100000-2,BenchmarkSetAddWithAllocs/items_1000000-2,BenchmarkSetAddWithAllocs/items_10000000-2,BenchmarkSetHasHit/items_1000-2,BenchmarkSetHasHit/items_10000-2,BenchmarkSetHasHit/items_100000-2,BenchmarkSetHasHit/items_1000000-2,BenchmarkSetHasHit/items_10000000-2,BenchmarkSetHasMiss/items_1000-2,BenchmarkSetHasMiss/items_10000-2,BenchmarkSetHasMiss/items_100000-2,BenchmarkSetHasMiss/items_1000000-2,BenchmarkSetHasMiss/items_10000000-2,BenchmarkStreamIDMarshalString-2,BenchmarkStringsBlockUnmarshaler_Unmarshal-2,BenchmarkStringsToLower/ascii-all-lowercase-2,BenchmarkStringsToLower/ascii-all-uppercase-2,BenchmarkStringsToLower/ascii-some-uppercase-2,BenchmarkStringsToLower/unicode-all-lowercase-2,BenchmarkStringsToLower/unicode-all-uppercase-2,BenchmarkStringsToLower/unicode-some-uppercase-2,BenchmarkTimeNowUnix-2,BenchmarkToUnsafeBytes-2,BenchmarkToUnsafeString-2,BenchmarkTokenizeHashes-2,BenchmarkTokenizeStrings-2,BenchmarkTryParseFloat64-2,BenchmarkTryParseIPv4-2,BenchmarkTryParseTimestampISO8601-2,BenchmarkTryParseTimestampRFC3339Nano-2,BenchmarkTryParseUint64-2,BenchmarkUnionFullOverlap/items_1000-2,BenchmarkUnionFullOverlap/items_10000-2,BenchmarkUnionFullOverlap/items_100000-2,BenchmarkUnionFullOverlap/items_1000000-2,BenchmarkUnionFullOverlap/items_10000000-2,BenchmarkUnionNoOverlap/items_1000-2,BenchmarkUnionNoOverlap/items_10000-2,BenchmarkUnionNoOverlap/items_100000-2,BenchmarkUnionNoOverlap/items_1000000-2,BenchmarkUnionNoOverlap/items_10000000-2,BenchmarkUnionPartialOverlap/items_1000-2,BenchmarkUnionPartialOverlap/items_10000-2,BenchmarkUnionPartialOverlap/items_100000-2,BenchmarkUnionPartialOverlap/items_1000000-2,BenchmarkUnionPartialOverlap/items_10000000-2,BenchmarkUnixTimestamp-2,BenchmarkUnmarshalConstArray-2,BenchmarkUnmarshalDeltaConstArray-2,BenchmarkUnmarshalGaugeArray-2,BenchmarkUnmarshalInt64-2,BenchmarkUnmarshalInt64Array-2,BenchmarkUnmarshalInt64NearestDelta-2,BenchmarkUnmarshalInt64NearestDelta2-2,BenchmarkUnmarshalUint64-2,BenchmarkUnmarshalVarInt64/up-to-(1<<13)-1-2,BenchmarkUnmarshalVarInt64/up-to-(1<<27)-1-2,BenchmarkUnmarshalVarInt64/up-to-(1<<6)-1-2,BenchmarkUnmarshalVarInt64/up-to-(1<<63)-1-2,BenchmarkUnmarshalVarInt64s/up-to-(1<<13)-1-2,BenchmarkUnmarshalVarInt64s/up-to-(1<<27)-1-2,BenchmarkUnmarshalVarInt64s/up-to-(1<<6)-1-2,BenchmarkUnmarshalVarInt64s/up-to-(1<<63)-1-2,BenchmarkUnmarshalVarUint64/up-to-(1<<14)-1-2,BenchmarkUnmarshalVarUint64/up-to-(1<<28)-1-2,BenchmarkUnmarshalVarUint64/up-to-(1<<64)-1-2,BenchmarkUnmarshalVarUint64/up-to-(1<<7)-1-2,BenchmarkUnmarshalVarUint64s/up-to-(1<<14)-1-2,BenchmarkUnmarshalVarUint64s/up-to-(1<<28)-1-2,BenchmarkUnmarshalVarUint64s/up-to-(1<<64)-1-2,BenchmarkUnmarshalVarUint64s/up-to-(1<<7)-1-2,BenchmarkUnmarshalZeroConstArray-2,BenchmarkWriteRequestMarshalProtobuf-2,BenchmarkWriteRequestUnmarshalProtobuf-2,bench-fast-queue-throughput-concurrent-1,bench-fast-queue-throughput-concurrent-10,bench-fast-queue-throughput-concurrent-100,bench-fast-queue-throughput-concurrent-1000,bench-fast-queue-throughput-concurrent-10000,bench-fast-queue-throughput-concurrent-100000,bench-fast-queue-throughput-concurrent-1000000,bench-fast-queue-throughput-serial-1,bench-fast-queue-throughput-serial-10,bench-fast-queue-throughput-serial-100,bench-fast-queue-throughput-serial-1000,bench-fast-queue-throughput-serial-10000,bench-fast-queue-throughput-serial-100000,bench-fast-queue-throughput-serial-1000000,created,run_time
1,10147.4,73705.5,711686.1,7132918.1,71391851.2,290.53000000000003,392.89,3085.7,5710.5,35072.9,333509.8,3414042.3,35003739.2,17951.0,3144.4,23614.0,2432.1,199305.4,3134.9,812062.8,2519.4,60.758,53.306999999999995,56.108000000000004,1037.3799999999999,834.64,996.0,1019.28,2197.3,898.75,2062.7,132951.1,132017.2,233113.4,245904.1,1308.04,780.87,98526.1,110897.2,806.6800000000001,124107.4,125139.2,123565.9,2994.2,11451915.8,271513.0,17824475.7,5985.3,24982565.1,283562.0,42392758.0,262.51,1660.0,7890.5,66683.9,1085252.6,1247251.0,116.401,548.5899999999999,1579.28,9845.5,92034.4,1153010.9,29550483.4,19002.0,11152.8,26825.8,21179.8,15173.9,11169.6,26180.6,17807.5,17231133.8,34.728,38.946000000000005,34.924,35.801,30.410000000000004,33.741,33.749,35.209,487.64,675843.6,689609.0,729597.0,1310952.3,5098577.8,499144.7,500048.7,521249.7,767298.5,1740522.5,140918.1,143676.0,150681.3,223109.9,325275.6,2.9074999999999998,7.6377,47.433,14.482999999999999,7.6415999999999995,26.693,3989.3,34539.0,73.714,35.966,10.7568,6.3022,10.4154,14.017,17.868000000000002,15.269,19.377000000000002,5870.3,15.133,95.699,62.714999999999996,18.059,448.85,224.92,12393461.4,301106.5,959294.0,47085355.8,408926.5,7933.7,8015.4,21018.4,154607.5,1629627.6,7207.5,9181.2,16877.7,102411.1,1012892.5,7302.5,8161.2,18145.7,129371.4,1322037.3,30.945,29.415,7.9467,86127.6,11309.1,86.673,229.20999999999998,288.89,198.57,119.825,160.70999999999998,153.39000000000001,76.499,13213.7,27583.5,291365.2,4113260.6,80557912.6,1365571460.0,2449207.5,3028848.4,4128706.3,5594641.5,24871.8,312876.0,4311606.9,96109983.0,1738136740.0,71438.8,618975.1,7703279.8,162518129.0,2840071900.0,13443.3,175541.4,2758982.2,67845527.2,1032684742.0,13357.7,143803.9,1999230.7,64999630.0,759652584.0,6141.4,6159.8,296095.4,1.4578,251546.3,63791.7,27448.3,75575.1,27337.3,12942.4,1.07415,731.52,34.12,1181.5714285714287,2780.285714285714,12129.857142857143,76852.57142857143,610378.4285714285,5965702.857142857,56394010.571428575,565835738.5714285,65.139,25.399,15213.3,27078.7,8832.2,41719.0,60.665,21.828,15123.4,24224.8,38958.7,5956.1,1387.2,7.868899999999999,125.503,6.401300000000001,78.748,7.8489,146.433,6.3834,55.533,7.8649000000000004,154.401,6.3852,52.717999999999996,6.0333,88.19399999999999,5.6495,54.271,12168.8,3147699.6,7823.3,1916633.6,151777.2,4482913.0,152223.1,248276.6,379828.7,517646.6,660801.3,53977.4,50764.6,596296.0,575213.7,103421.5,101563.1,1274044.9,1274400.7,95243.66666666667,118491.66666666667,938073.3333333334,956617.6666666666,47875.0,59722.666666666664,448460.0,461422.6666666667,9459.3,1728.2,1689754.9,84831.3,87886.3,109965.6,792438.7,8123494.9,83785761.4,833314868.0,53590.9,55768.1,86615.5,804399.6,8128485.8,82761849.0,824955857.0,2402.7,7782.2,1343.9,1572.6,4746.5,5913.5,723.1800000000001,33446.6,1393.59,40.653,29.721999999999998,32.92999999999999,33.445,35.649,29.814999999999998,33.356,33.531,35.318,6975.2,2177433.1,3270697.4,4782085.6,7217471.7,10072.0,73478.8,703862.5,7042441.3,70178217.2,8955.9,92752.3,999617.4,12566572.4,156090787.0,9275.8,98562.9,756322.4,6077083.9,59271610.4,36.483,5263.7,76.402,344.61,306.66999999999996,988.3799999999999,1279.78,1374.05,40.785000000000004,1175.5,1185.8200000000002,16362.7,28030.2,161.44,240.57,423.0,648.9300000000001,62.233000000000004,7545.8,10400.2,21775.5,158631.7,1689026.7,8173.5,10365.4,31964.9,283064.3,2872724.8,7452.2,11681.1,26814.4,225164.4,2277741.0,1.26288,5921.1,5225.5,60933.1,1.6639,47506.4,19354.5,28559.1,1.5238,60924.0,90135.4,46302.7,171541.7,16982.1,37475.3,8150.2,81575.6,34917.5,87001.5,168356.6,29209.5,13586.8,33093.0,78822.7,3912.3,1320.1,255721.9,3770987.0,3501.7,3563.1,3668.4,4217.4,9209.2,104863.9,2553392.0,1793.5,1794.39,1857.6599999999999,2190.1,6038.1,76071.0,1770405.8,1726.4,0.0031766557057932754
