time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1738671949,116451.93,1.164600E+06,116451.93,10506.77,1.050750E+05,10506.77
1738671959,259820.01,3.762800E+06,188133.49,23190.00,3.369750E+05,16848.17
1738671969,256652.49,6.329325E+06,210972.63,22815.00,5.651250E+05,18837.07
1738671979,250817.51,8.837500E+06,220933.68,22357.50,7.887000E+05,19717.16
1738671989,253010.00,1.136760E+07,227348.85,22567.50,1.014375E+06,20287.22
1738671999,255557.51,1.392318E+07,232050.24,22740.00,1.241775E+06,20696.01
1738672009,248672.51,1.640990E+07,234424.83,22057.50,1.462350E+06,20890.51
1738672019,238769.98,1.879760E+07,234967.97,21420.00,1.676550E+06,20956.69
1738672029,241327.50,2.121088E+07,235674.58,21517.50,1.891725E+06,21019.00
1738672039,242399.99,2.363488E+07,236347.11,21600.00,2.107725E+06,21077.10
1738672049,255722.51,2.619210E+07,238108.50,22657.50,2.334300E+06,21220.78
1738672059,264187.51,2.883398E+07,240281.74,23572.50,2.570025E+06,21416.75
1738672069,278507.44,3.161905E+07,243222.16,24862.49,2.818650E+06,21681.81
1738672079,268300.01,3.430205E+07,245013.43,23970.00,3.058350E+06,21845.25
1738672089,272092.49,3.702298E+07,246818.69,24127.50,3.299625E+06,21997.40
1738672099,241927.49,3.944225E+07,246512.99,21532.50,3.514950E+06,21968.34
1738672109,245132.53,4.189358E+07,246431.79,21967.50,3.734625E+06,21968.29
1738672119,250637.50,4.439995E+07,246665.44,22342.50,3.958050E+06,21989.08
1738672129,250480.01,4.690475E+07,246866.20,22320.00,4.181250E+06,22006.50
1738672139,247005.02,4.937480E+07,246873.15,21855.00,4.399800E+06,21998.92
1738672149,251934.98,5.189415E+07,247114.18,22522.50,4.625025E+06,22023.86
1738672159,244045.00,5.433460E+07,246974.68,21810.00,4.843125E+06,22014.14
1738672169,247530.01,5.680990E+07,246998.82,21922.50,5.062350E+06,22010.15
1738672179,243704.99,5.924695E+07,246861.58,21787.50,5.280225E+06,22000.87
1738672189,250435.03,6.175130E+07,247004.52,22312.50,5.503350E+06,22013.34
1738672199,247772.49,6.422902E+07,247034.05,22042.50,5.723775E+06,22014.46
1738672209,251777.44,6.674680E+07,247209.73,22402.49,5.947800E+06,22028.83
1738672219,242174.89,6.916855E+07,247029.92,21577.49,6.163575E+06,22012.71
1738672229,245605.17,7.162460E+07,246980.79,22020.02,6.383775E+06,22012.96
1738672239,237425.00,7.399885E+07,246662.26,21097.50,6.594750E+06,21982.45
1738672249,255634.99,7.655520E+07,246951.71,22845.00,6.823200E+06,22010.27
1738672259,249750.03,7.905270E+07,247039.15,22230.00,7.045500E+06,22017.14
1738672269,258809.97,8.164080E+07,247395.84,23070.00,7.276200E+06,22049.04
1738672279,248385.02,8.412465E+07,247424.94,22035.00,7.496550E+06,22048.63
1738672289,261450.00,8.673915E+07,247825.65,23430.00,7.730850E+06,22088.10
1738672299,250637.47,8.924552E+07,247903.76,22342.50,7.954275E+06,22095.17
1738672309,256037.52,9.180590E+07,248123.59,22702.50,8.181300E+06,22111.58
1738672319,250112.51,9.430702E+07,248175.93,22267.50,8.403975E+06,22115.68
1738672329,249812.42,9.680515E+07,248217.89,22229.99,8.626275E+06,22118.61
1738672339,245305.05,9.925820E+07,248145.07,21990.00,8.846175E+06,22115.40
1738672349,251980.04,1.017780E+08,248238.61,22470.00,9.070875E+06,22124.05
1738672359,253247.49,1.043105E+08,248357.86,22425.00,9.295125E+06,22131.21
1738672369,253932.51,1.068498E+08,248487.51,22740.00,9.522525E+06,22145.37
1738672379,250719.99,1.093570E+08,248538.25,22350.00,9.746025E+06,22150.02
1738672389,243899.91,1.117960E+08,248435.17,21757.49,9.963600E+06,22141.30
1738672399,248415.08,1.142802E+08,248434.73,22095.01,1.018455E+07,22140.29
1738672409,213869.91,1.164188E+08,247699.31,19019.99,1.037475E+07,22073.90
1738672419,245190.13,1.188708E+08,247647.04,21810.01,1.059285E+07,22068.41
1738672429,265844.92,1.215292E+08,248018.42,23654.99,1.082940E+07,22100.78
1738672439,255440.07,1.240836E+08,248166.86,22897.51,1.105838E+07,22116.72
1738672449,265560.00,1.267392E+08,248507.90,23692.50,1.129530E+07,22147.62
1738672459,254230.01,1.292815E+08,248617.94,22485.00,1.152015E+07,22154.11
1738672469,250554.88,1.317870E+08,248654.48,22327.49,1.174342E+07,22157.38
1738672479,242550.00,1.342126E+08,248541.44,21615.00,1.195958E+07,22147.33
1738672489,245425.10,1.366668E+08,248484.78,21997.51,1.217955E+07,22144.61
1738672499,250240.00,1.391692E+08,248516.12,22290.00,1.240245E+07,22147.20
1738672509,246855.01,1.416378E+08,248486.98,21900.00,1.262145E+07,22142.87
1738672519,245054.90,1.440883E+08,248427.81,21899.99,1.284045E+07,22138.68
1738672529,248057.60,1.465689E+08,248421.53,22027.51,1.306072E+07,22136.80
1738672539,234852.49,1.489174E+08,248195.38,20917.50,1.326990E+07,22116.47
1738672549,170302.47,1.506204E+08,246918.45,15187.50,1.342178E+07,22002.88
1738672559,169057.54,1.523110E+08,245662.63,15052.50,1.357230E+07,21890.78
1738672569,150895.00,1.538200E+08,244158.38,13575.00,1.370805E+07,21758.79
