time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1731574692,33888.74,3.389000E+05,33888.74,3069.89,3.070000E+04,3069.89
1731574702,327850.09,3.617400E+06,180866.67,29270.01,3.234000E+05,16169.70
1731574712,336580.01,6.983200E+06,232770.48,30020.00,6.236000E+05,20786.41
1731574722,339359.97,1.037680E+07,259417.61,30240.00,9.260000E+05,23149.79
1731574732,336719.97,1.374400E+07,274877.97,29880.00,1.224800E+06,24495.82
1731574742,339710.05,1.714110E+07,285683.25,30290.00,1.527700E+06,25461.51
1731574752,294690.05,2.008800E+07,286969.92,26390.00,1.791600E+06,25594.15
1731574762,342470.04,2.351270E+07,293907.41,30380.00,2.095400E+06,26192.38
1731574772,288709.69,2.639980E+07,293329.88,25819.97,2.353600E+06,26151.00
1731574782,208499.70,2.848480E+07,284846.89,18639.97,2.540000E+06,25399.90
1731574792,210240.52,3.058720E+07,278064.53,18730.05,2.727300E+06,24793.55
1731574802,183139.99,3.241860E+07,270154.17,16210.00,2.889400E+06,24078.26
1731574812,159200.03,3.401060E+07,261619.27,14160.00,3.031000E+06,23315.32
1731574822,251299.87,3.652360E+07,260882.17,22359.99,3.254600E+06,23247.08
1731574832,284310.04,3.936670E+07,262444.02,25390.00,3.508500E+06,23389.94
1731574842,301289.64,4.237960E+07,264871.87,26949.97,3.778000E+06,23612.44
1731574852,284670.28,4.522630E+07,266036.48,25330.03,4.031300E+06,23713.48
1731574862,290570.16,4.813200E+07,267399.46,25910.01,4.290400E+06,23835.51
1731574872,290559.97,5.103760E+07,268618.43,25900.00,4.549400E+06,23944.16
1731574882,296260.02,5.400020E+07,270000.51,26360.00,4.813000E+06,24064.96
1731574892,255770.02,5.655790E+07,269322.86,22700.00,5.040000E+06,23999.96
1731574902,288919.86,5.944710E+07,270213.64,25849.99,5.298500E+06,24084.05
1731574912,318930.08,6.263640E+07,272331.74,28350.01,5.582000E+06,24269.53
1731574922,309580.03,6.573220E+07,273883.75,27700.00,5.859000E+06,24412.46
1731574932,304220.03,6.877440E+07,275097.20,26980.00,6.128800E+06,24515.16
1731574942,265879.91,7.143320E+07,274742.69,23659.99,6.365400E+06,24482.27
1731574952,292560.06,7.435880E+07,275402.59,26160.01,6.627000E+06,24544.41
1731574962,292779.84,7.728660E+07,276023.20,26159.99,6.888600E+06,24602.11
1731574972,282730.18,8.011390E+07,276254.48,25190.02,7.140500E+06,24622.38
1731574982,289049.99,8.300440E+07,276681.00,25690.00,7.397400E+06,24657.97
1731574992,308119.93,8.608560E+07,277695.15,27489.99,7.672300E+06,24749.33
1731575002,295900.08,8.904460E+07,278264.06,26240.01,7.934700E+06,24795.91
1731575012,302769.91,9.207230E+07,279006.66,27139.99,8.206100E+06,24866.94
1731575022,306450.08,9.513680E+07,279813.82,27280.01,8.478900E+06,24937.91
1731575032,306369.83,9.820050E+07,280572.56,27279.98,8.751700E+06,25004.83
1731575042,296410.15,1.011646E+08,281012.49,26300.01,9.014700E+06,25040.81
1731575052,294550.01,1.041101E+08,281378.37,26400.00,9.278700E+06,25077.54
1731575062,293129.97,1.070414E+08,281687.62,26070.00,9.539400E+06,25103.66
1731575072,287329.92,1.099147E+08,281832.30,25609.99,9.795500E+06,25116.64
1731575082,301570.02,1.129304E+08,282325.74,26910.00,1.006460E+07,25161.48
1731575092,310850.10,1.160389E+08,283021.45,27570.01,1.034030E+07,25220.22
1731575102,143190.02,1.174708E+08,279692.14,12810.00,1.046840E+07,24924.74
1731575112,227269.91,1.197435E+08,278473.02,20199.99,1.067040E+07,24814.86
1731575122,237950.01,1.221230E+08,277552.04,21320.00,1.088360E+07,24735.43
1731575132,245509.98,1.245781E+08,276839.99,21830.00,1.110190E+07,24670.87
1731575142,319949.92,1.277776E+08,277777.17,28549.99,1.138740E+07,24755.20
