0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2;1;15067;82737
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2;1;15043;79526
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2;1;14860;84292
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2;1;13473;80503
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2;1;14923;78306
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2;1;43462;27680
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2;1;43068;27823
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2;1;43627;27783
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2;1;43682;27446
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2;1;43466;27563
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2;2;15277;78349
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2;2;15344;78565
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2;2;15231;79220
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2;2;15224;79028
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_4-2;2;15145;78259
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2;2;43608;27542
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2;2;42800;27496
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2;2;43722;27570
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2;2;43758;27418
0-0-0;Baseline;/lib/encoding/nearest_delta2_timing_test.go/BenchmarkMarshalInt64NearestDelta2;BenchmarkMarshalInt64NearestDelta2/precisionBits_64-2;2;43560;27369
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000-2;1;104032;11167
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000-2;1;103950;11216
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000-2;1;110692;10877
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000-2;1;108252;11335
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000-2;1;107358;10909
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000-2;1;15846;76467
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000-2;1;15825;76102
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000-2;1;15825;76477
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000-2;1;15321;76704
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000-2;1;15691;76862
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_100000-2;1;1519;744903
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_100000-2;1;1602;739207
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_100000-2;1;1600;734047
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_100000-2;1;1612;737917
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_100000-2;1;1592;742137
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000000-2;1;162;7357851
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000000-2;1;162;7347553
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000000-2;1;162;7398638
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000000-2;1;160;7402738
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000000-2;1;159;7384480
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000000-2;1;15;74094824
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000000-2;1;14;74220040
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000000-2;1;14;74803260
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000000-2;1;14;74064910
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000000-2;1;15;74049790
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000-2;2;106765;10659
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000-2;2;110887;10847
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000-2;2;101730;10642
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000-2;2;113820;11119
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_1000-2;2;103940;10997
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000-2;2;15748;76810
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000-2;2;14728;77056
0-0-0;Baseline;/lib/uint64set/uint64set_timing_test.go/BenchmarkAdd;BenchmarkAdd/items_10000-2;2;14979;76282
