time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737568108,99004.56,9.901500E+05,99004.56,8901.56,8.902500E+04,8901.56
1737568118,251944.93,3.509600E+06,175470.73,22507.49,3.141000E+05,15704.17
1737568128,264830.14,6.157900E+06,205256.14,23520.01,5.493000E+05,18309.36
1737568138,257075.02,8.728650E+06,218210.52,22852.50,7.778250E+05,19445.11
1737568148,259520.01,1.132385E+07,226472.24,23152.50,1.009350E+06,20186.58
1737568158,248132.23,1.380518E+07,230082.18,22147.48,1.230825E+06,20513.39
1737568168,244800.26,1.625318E+07,232184.73,21780.02,1.448625E+06,20694.33
1737568178,248777.41,1.874095E+07,234258.79,22162.49,1.670250E+06,20877.85
1737568188,255785.08,2.129880E+07,236650.57,22927.51,1.899525E+06,21105.59
1737568198,245790.01,2.375670E+07,237564.50,21742.50,2.116950E+06,21169.28
1737568208,236404.97,2.612075E+07,237459.09,21157.50,2.328525E+06,21168.21
1737568218,228184.93,2.840260E+07,236686.25,20407.49,2.532600E+06,21104.81
1737568228,254830.09,3.095090E+07,238081.92,22545.01,2.758050E+06,21215.60
1737568238,267322.54,3.362412E+07,240170.52,23842.50,2.996475E+06,21403.23
1737568248,258822.48,3.621235E+07,241413.98,23077.50,3.227250E+06,21514.85
1737568258,253107.52,3.874342E+07,242144.82,22672.50,3.453975E+06,21587.20
1737568268,265957.49,4.140300E+07,243545.55,23670.00,3.690675E+06,21709.72
1737568278,256142.43,4.396442E+07,244245.38,22709.99,3.917775E+06,21765.29
1737568288,260397.54,4.656840E+07,245095.49,23302.50,4.150800E+06,21846.19
1737568298,264255.01,4.921095E+07,246053.46,23437.50,4.385175E+06,21925.76
1737568308,253505.02,5.174600E+07,246408.29,22717.50,4.612350E+06,21963.46
1737568318,267599.99,5.442200E+07,247371.55,23887.50,4.851225E+06,22050.92
1737568328,257839.92,5.700040E+07,247826.69,22942.49,5.080650E+06,22089.68
1737568338,260000.07,5.960040E+07,248333.91,23182.51,5.312475E+06,22135.22
1737568348,256577.51,6.216618E+07,248663.65,22830.00,5.540775E+06,22163.01
1737568358,260422.41,6.477040E+07,249115.91,23242.49,5.773200E+06,22204.53
1737568368,257727.49,6.734768E+07,249434.86,22972.50,6.002925E+06,22232.97
1737568378,256855.12,6.991622E+07,249699.87,22830.01,6.231225E+06,22254.29
1737568388,251087.48,7.242710E+07,249747.72,22387.50,6.455100E+06,22258.88
1737568398,238672.43,7.481382E+07,249378.54,21187.49,6.666975E+06,22223.17
1737568408,222497.37,7.703880E+07,248511.41,19927.49,6.866250E+06,22149.12
1737568418,195840.11,7.899720E+07,246865.44,17452.51,7.040775E+06,22002.35
1737568428,233120.03,8.132840E+07,246448.91,20805.00,7.248825E+06,21966.07
1737568438,229495.05,8.362335E+07,245950.27,20302.50,7.451850E+06,21917.14
1737568448,225309.99,8.587645E+07,245360.55,20130.00,7.653150E+06,21866.08
1737568458,230259.94,8.817905E+07,244941.09,20549.99,7.858650E+06,21829.52
1737568468,226375.05,9.044280E+07,244439.31,20175.00,8.060400E+06,21784.80
1737568478,236040.03,9.280320E+07,244218.27,21090.00,8.271300E+06,21766.52
1737568488,236059.99,9.516380E+07,244009.09,20970.00,8.481000E+06,21746.10
1737568498,236254.91,9.752635E+07,243815.23,20947.49,8.690475E+06,21726.13
1737568508,234695.09,9.987330E+07,243592.79,20917.51,8.899650E+06,21706.41
1737568518,221626.94,1.020896E+08,243069.79,19897.45,9.098625E+06,21663.34
1737568528,247433.13,1.045639E+08,243171.27,21907.56,9.317700E+06,21669.02
1737568538,259699.99,1.071609E+08,243546.92,23205.00,9.549750E+06,21703.93
1737568548,257224.84,1.097332E+08,243850.87,22852.49,9.778275E+06,21729.45
1737568558,250480.11,1.122380E+08,243994.98,22320.01,1.000148E+07,21742.29
1737568568,250885.06,1.147468E+08,244141.58,22372.50,1.022520E+07,21755.70
1737568578,179139.90,1.165382E+08,242787.38,16064.99,1.038585E+07,21637.14
1737568588,240540.10,1.189436E+08,242741.52,21315.01,1.059900E+07,21630.57
1737568598,236547.45,1.213091E+08,242617.64,21187.50,1.081088E+07,21621.70
1737568608,245012.58,1.237592E+08,242664.60,21862.51,1.102950E+07,21626.43
1737568618,243645.01,1.261956E+08,242683.45,21645.00,1.124595E+07,21626.78
1737568628,237320.00,1.285688E+08,242582.25,21120.00,1.145715E+07,21617.22
1737568638,233690.01,1.309058E+08,242417.58,20790.00,1.166505E+07,21601.90
1737568648,233794.98,1.332437E+08,242260.81,20820.00,1.187325E+07,21587.69
1737568658,186837.48,1.351121E+08,241271.11,16687.50,1.204012E+07,21500.18
1737568668,185314.94,1.369652E+08,240289.42,16484.99,1.220498E+07,21412.20
1737568678,185217.43,1.388174E+08,239339.91,16492.49,1.236990E+07,21327.37
1737568688,187197.67,1.406894E+08,238456.14,16732.52,1.253722E+07,21249.50
1737568698,154554.96,1.422349E+08,237057.79,13830.00,1.267552E+07,21125.84
1737568708,161007.39,1.438450E+08,235811.07,14317.49,1.281870E+07,21014.23
1737568718,219820.20,1.460432E+08,235553.15,19650.02,1.301520E+07,20992.22
1737568728,261252.46,1.486557E+08,235961.07,23227.50,1.324748E+07,21027.70
1737568738,253974.95,1.511955E+08,236242.54,22605.00,1.347352E+07,21052.35
1737568748,259912.58,1.537946E+08,236606.69,23220.01,1.370572E+07,21085.70
1737568758,251545.01,1.563100E+08,236833.03,22462.50,1.393035E+07,21106.56
1737568768,254574.89,1.588558E+08,237097.84,22514.99,1.415550E+07,21127.58
1737568778,257330.12,1.614291E+08,237395.37,22980.01,1.438530E+07,21154.82
1737568788,238769.90,1.638168E+08,237415.29,21359.99,1.459890E+07,21157.79
1737568798,221790.09,1.660347E+08,237192.07,19680.01,1.479570E+07,21136.68
1737568808,232369.93,1.683584E+08,237124.16,20804.99,1.500375E+07,21132.01
1737568818,231130.07,1.706697E+08,237040.90,20520.01,1.520895E+07,21123.51
1737568828,224230.00,1.729120E+08,236865.41,19905.00,1.540800E+07,21106.82
1737568838,231320.00,1.752252E+08,236790.47,20767.50,1.561568E+07,21102.23
1737568848,230267.46,1.775279E+08,236703.50,20385.00,1.581952E+07,21092.67
1737568858,228040.01,1.798083E+08,236589.51,20415.00,1.602368E+07,21083.75
1737568868,215482.52,1.819631E+08,236315.39,19087.50,1.621455E+07,21057.83
1737568878,219090.00,1.841540E+08,236094.55,19545.00,1.641000E+07,21038.43
1737568888,227169.94,1.864257E+08,235981.58,20294.99,1.661295E+07,21029.02
1737568898,225572.55,1.886814E+08,235851.47,20062.50,1.681358E+07,21016.94
1737568908,222017.53,1.909016E+08,235680.68,19897.50,1.701255E+07,21003.12
1737568918,226794.98,1.931696E+08,235572.32,20190.00,1.721445E+07,20993.20
1737568928,228790.02,1.954574E+08,235490.61,20257.50,1.741702E+07,20984.34
1737568938,221334.97,1.976708E+08,235322.09,19852.50,1.761555E+07,20970.87
1737568948,222990.01,1.999007E+08,235177.00,19740.00,1.781295E+07,20956.39
1737568958,219825.00,2.020990E+08,234998.49,19650.00,1.800945E+07,20941.20
1737568968,229624.96,2.043952E+08,234936.73,20550.00,1.821495E+07,20936.70
1737568978,232520.05,2.067204E+08,234909.27,20700.00,1.842195E+07,20934.01
1737568988,224602.41,2.089664E+08,234793.46,19942.49,1.862138E+07,20922.87
1737568998,236257.57,2.113290E+08,234809.73,21135.01,1.883272E+07,20925.23
1737569008,279625.02,2.141252E+08,235302.20,24780.00,1.908052E+07,20967.59
1737569018,267142.50,2.167967E+08,235648.29,23820.00,1.931872E+07,20998.59
1737569028,267059.96,2.194673E+08,235986.05,23820.00,1.955692E+07,21028.93
1737569038,244712.52,2.219144E+08,236078.88,21907.50,1.977600E+07,21038.27
1737569048,239164.88,2.243060E+08,236111.37,21172.49,1.998772E+07,21039.69
1737569058,244020.13,2.267462E+08,236193.75,21825.01,2.020598E+07,21047.87
1737569068,234867.52,2.290949E+08,236180.08,20955.00,2.041552E+07,21046.91
1737569078,242987.42,2.315248E+08,236249.54,21667.49,2.063220E+07,21053.24
1737569088,169920.02,2.332240E+08,235579.55,15150.00,2.078370E+07,20993.61
1737569098,267142.55,2.358954E+08,235895.18,23827.50,2.102198E+07,21021.95
1737569108,255459.97,2.384500E+08,236088.89,22620.00,2.124818E+07,21037.78
1737569118,266692.50,2.411170E+08,236388.92,23767.50,2.148585E+07,21064.54
1737569128,242242.51,2.435394E+08,236445.75,21577.50,2.170162E+07,21069.52
1737569138,234372.45,2.458831E+08,236425.82,20887.50,2.191050E+07,21067.77
1737569148,242767.56,2.483108E+08,236486.22,21652.51,2.212702E+07,21073.34
1737569158,252402.45,2.508348E+08,236636.37,22582.50,2.235285E+07,21087.57
1737569168,236360.03,2.531984E+08,236633.79,21090.00,2.256375E+07,21087.60
1737569178,250120.01,2.556996E+08,236758.66,22297.50,2.278672E+07,21098.80
1737569188,246315.02,2.581628E+08,236846.33,21795.00,2.300468E+07,21105.19
1737569198,238844.99,2.605512E+08,236864.50,21427.50,2.321895E+07,21108.12
1737569208,241327.50,2.629645E+08,236904.71,21517.50,2.343412E+07,21111.80
1737569218,232202.50,2.652865E+08,236862.72,20602.50,2.364015E+07,21107.26
1737569228,222602.51,2.675125E+08,236736.53,19852.50,2.383868E+07,21096.15
1737569238,223757.38,2.697501E+08,236622.68,20002.49,2.403870E+07,21086.56
1737569248,240440.11,2.721545E+08,236655.87,21345.01,2.425215E+07,21088.81
1737569258,251095.02,2.746654E+08,236780.35,22410.00,2.447625E+07,21100.20
1737569268,243534.98,2.771008E+08,236838.08,21735.00,2.469360E+07,21105.62
1737569278,250300.03,2.796038E+08,236952.16,22297.50,2.491658E+07,21115.72
1737569288,241242.45,2.820162E+08,236988.21,21465.00,2.513122E+07,21118.66
1737569298,242872.49,2.844450E+08,237037.25,21652.50,2.534775E+07,21123.11
