time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737380844,98298.80,9.830250E+05,98298.80,8797.17,8.797500E+04,8797.17
1737380854,262297.50,3.606000E+06,180296.61,23490.00,3.228750E+05,16143.45
1737380864,266639.99,6.272400E+06,209077.38,23760.00,5.604750E+05,18682.27
1737380874,264184.94,8.914250E+06,222854.14,23497.49,7.954500E+05,19886.06
1737380884,269335.07,1.160760E+07,232150.25,24037.51,1.035825E+06,20716.34
1737380894,264660.00,1.425420E+07,237568.51,23565.00,1.271475E+06,21191.12
1737380904,253825.00,1.679245E+07,239890.85,22567.50,1.497150E+06,21387.74
1737380914,248515.00,1.927760E+07,240968.87,22230.00,1.719450E+06,21493.02
1737380924,257299.96,2.185060E+07,242783.42,22897.50,1.948425E+06,21649.08
1737380934,249915.05,2.434975E+07,243496.58,22252.50,2.170950E+06,21709.42
1737380944,256849.89,2.691825E+07,244710.52,22799.99,2.398950E+06,21808.56
1737380954,259085.10,2.950910E+07,245908.39,23115.01,2.630100E+06,21917.43
1737380964,274877.41,3.225788E+07,248136.77,24502.49,2.875125E+06,22116.28
1737380974,251305.05,3.477092E+07,248363.08,22440.00,3.099525E+06,22139.40
1737380984,241807.54,3.718900E+07,247926.04,21517.50,3.314700E+06,22097.94
1737380994,246287.51,3.965188E+07,247823.64,21982.50,3.534525E+06,22090.73
1737381004,245887.42,4.211075E+07,247709.74,21832.49,3.752850E+06,22075.54
1737381014,254840.06,4.465915E+07,248105.87,22800.01,3.980850E+06,22115.79
1737381024,254252.51,4.720168E+07,248429.38,22567.50,4.206525E+06,22139.56
1737381034,253002.33,4.973170E+07,248658.02,22657.49,4.433100E+06,22165.46
1737381044,248700.12,5.221870E+07,248660.03,22095.01,4.654050E+06,22162.10
1737381054,260287.53,5.482158E+07,249188.55,23257.50,4.886625E+06,22211.89
1737381064,255670.00,5.737828E+07,249470.35,22650.00,5.113125E+06,22230.94
1737381074,253212.49,5.991040E+07,249626.27,22687.50,5.340000E+06,22249.97
1737381084,250690.01,6.241730E+07,249668.82,22350.00,5.563500E+06,22253.97
1737381094,243509.83,6.485240E+07,249431.94,21697.49,5.780475E+06,22232.56
1737381104,240720.06,6.725960E+07,249109.28,21427.51,5.994750E+06,22202.75
1737381114,240710.10,6.966670E+07,248809.31,21375.01,6.208500E+06,22173.18
1737381124,227290.01,7.193960E+07,248067.26,20310.00,6.411600E+06,22108.94
1737381134,249272.48,7.443232E+07,248107.44,22147.50,6.633075E+06,22110.22
1737381144,262447.51,7.705680E+07,248570.02,23482.50,6.867900E+06,22154.49
1737381154,265064.92,7.970745E+07,249085.49,23624.99,7.104150E+06,22200.44
1737381164,260450.10,8.231195E+07,249429.87,23190.01,7.336050E+06,22230.43
1737381174,256384.98,8.487580E+07,249634.43,22852.50,7.564575E+06,22248.73
1737381184,242789.92,8.730370E+07,249438.87,21652.49,7.781100E+06,22231.69
1737381194,249000.09,8.979370E+07,249426.68,22140.01,8.002500E+06,22229.14
1737381204,243932.50,9.223302E+07,249278.19,21787.50,8.220375E+06,22217.21
1737381214,240567.50,9.463870E+07,249048.96,21367.50,8.434050E+06,22194.85
1737381224,250209.99,9.714080E+07,249078.73,22275.00,8.656800E+06,22196.90
1737381234,252320.00,9.966400E+07,249159.77,22560.00,8.882400E+06,22205.98
1737381244,240192.40,1.020659E+08,248941.05,21307.49,9.095475E+06,22184.06
1737381254,252147.61,1.045874E+08,249017.40,22545.01,9.320925E+06,22192.66
1737381264,226600.01,1.068534E+08,248496.06,20205.00,9.522975E+06,22146.43
1737381274,254049.96,1.093939E+08,248622.29,22552.50,9.748500E+06,22155.66
1737381284,236329.97,1.117572E+08,248349.12,21030.00,9.958800E+06,22130.65
1737381294,236700.07,1.141242E+08,248095.88,21202.51,1.017082E+07,22110.47
1737381304,225689.99,1.163811E+08,247619.16,20092.50,1.037175E+07,22067.54
1737381314,184797.51,1.182291E+08,246310.38,16417.50,1.053592E+07,21949.83
1737381324,283212.33,1.210612E+08,247063.48,25267.49,1.078860E+07,22017.53
1737381334,264885.14,1.237100E+08,247419.91,23512.51,1.102372E+07,22047.43
1737381344,242400.01,1.261340E+08,247321.48,21600.00,1.123972E+07,22038.66
1737381354,241409.91,1.285482E+08,247207.80,21532.49,1.145505E+07,22028.93
1737381364,235460.07,1.309028E+08,246986.15,20962.51,1.166468E+07,22008.81
1737381374,237045.01,1.332732E+08,246802.05,21247.50,1.187715E+07,21994.71
1737381384,232630.01,1.355995E+08,246544.38,20655.00,1.208370E+07,21970.35
1737381394,237569.88,1.379752E+08,246384.12,21269.99,1.229640E+07,21957.84
1737381404,241567.61,1.403909E+08,246299.62,21532.51,1.251172E+07,21950.38
1737381414,247169.91,1.428626E+08,246314.62,21869.99,1.273042E+07,21948.99
1737381424,235107.39,1.452136E+08,246124.67,20992.49,1.294035E+07,21932.78
1737381434,178577.61,1.469994E+08,244998.89,15967.51,1.310002E+07,21833.36
1737381444,160414.99,1.486036E+08,243612.27,14220.00,1.324222E+07,21708.55
1737381454,155042.53,1.501540E+08,242183.72,13897.50,1.338120E+07,21582.57
1737381464,152154.97,1.516756E+08,240754.70,13485.00,1.351605E+07,21454.03
1737381474,145492.52,1.531305E+08,239266.23,12967.50,1.364572E+07,21321.43
1737381484,137622.43,1.545067E+08,237702.48,12277.49,1.376850E+07,21182.30
1737381494,128755.06,1.557942E+08,236051.76,11445.01,1.388295E+07,21034.76
1737381504,196757.44,1.577618E+08,235465.28,17662.49,1.405958E+07,20984.43
1737381514,221520.08,1.599770E+08,235260.20,19620.01,1.425578E+07,20964.36
1737381524,221954.98,1.621966E+08,235067.37,19860.00,1.445438E+07,20948.36
1737381534,223217.52,1.644288E+08,234898.09,19770.00,1.465208E+07,20931.52
1737381544,227140.01,1.667002E+08,234788.82,20257.50,1.485465E+07,20922.03
1737381554,223404.98,1.689342E+08,234630.71,19995.00,1.505460E+07,20909.16
1737381564,228325.01,1.712174E+08,234544.33,20242.50,1.525702E+07,20900.02
1737381574,221575.01,1.734332E+08,234369.07,19882.50,1.545585E+07,20886.27
1737381584,225759.98,1.756908E+08,234254.28,20100.00,1.565685E+07,20875.79
1737381594,234860.02,1.780394E+08,234262.25,20947.50,1.586632E+07,20876.73
1737381604,224864.99,1.802880E+08,234140.21,19995.00,1.606628E+07,20865.28
1737381614,219962.44,1.824877E+08,233958.44,19664.99,1.626292E+07,20849.89
1737381624,248114.97,1.849688E+08,234137.64,22005.00,1.648298E+07,20864.52
1737381634,242137.59,1.873902E+08,234237.64,21562.51,1.669860E+07,20873.24
1737381644,240899.99,1.897992E+08,234319.89,21420.00,1.691280E+07,20879.99
1737381654,237660.01,1.921758E+08,234360.62,21307.50,1.712588E+07,20885.20
1737381664,241617.50,1.945920E+08,234448.06,21510.00,1.734098E+07,20892.73
1737381674,242332.47,1.970153E+08,234541.92,21592.50,1.755690E+07,20901.06
1737381684,241515.05,1.994304E+08,234623.96,21465.00,1.777155E+07,20907.70
1737381694,243352.41,2.018640E+08,234725.45,21742.49,1.798898E+07,20917.40
1737381704,235732.59,2.042213E+08,234737.03,21052.51,1.819950E+07,20918.96
1737381714,247259.98,2.066939E+08,234879.33,21885.00,1.841835E+07,20929.93
1737381724,246729.96,2.091612E+08,235012.48,22132.50,1.863968E+07,20943.45
1737381734,223260.06,2.113938E+08,234881.90,19822.51,1.883790E+07,20930.99
1737381744,225849.99,2.136523E+08,234782.65,20100.00,1.903890E+07,20921.86
1737381754,243909.96,2.160914E+08,234881.86,21802.50,1.925692E+07,20931.43
1737381764,232442.49,2.184158E+08,234855.63,20625.00,1.946318E+07,20928.14
1737381774,225715.05,2.206730E+08,234758.39,20085.00,1.966402E+07,20919.17
1737381784,224492.48,2.229179E+08,234650.33,20047.50,1.986450E+07,20909.99
1737381794,222430.01,2.251422E+08,234523.03,19897.50,2.006348E+07,20899.44
1737381804,220574.87,2.273480E+08,234379.24,19657.49,2.026005E+07,20886.64
1737381814,230935.15,2.296573E+08,234344.09,20550.01,2.046555E+07,20883.21
1737381824,229069.97,2.319480E+08,234290.82,20460.00,2.067015E+07,20878.93
1737381834,172935.02,2.336774E+08,233677.26,15262.50,2.082278E+07,20822.77
1737381844,250105.00,2.361784E+08,233839.91,22282.50,2.104560E+07,20837.22
1737381854,240075.00,2.385792E+08,233901.04,21525.00,2.126085E+07,20843.96
1737381864,224349.99,2.408226E+08,233808.31,20010.00,2.146095E+07,20835.87
1737381874,225337.50,2.430760E+08,233726.86,20047.50,2.166142E+07,20828.29
1737381884,225332.51,2.453294E+08,233646.92,20040.00,2.186182E+07,20820.78
1737381894,222324.89,2.475526E+08,233540.10,19837.49,2.206020E+07,20811.50
1737381904,225340.09,2.498060E+08,233463.47,20122.51,2.226142E+07,20805.06
1737381914,221790.00,2.520239E+08,233355.38,19627.50,2.245770E+07,20794.16
1737381924,227132.51,2.542952E+08,233298.29,20287.50,2.266058E+07,20789.51
1737381934,220629.99,2.565015E+08,233183.12,19770.00,2.285828E+07,20780.24
1737381944,221774.99,2.587193E+08,233080.35,19605.00,2.305432E+07,20769.66
1737381954,220762.51,2.609269E+08,232970.37,19762.50,2.325195E+07,20760.66
1737381964,225834.93,2.631852E+08,232907.22,20092.49,2.345288E+07,20754.75
1737381974,231657.55,2.655018E+08,232896.26,20610.00,2.365898E+07,20753.48
1737381984,227312.53,2.677750E+08,232847.71,20220.00,2.386118E+07,20748.84
1737381994,227260.00,2.700476E+08,232799.54,20287.50,2.406405E+07,20744.86
1737382004,228710.02,2.723346E+08,232764.58,20490.00,2.426895E+07,20742.69
1737382014,226450.00,2.745992E+08,232711.07,20190.00,2.447085E+07,20738.00
1737382024,237859.99,2.769778E+08,232754.34,21060.00,2.468145E+07,20740.71
1737382034,227455.00,2.792523E+08,232710.18,20250.00,2.488395E+07,20736.62
1737382044,233870.00,2.815910E+08,232719.76,20835.00,2.509230E+07,20737.43
1737382054,229037.43,2.838814E+08,232689.58,20527.49,2.529758E+07,20735.71
1737382064,232197.56,2.862034E+08,232685.58,20587.51,2.550345E+07,20734.51
1737382074,238185.01,2.885852E+08,232729.93,21367.50,2.571712E+07,20739.61
1737382084,231579.85,2.909010E+08,232720.73,20557.49,2.592270E+07,20738.15
1737382094,235800.17,2.932590E+08,232745.17,21067.51,2.613338E+07,20740.77
1737382104,160779.85,2.948668E+08,232178.51,14302.49,2.627640E+07,20690.07
