time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1738679567,141566.64,1.415925E+06,141566.64,12785.16,1.278750E+05,12785.16
1738679577,250060.00,3.916525E+06,195808.37,22260.00,3.504750E+05,17522.15
1738679587,247417.50,6.390700E+06,213010.36,21907.50,5.695500E+05,18983.84
1738679597,251020.01,8.900900E+06,222512.34,22395.00,7.935000E+05,19836.59
1738679607,249789.97,1.139880E+07,227967.67,22230.00,1.015800E+06,20315.26
1738679617,246639.96,1.386520E+07,231079.62,22132.50,1.237125E+06,20618.12
1738679627,280330.08,1.666850E+07,238115.22,24922.51,1.486350E+06,21233.02
1738679637,273587.51,1.940438E+07,242549.15,24307.50,1.729425E+06,21617.32
1738679647,269267.48,2.209705E+07,245517.79,24112.50,1.970550E+06,21894.56
1738679657,272565.00,2.482270E+07,248222.47,24195.00,2.212500E+06,22124.60
1738679667,261209.98,2.743480E+07,249403.13,23392.50,2.446425E+06,22239.86
1738679677,271387.52,3.014868E+07,251235.13,24030.00,2.686725E+06,22389.03
1738679687,262732.51,3.277600E+07,252119.54,23542.50,2.922150E+06,22477.76
1738679697,277135.00,3.554735E+07,253906.33,24570.00,3.167850E+06,22627.20
1738679707,274255.01,3.828990E+07,255262.89,24465.00,3.412500E+06,22749.72
1738679717,268754.99,4.097745E+07,256106.14,23925.00,3.651750E+06,22823.18
1738679727,268080.00,4.365825E+07,256810.48,23970.00,3.891450E+06,22890.64
1738679737,273699.92,4.639525E+07,257748.77,24329.99,4.134750E+06,22970.60
1738679747,270475.06,4.910000E+07,258418.57,24195.01,4.376700E+06,23035.04
1738679757,261650.02,5.171650E+07,258580.14,23175.00,4.608450E+06,23042.04
1738679767,253609.90,5.425260E+07,258343.46,22732.49,4.835775E+06,23027.30
1738679777,258380.01,5.683640E+07,258345.12,23017.50,5.065950E+06,23026.85
1738679787,256397.55,5.940038E+07,258260.45,22747.50,5.293425E+06,23014.71
1738679797,252270.22,6.192310E+07,258010.86,22567.30,5.519100E+06,22996.07
1738679807,255757.35,6.448065E+07,257920.72,22672.71,5.745825E+06,22983.13
1738679817,253284.99,6.701350E+07,257742.42,22687.50,5.972700E+06,22971.76
