time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737539588,124895.73,1.249000E+06,124895.73,11272.11,1.127250E+05,11272.11
1737539598,279699.83,4.046000E+06,202296.49,24787.49,3.606000E+05,18029.69
1737539608,262320.16,6.669200E+06,222304.14,23542.51,5.960250E+05,19867.27
1737539618,250142.40,9.170625E+06,229263.65,22274.99,8.187750E+05,20469.20
1737539628,249217.59,1.166280E+07,233254.41,22162.51,1.040400E+06,20807.86
1737539638,256175.01,1.422455E+07,237074.48,22717.50,1.267575E+06,21126.13
1737539648,256092.23,1.678548E+07,239791.29,22934.98,1.496925E+06,21384.54
1737539658,249932.78,1.928480E+07,241058.97,22297.52,1.719900E+06,21498.66
1737539668,254462.47,2.182942E+07,242548.24,22567.50,1.945575E+06,21617.42
1737539678,250742.53,2.433685E+07,243367.67,22357.50,2.169150E+06,21691.43
1737539688,251499.94,2.685185E+07,244106.97,22469.99,2.393850E+06,21762.20
1737539698,249145.06,2.934330E+07,244526.80,22125.00,2.615100E+06,21792.44
1737539708,251949.89,3.186280E+07,245097.81,22529.99,2.840400E+06,21849.17
1737539718,249482.51,3.435762E+07,245411.00,22177.50,3.062175E+06,21872.62
1737539728,249587.59,3.685350E+07,245689.44,22192.51,3.284100E+06,21893.95
1737539738,252437.50,3.937788E+07,246111.19,22597.50,3.510075E+06,21937.92
1737539748,168614.92,4.106402E+07,241552.60,14969.99,3.659775E+06,21528.04
1737539758,163702.58,4.270105E+07,237227.61,14677.51,3.806550E+06,21147.46
1737539768,149730.00,4.419835E+07,232622.48,13192.50,3.938475E+06,20728.78
1737539778,122729.95,4.542565E+07,227127.86,10987.50,4.048350E+06,20241.72
1737539788,131435.02,4.674000E+07,222571.06,11805.00,4.166400E+06,19839.97
1737539798,210800.05,4.884800E+07,222036.02,18810.00,4.354500E+06,19793.15
1737539808,222945.01,5.107745E+07,222075.54,19725.00,4.551750E+06,19790.19
1737539818,221575.00,5.329320E+07,222054.68,19882.50,4.750575E+06,19794.03
1737539828,222089.99,5.551410E+07,222056.10,19627.50,4.946850E+06,19787.37
1737539838,238155.00,5.789565E+07,222675.28,21390.00,5.160750E+06,19849.01
1737539848,233254.99,6.022820E+07,223067.12,20737.50,5.368125E+06,19881.92
1737539858,222787.45,6.245608E+07,223057.14,19740.00,5.565525E+06,19876.85
1737539868,220312.57,6.465920E+07,222962.50,19687.51,5.762400E+06,19870.32
1737539878,227350.01,6.693270E+07,223108.75,20310.00,5.965500E+06,19884.98
1737539888,227494.93,6.920765E+07,223250.24,20324.99,6.168750E+06,19899.17
1737539898,225655.07,7.146420E+07,223325.39,20077.51,6.369525E+06,19904.74
1737539908,230844.98,7.377265E+07,223553.25,20430.00,6.573825E+06,19920.66
1737539918,216772.51,7.594038E+07,223353.82,19380.00,6.767625E+06,19904.76
1737539928,229824.99,7.823862E+07,223538.71,20520.00,6.972825E+06,19922.34
1737539938,234222.50,8.058085E+07,223835.48,20865.00,7.181475E+06,19948.52
1737539948,228275.01,8.286360E+07,223955.47,20415.00,7.385625E+06,19961.13
1737539958,225797.49,8.512158E+07,224003.94,20100.00,7.586625E+06,19964.78
1737539968,226239.96,8.738398E+07,224061.28,20160.00,7.788225E+06,19969.79
1737539978,225285.05,8.963682E+07,224091.87,20040.00,7.988625E+06,19971.55
1737539988,219677.50,9.183360E+07,223984.20,19627.50,8.184900E+06,19963.15
1737539998,223050.01,9.406410E+07,223961.96,19740.00,8.382300E+06,19957.84
1737540008,220944.99,9.627355E+07,223891.80,19815.00,8.580450E+06,19954.52
1737540018,226525.00,9.853880E+07,223951.64,20197.50,8.782425E+06,19960.04
1737540028,241739.88,1.009562E+08,224346.94,21509.99,8.997525E+06,19994.48
1737540038,257140.06,1.035276E+08,225059.83,22867.51,9.226200E+06,20056.94
1737540048,256430.00,1.060919E+08,225727.28,22755.00,9.453750E+06,20114.35
1737540058,228512.55,1.083770E+08,225785.31,20467.50,9.658425E+06,20121.70
1737540068,248207.51,1.108591E+08,226242.90,22012.50,9.878550E+06,20160.29
1737540078,280130.01,1.136604E+08,227320.64,25102.50,1.012958E+07,20259.14
1737540088,272054.85,1.163810E+08,228197.79,24217.49,1.037175E+07,20336.75
1737540098,180305.08,1.181840E+08,227276.77,16095.01,1.053270E+07,20255.18
1737540108,223560.00,1.204196E+08,227206.65,19890.00,1.073160E+07,20248.29
1737540118,236880.00,1.227884E+08,227385.78,21142.50,1.094302E+07,20264.85
1737540128,229075.01,1.250792E+08,227416.50,20265.00,1.114568E+07,20264.85
1737540138,243404.97,1.275132E+08,227702.00,21712.50,1.136280E+07,20290.70
1737540148,237262.52,1.298858E+08,227869.73,21277.50,1.157558E+07,20308.01
1737540158,239824.92,1.322841E+08,228075.86,21254.99,1.178812E+07,20324.34
1737540168,249407.60,1.347782E+08,228437.41,22185.01,1.200998E+07,20355.88
1737540178,255424.95,1.373324E+08,228887.20,22905.00,1.223902E+07,20398.36
1737540188,248257.56,1.398150E+08,229204.75,22095.01,1.245998E+07,20426.18
1737540198,252102.51,1.423360E+08,229574.07,22507.50,1.268505E+07,20459.75
1737540208,251079.93,1.448468E+08,229915.43,22357.49,1.290862E+07,20489.87
1737540218,255662.55,1.474034E+08,230317.73,22740.00,1.313602E+07,20525.03
1737540228,256362.47,1.499670E+08,230718.42,22740.00,1.336342E+07,20559.10
1737540238,255815.01,1.525252E+08,231098.67,22935.00,1.359278E+07,20595.10
1737540248,244222.51,1.549674E+08,231294.55,21660.00,1.380938E+07,20611.00
1737540258,247277.52,1.574402E+08,231529.59,22162.50,1.403100E+07,20633.81
1737540268,237057.42,1.598108E+08,231609.70,21022.49,1.424122E+07,20639.45
1737540278,244012.57,1.622509E+08,231786.89,21682.51,1.445805E+07,20654.35
1737540288,244844.94,1.646994E+08,231970.80,21929.99,1.467735E+07,20672.31
1737540298,253572.53,1.672351E+08,232270.83,22597.50,1.490332E+07,20699.05
1737540308,253495.05,1.697700E+08,232561.57,22485.00,1.512818E+07,20723.52
1737540318,248162.48,1.722516E+08,232772.39,22177.50,1.534995E+07,20743.17
1737540328,252250.00,1.747742E+08,233032.09,22402.50,1.557398E+07,20765.29
1737540338,258784.95,1.773620E+08,233370.95,23062.50,1.580460E+07,20795.52
1737540348,242722.55,1.797892E+08,233492.40,21637.50,1.602098E+07,20806.45
1737540358,245657.45,1.822458E+08,233648.36,22042.50,1.624140E+07,20822.30
1737540368,250660.03,1.847524E+08,233863.70,22342.50,1.646482E+07,20841.54
1737540378,238040.01,1.871328E+08,233915.90,21037.50,1.667520E+07,20843.99
1737540388,243217.51,1.895650E+08,234030.73,21682.50,1.689202E+07,20854.34
1737540398,156042.44,1.911254E+08,233079.66,14024.99,1.703228E+07,20771.06
1737540408,149482.55,1.926202E+08,232072.46,13230.00,1.716458E+07,20680.20
1737540418,144742.49,1.940676E+08,231032.82,12937.50,1.729395E+07,20588.03
1737540428,131349.89,1.953812E+08,229860.08,11632.49,1.741028E+07,20482.67
1737540438,146212.50,1.968433E+08,228887.44,13065.00,1.754092E+07,20396.42
1737540448,201685.18,1.988601E+08,228574.77,17955.02,1.772048E+07,20368.35
1737540458,221312.51,2.010732E+08,228492.24,19867.50,1.791915E+07,20362.66
1737540468,224279.92,2.033160E+08,228444.91,19912.49,1.811828E+07,20357.60
1737540478,225310.08,2.055692E+08,228410.08,20017.51,1.831845E+07,20353.83
1737540488,227124.99,2.078404E+08,228395.96,20295.00,1.852140E+07,20353.18
1737540498,227659.93,2.101170E+08,228387.96,20332.49,1.872472E+07,20352.95
1737540508,232900.07,2.124460E+08,228436.48,20707.51,1.893180E+07,20356.77
1737540518,224830.02,2.146943E+08,228398.11,19950.00,1.913130E+07,20352.44
1737540528,226449.98,2.169588E+08,228377.60,20190.00,1.933320E+07,20350.73
1737540538,234582.47,2.193046E+08,228442.24,20917.50,1.954238E+07,20356.63
1737540548,234109.96,2.216457E+08,228500.67,20850.00,1.975088E+07,20361.72
1737540558,221207.58,2.238578E+08,228426.25,19852.51,1.994940E+07,20356.52
1737540568,229442.50,2.261522E+08,228436.51,20317.50,2.015258E+07,20356.13
1737540578,237507.50,2.285273E+08,228527.22,21232.50,2.036490E+07,20364.89
1737540588,243670.00,2.309640E+08,228677.15,21750.00,2.058240E+07,20378.61
1737540598,181149.94,2.327755E+08,228211.20,16049.99,2.074290E+07,20336.17
1737540608,252647.56,2.353020E+08,228448.44,22492.51,2.096782E+07,20357.10
1737540618,233952.52,2.376415E+08,228501.37,20827.50,2.117610E+07,20361.63
1737540628,227027.42,2.399118E+08,228487.33,20272.49,2.137882E+07,20360.78
1737540638,226082.51,2.421726E+08,228464.64,20137.50,2.158020E+07,20358.67
1737540648,225190.00,2.444245E+08,228434.04,20025.00,2.178045E+07,20355.55
1737540658,234620.06,2.467707E+08,228491.32,20910.01,2.198955E+07,20360.69
1737540668,241185.00,2.491826E+08,228607.77,21510.00,2.220465E+07,20371.23
