time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1734176727,91293.84,9.130000E+05,91293.84,8239.44,8.240000E+04,8239.44
1734176737,432039.88,5.233400E+06,261661.13,38499.99,4.674000E+05,23369.21
1734176747,417300.04,9.406400E+06,313539.59,37210.00,8.395000E+05,27982.70
1734176757,424979.97,1.365620E+07,341399.21,37740.00,1.216900E+06,30421.98
1734176767,416390.02,1.782010E+07,356397.17,37270.00,1.589600E+06,31791.57
1734176777,408539.99,2.190550E+07,365087.54,36250.00,1.952100E+06,32534.63
1734176787,345950.05,2.536500E+07,362353.64,30850.00,2.260600E+06,32293.97
1734176797,373719.82,2.910220E+07,363774.40,33309.98,2.593700E+06,32420.97
1734176807,413510.01,3.323730E+07,369300.54,36910.00,2.962800E+06,32919.75
1734176817,412830.11,3.736560E+07,373653.47,36820.01,3.331000E+06,33309.77
1734176827,409629.99,4.146190E+07,376924.04,36390.00,3.694900E+06,33589.79
1734176837,353230.04,4.499420E+07,374949.55,31520.00,4.010100E+06,33417.31
1734176847,391320.03,4.890740E+07,376208.81,34900.00,4.359100E+06,33531.36
1734176857,372269.99,5.263010E+07,375927.47,33190.00,4.691000E+06,33506.98
1734176867,386889.85,5.649900E+07,376658.29,34429.99,5.035300E+06,33568.51
1734176877,411179.94,6.061080E+07,378815.89,36589.99,5.401200E+06,33757.36
1734176887,333880.21,6.394960E+07,376172.62,29870.02,5.699900E+06,33528.69
1734176897,412440.02,6.807400E+07,378187.47,36770.00,6.067600E+06,33708.76
1734176907,403929.82,7.211330E+07,379542.33,35989.98,6.427500E+06,33828.83
1734176917,406870.04,7.618200E+07,380908.71,36170.00,6.789200E+06,33945.88
1734176927,377720.03,7.995920E+07,380756.87,33750.00,7.126700E+06,33936.56
1734176937,410800.00,8.406720E+07,382122.46,36580.00,7.492500E+06,34056.71
1734176947,410719.95,8.817440E+07,383365.82,36540.00,7.857900E+06,34164.68
1734176957,404960.02,9.222400E+07,384265.58,36130.00,8.219200E+06,34246.57
1734176967,410939.93,9.633340E+07,385332.55,36569.99,8.584900E+06,34339.51
1734176977,338670.06,9.972010E+07,383537.85,30140.01,8.886300E+06,34177.99
1734176987,391670.09,1.036368E+08,383839.04,35020.01,9.236500E+06,34209.17
1734176997,414829.98,1.077851E+08,384945.86,36830.00,9.604800E+06,34302.77
1734177007,396829.91,1.117534E+08,385355.65,35349.99,9.958300E+06,34338.89
1734177017,448180.15,1.162352E+08,387449.79,40100.01,1.035930E+07,34530.92
1734177027,45610.00,1.166913E+08,376422.73,3980.00,1.039910E+07,33545.41
1734177037,436489.96,1.210562E+08,378299.82,38870.00,1.078780E+07,33711.80
1734177047,423019.98,1.252864E+08,379654.98,37800.00,1.116580E+07,33835.69
1734177057,427429.88,1.295607E+08,381060.12,38069.99,1.154650E+07,33960.23
1734177067,419770.15,1.337584E+08,382166.12,37390.01,1.192040E+07,34058.22
1734177077,349690.00,1.372553E+08,381264.01,31130.00,1.223170E+07,33976.88
1734177087,419730.02,1.414526E+08,382303.63,37430.00,1.260600E+07,34070.21
1734177097,420019.83,1.456528E+08,383296.16,37449.99,1.298050E+07,34159.15
1734177107,419450.21,1.498473E+08,384223.18,37390.02,1.335440E+07,34241.99
1734177117,428009.70,1.541274E+08,385317.84,38139.97,1.373580E+07,34339.44
1734177127,352970.16,1.576571E+08,384528.88,31340.01,1.404920E+07,34266.28
1734177137,422569.96,1.618828E+08,385434.62,37760.00,1.442680E+07,34349.47
1734177147,364680.09,1.655296E+08,384951.95,32490.01,1.475170E+07,34306.23
1734177157,261819.96,1.681478E+08,382153.50,23180.00,1.498350E+07,34053.36
1734177167,263220.07,1.707800E+08,379510.54,23610.01,1.521960E+07,33821.28
1734177177,324919.91,1.740292E+08,378323.79,28869.99,1.550830E+07,33713.65
1734177187,417959.96,1.782088E+08,379167.11,37340.00,1.588170E+07,33790.80
1734177197,353889.98,1.817477E+08,378640.51,31480.00,1.619650E+07,33742.66
1734177207,396416.93,1.857119E+08,379003.29,35339.73,1.654990E+07,33775.25
1734177217,398943.15,1.897013E+08,379402.09,35510.28,1.690500E+07,33809.95
1734177227,394670.01,1.936480E+08,379701.46,35230.00,1.725730E+07,33837.80
1734177237,434959.78,1.979976E+08,380764.12,38749.98,1.764480E+07,33932.26
1734177247,343980.23,2.014374E+08,380070.08,30510.02,1.794990E+07,33867.69
1734177257,405919.38,2.054966E+08,380548.77,36259.94,1.831250E+07,33911.99
1734177267,410870.48,2.096053E+08,381100.07,36540.04,1.867790E+07,33959.78
1734177277,398880.08,2.135941E+08,381417.57,35680.01,1.903470E+07,33990.49
1734177287,418229.93,2.177764E+08,382063.40,37189.99,1.940660E+07,34046.63
1734177297,348440.15,2.212608E+08,381483.69,31120.01,1.971780E+07,33996.17
1734177307,377519.90,2.250360E+08,381416.51,33499.99,2.005280E+07,33987.76
1734177317,412849.90,2.291645E+08,381940.40,36829.99,2.042110E+07,34035.13
1734177327,356820.00,2.327327E+08,381528.59,31860.00,2.073970E+07,33999.47
1734177337,201170.06,2.347444E+08,378619.59,17890.01,2.091860E+07,33739.64
1734177347,403449.90,2.387789E+08,379013.72,35919.99,2.127780E+07,33774.25
1734177357,354029.90,2.423192E+08,378623.35,31499.99,2.159280E+07,33738.71
1734177367,388780.20,2.462070E+08,378779.61,34660.02,2.193940E+07,33752.89
1734177377,405460.00,2.502616E+08,379183.85,36220.00,2.230160E+07,33790.27
1734177387,410279.90,2.543644E+08,379647.97,36459.99,2.266620E+07,33830.11
1734177397,411680.10,2.584812E+08,380119.03,36680.01,2.303300E+07,33872.03
1734177407,343116.80,2.619124E+08,379582.76,30729.71,2.334030E+07,33826.48
1734177417,416203.84,2.660744E+08,380105.92,36930.34,2.370960E+07,33870.82
1734177427,409210.05,2.701665E+08,380515.83,36610.00,2.407570E+07,33909.40
1734177437,452540.04,2.746919E+08,381516.17,40320.00,2.447890E+07,33998.44
1734177447,344329.93,2.781352E+08,381006.77,30629.99,2.478520E+07,33952.30
1734177457,378269.98,2.819179E+08,380969.79,33630.00,2.512150E+07,33947.94
