time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1738679339,235033.62,2.350700E+06,235033.62,20951.76,2.095500E+05,20951.76
1738679349,414850.02,6.499200E+06,324934.86,37095.00,5.805000E+05,29022.75
1738679359,427999.97,1.077920E+07,359288.13,38130.00,9.618000E+05,32058.35
1738679369,452840.01,1.530760E+07,382675.19,40365.00,1.365450E+06,34134.93
1738679379,433865.06,1.964625E+07,392912.85,38550.01,1.750950E+06,35017.92
1738679389,446434.95,2.411060E+07,401832.97,39877.50,2.149725E+06,35827.83
1738679399,380900.05,2.791960E+07,398842.62,33990.00,2.489625E+06,35565.29
1738679409,416100.00,3.208060E+07,400999.75,36907.50,2.858700E+06,35733.06
1738679419,413437.37,3.621498E+07,402381.68,36892.49,3.227625E+06,35861.88
1738679429,406155.05,4.027652E+07,402759.01,36285.00,3.590475E+06,35904.19
1738679439,379287.54,4.406940E+07,400625.27,33780.00,3.928275E+06,35711.09
1738679449,280854.99,4.687795E+07,390644.54,24937.50,4.177650E+06,34813.30
1738679459,250795.01,4.938590E+07,379887.02,22365.00,4.401300E+06,33855.75
1738679469,271382.41,5.209972E+07,372136.77,24217.49,4.643475E+06,33167.31
1738679479,246397.49,5.456370E+07,363754.24,21967.50,4.863150E+06,32420.66
1738679489,244105.00,5.700475E+07,356276.23,21810.00,5.081250E+06,31757.50
1738679499,294420.06,5.994895E+07,352637.67,26100.01,5.342250E+06,31424.71
1738679509,321572.21,6.316468E+07,350911.82,28747.47,5.629725E+06,31275.98
1738679519,346772.79,6.663240E+07,350693.98,30930.03,5.939025E+06,31257.77
1738679529,396354.92,7.059595E+07,352977.01,35302.49,6.292050E+06,31460.01
1738679539,413242.65,7.472838E+07,355846.78,36757.51,6.659625E+06,31712.27
1738679549,367859.98,7.840698E+07,356392.83,32835.00,6.987975E+06,31763.30
1738679559,403047.55,8.243745E+07,358421.28,35880.00,7.346775E+06,31942.29
1738679569,434549.85,8.678295E+07,361593.29,38639.99,7.733175E+06,32221.35
1738679579,416185.07,9.094480E+07,363776.95,37252.51,8.105700E+06,32422.60
1738679589,412200.03,9.506680E+07,365639.36,36727.50,8.472975E+06,32588.17
1738679599,371679.95,9.878360E+07,365863.09,33120.00,8.804175E+06,32607.87
1738679609,407322.60,1.028568E+08,367343.77,36142.51,9.165600E+06,32734.10
1738679619,398087.51,1.068377E+08,368403.90,35535.00,9.520950E+06,32830.69
1738679629,404749.93,1.108852E+08,369615.43,36104.99,9.882000E+06,32939.83
1738679639,413552.56,1.150207E+08,371032.75,36907.51,1.025108E+07,33067.82
1738679649,306567.50,1.180864E+08,369018.22,27292.50,1.052400E+07,32887.34
1738679659,354722.49,1.216336E+08,368585.01,31582.50,1.083982E+07,32847.80
1738679669,409267.50,1.257263E+08,369781.55,36352.50,1.120335E+07,32950.88
1738679679,391870.01,1.296450E+08,370412.65,35085.00,1.155420E+07,33011.85
1738679689,412619.92,1.337712E+08,371585.07,36764.99,1.192185E+07,33116.11
1738679699,413580.08,1.379070E+08,372720.06,36795.01,1.228980E+07,33215.54
1738679709,402859.97,1.419356E+08,373513.22,35947.50,1.264928E+07,33287.43
1738679719,375429.99,1.456899E+08,373562.36,33307.50,1.298235E+07,33287.94
1738679729,390250.03,1.495924E+08,373979.55,34890.00,1.333125E+07,33328.00
1738679739,416535.00,1.537578E+08,375017.49,37020.00,1.370145E+07,33418.04
1738679749,401585.04,1.577736E+08,375650.05,35910.00,1.406055E+07,33477.38
1738679759,400247.48,1.617761E+08,376222.08,35557.50,1.441612E+07,33525.75
1738679769,365312.48,1.654292E+08,375974.13,32632.50,1.474245E+07,33505.45
1738679779,403029.93,1.694595E+08,376575.37,35879.99,1.510125E+07,33558.22
1738679789,422810.06,1.736876E+08,377580.47,37747.51,1.547872E+07,33649.29
1738679799,403287.49,1.777205E+08,378127.42,35940.00,1.583812E+07,33698.03
1738679809,409662.53,1.818171E+08,378784.40,36397.50,1.620210E+07,33754.27
1738679819,372932.50,1.855464E+08,378664.98,33292.50,1.653502E+07,33744.84
1738679829,331212.43,1.888586E+08,377715.93,29512.49,1.683015E+07,33660.20
1738679839,280130.04,1.916598E+08,375802.49,24847.50,1.707862E+07,33487.40
1738679849,420159.97,1.958614E+08,376655.51,37440.00,1.745302E+07,33563.41
1738679859,409215.07,1.999536E+08,377269.84,36607.51,1.781910E+07,33620.85
1738679869,406864.92,2.040222E+08,377817.90,36112.49,1.818022E+07,33666.99
1738679879,368815.06,2.077104E+08,377654.21,33007.51,1.851030E+07,33655.00
1738679889,398702.51,2.116974E+08,378030.07,35400.00,1.886430E+07,33686.16
1738679899,375612.48,2.154536E+08,377987.66,33615.00,1.920045E+07,33684.91
1738679909,393134.84,2.193849E+08,378248.82,34904.99,1.954950E+07,33705.94
1738679919,405470.14,2.234396E+08,378710.19,36210.01,1.991160E+07,33748.39
1738679929,376070.02,2.272003E+08,378666.19,33450.00,2.024610E+07,33743.41
1738679939,413535.05,2.313356E+08,379237.81,36802.50,2.061412E+07,33793.56
1738679949,292544.97,2.342611E+08,377839.54,26152.50,2.087565E+07,33670.32
1738679959,385875.01,2.381198E+08,377967.09,34297.50,2.121862E+07,33680.27
1738679969,391074.95,2.420306E+08,378171.90,34980.00,2.156842E+07,33700.58
1738679979,365580.03,2.456864E+08,377978.18,32587.50,2.189430E+07,33683.46
1738679989,392849.83,2.496149E+08,378203.50,34964.98,2.224395E+07,33702.88
1738679999,395650.20,2.535714E+08,378463.90,35235.02,2.259630E+07,33725.74
1738680009,372272.46,2.572941E+08,378372.85,33202.50,2.292832E+07,33718.05
1738680019,395095.00,2.612451E+08,378615.20,35160.00,2.327992E+07,33738.95
1738680029,362182.43,2.648669E+08,378380.45,32212.49,2.360205E+07,33717.14
1738680039,361057.61,2.684775E+08,378136.46,32287.51,2.392492E+07,33697.00
1738680049,415882.50,2.726363E+08,378660.71,36997.50,2.429490E+07,33742.84
1738680059,404389.91,2.766802E+08,379013.17,36059.99,2.465550E+07,33774.59
1738680069,400272.42,2.806829E+08,379300.45,35677.49,2.501228E+07,33800.30
1738680079,365302.42,2.843360E+08,379113.81,32459.99,2.533688E+07,33782.43
1738680089,391577.71,2.882517E+08,379277.81,35040.02,2.568728E+07,33798.98
1738680099,338240.03,2.916341E+08,378744.86,30105.00,2.598832E+07,33751.00
1738680109,249797.35,2.941321E+08,377091.69,22222.49,2.621055E+07,33603.20
1738680119,285149.96,2.969836E+08,375927.87,25507.50,2.646562E+07,33500.73
1738680129,278665.13,2.997702E+08,374712.09,24660.01,2.671222E+07,33390.22
1738680139,293212.58,3.027024E+08,373705.92,26235.01,2.697458E+07,33301.88
1738680149,372152.42,3.064239E+08,373686.98,33172.49,2.730630E+07,33300.30
1738680159,420942.61,3.106333E+08,374256.32,37537.51,2.768168E+07,33351.35
1738680169,371447.51,3.143478E+08,374222.88,33090.00,2.801258E+07,33348.24
1738680179,405499.82,3.184028E+08,374590.85,36149.98,2.837408E+07,33381.20
1738680189,410700.15,3.225098E+08,375010.72,36585.01,2.873992E+07,33418.46
1738680199,393562.46,3.264454E+08,375223.96,34965.00,2.908958E+07,33436.23
1738680209,380652.44,3.302520E+08,375285.65,33975.00,2.942932E+07,33442.36
1738680219,362602.48,3.338780E+08,375143.14,32250.00,2.975182E+07,33428.96
1738680229,405982.51,3.379378E+08,375485.80,36270.00,3.011452E+07,33460.53
1738680239,426414.93,3.422020E+08,376045.46,37912.49,3.049365E+07,33509.45
1738680249,400085.20,3.462028E+08,376306.76,35752.52,3.085118E+07,33533.83
1738680259,289334.94,3.490962E+08,375371.58,25799.99,3.110918E+07,33450.67
1738680269,207564.97,3.511718E+08,373586.41,18382.50,3.129300E+07,33290.37
1738680279,364155.14,3.548134E+08,373487.13,32482.51,3.161782E+07,33281.87
1738680289,403077.34,3.588441E+08,373795.36,35864.99,3.197648E+07,33308.77
1738680299,368455.10,3.625287E+08,373740.31,32925.01,3.230572E+07,33304.82
1738680309,401592.43,3.665446E+08,374024.51,35804.99,3.266378E+07,33330.33
1738680319,394207.56,3.704867E+08,374228.38,35055.01,3.301432E+07,33347.75
1738680329,411502.49,3.746017E+08,374601.12,36637.50,3.338070E+07,33380.65
1738680339,419740.02,3.787991E+08,375048.04,37380.00,3.375450E+07,33420.25
1738680349,358672.51,3.823858E+08,374887.49,32107.50,3.407558E+07,33407.38
1738680359,419897.36,3.865848E+08,375324.48,37402.49,3.444960E+07,33446.16
1738680369,423782.49,3.908226E+08,375790.43,37657.50,3.482618E+07,33486.66
1738680379,405672.68,3.948794E+08,376075.02,36127.52,3.518745E+07,33511.81
1738680389,424939.50,3.991288E+08,376536.00,37979.96,3.556725E+07,33553.96
1738680399,401825.39,4.031470E+08,376772.35,35812.53,3.592538E+07,33575.07
1738680409,419069.85,4.073377E+08,377163.99,37312.49,3.629850E+07,33609.67
1738680419,413402.60,4.114717E+08,377496.46,36877.51,3.666728E+07,33639.65
1738680429,439425.07,4.158660E+08,378059.45,39075.01,3.705802E+07,33689.07
