time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1731075118,22067.92,2.207000E+05,22067.92,2089.80,2.090000E+04,2089.80
1731075128,328810.10,3.508800E+06,175431.77,29310.01,3.140000E+05,15699.26
1731075138,347970.03,6.988500E+06,232942.73,31030.00,6.243000E+05,20809.35
1731075148,335489.98,1.034340E+07,258578.94,29740.00,9.217000E+05,23041.96
1731075158,322789.97,1.357130E+07,271420.90,28780.00,1.209500E+06,24189.55
1731075168,326869.92,1.684000E+07,280662.26,29239.99,1.501900E+06,25031.27
1731075178,257960.03,1.941960E+07,277419.13,22970.00,1.731600E+06,24736.81
1731075188,331539.85,2.273500E+07,284184.15,29549.99,2.027100E+06,25338.45
1731075198,330360.24,2.603860E+07,289314.77,29400.02,2.321100E+06,25789.73
1731075208,326699.88,2.930560E+07,293053.24,29169.99,2.612800E+06,26127.75
1731075218,335119.97,3.265680E+07,296877.46,29760.00,2.910400E+06,26457.96
1731075228,274170.11,3.539850E+07,294985.20,24410.01,3.154500E+06,26287.29
1731075238,352070.01,3.891920E+07,299376.30,31500.00,3.469500E+06,26688.27
1731075248,329809.87,4.221730E+07,301550.12,29399.99,3.763500E+06,26881.96
1731075258,349690.09,4.571420E+07,304759.43,31110.01,4.074600E+06,27163.83
1731075268,279250.02,4.850670E+07,303165.10,24890.00,4.323500E+06,27021.72
1731075278,223970.02,5.074640E+07,298506.59,19850.00,4.522000E+06,26599.85
1731075288,200979.96,5.275620E+07,293088.47,17940.00,4.701400E+06,26118.75
1731075298,168750.00,5.444370E+07,286544.37,15090.00,4.852300E+06,25538.29
1731075308,165309.64,5.609680E+07,280482.65,14729.97,4.999600E+06,24997.88
1731075318,252640.51,5.862320E+07,279156.85,22600.05,5.225600E+06,24883.70
1731075328,285310.02,6.147630E+07,279436.53,25340.00,5.479000E+06,24904.44
1731075338,336130.06,6.483760E+07,281901.46,30000.01,5.779000E+06,25125.98
1731075348,312670.00,6.796430E+07,283183.48,27750.00,6.056500E+06,25235.32
1731075358,317170.01,7.113600E+07,284542.93,28360.00,6.340100E+06,25360.30
1731075368,338499.93,7.452100E+07,286618.19,30139.99,6.641500E+06,25544.14
1731075378,268780.05,7.720880E+07,285957.53,24020.00,6.881700E+06,25487.69
1731075388,328509.70,8.049390E+07,287477.24,29159.97,7.173300E+06,25618.84
1731075398,330270.19,8.379660E+07,288952.86,29380.02,7.467100E+06,25748.54
1731075408,317450.00,8.697110E+07,289902.76,28400.00,7.751100E+06,25836.92
1731075418,289420.11,8.986530E+07,289887.19,25720.01,8.008300E+06,25833.15
1731075428,330649.89,9.317180E+07,291161.02,29429.99,8.302600E+06,25945.55
1731075438,339220.14,9.656400E+07,292617.35,30220.01,8.604800E+06,26075.08
1731075448,313079.95,9.969480E+07,293219.19,27960.00,8.884400E+06,26130.52
1731075458,320470.01,1.028995E+08,293997.78,28650.00,9.170900E+06,26202.50
1731075468,288466.91,1.057842E+08,293844.15,25599.73,9.426900E+06,26185.76
1731075478,347843.67,1.092626E+08,295303.57,31020.33,9.737100E+06,26316.42
1731075488,322320.03,1.124858E+08,296014.53,28670.00,1.002380E+07,26378.36
1731075498,331840.03,1.158042E+08,296933.13,29600.00,1.031980E+07,26460.96
1731075508,123099.97,1.170352E+08,292587.31,11050.00,1.043030E+07,26075.69
1731075518,320460.07,1.202398E+08,293267.13,28430.01,1.071460E+07,26133.11
1731075528,326739.87,1.235072E+08,294064.10,29269.99,1.100730E+07,26207.80
1731075538,335477.68,1.268620E+08,295027.21,29729.79,1.130460E+07,26289.71
1731075548,317802.32,1.300400E+08,295544.82,28440.21,1.158900E+07,26338.58
1731075558,314599.99,1.331860E+08,295968.27,28020.00,1.186920E+07,26375.95
1731075568,283939.98,1.360254E+08,295706.79,25340.00,1.212260E+07,26353.42
1731075578,207329.93,1.380987E+08,293826.43,18349.99,1.230610E+07,26183.14
1731075588,219170.05,1.402904E+08,292271.09,19590.00,1.250200E+07,26045.78
1731075598,315810.03,1.434485E+08,292751.48,28170.00,1.278370E+07,26089.13
1731075608,332399.93,1.467725E+08,293544.45,29659.99,1.308030E+07,26160.55
1731075618,289490.11,1.496674E+08,293464.95,25750.01,1.333780E+07,26152.50
1731075628,315980.01,1.528272E+08,293897.93,28180.00,1.361960E+07,26191.49
1731075638,336789.74,1.561951E+08,294707.21,29889.98,1.391850E+07,26261.27
1731075648,327930.23,1.594744E+08,295322.45,29350.02,1.421200E+07,26318.47
1731075658,329579.95,1.627702E+08,295945.31,29380.00,1.450580E+07,26374.14
1731075668,271519.94,1.654854E+08,295509.15,24049.99,1.474630E+07,26332.63
1731075678,325530.09,1.687407E+08,296035.83,29120.01,1.503750E+07,26381.54
1731075688,319240.04,1.719331E+08,296435.90,28380.00,1.532130E+07,26415.99
1731075698,335890.01,1.752920E+08,297104.61,30020.00,1.562150E+07,26477.08
1731075708,321499.90,1.785070E+08,297511.20,28579.99,1.590730E+07,26512.13
1731075718,286420.06,1.813712E+08,297329.38,25590.01,1.616320E+07,26497.01
1731075728,328080.03,1.846520E+08,297825.36,29200.00,1.645520E+07,26540.61
1731075738,337899.81,1.880310E+08,298461.46,30019.98,1.675540E+07,26595.83
1731075748,325600.07,1.912870E+08,298885.50,29130.01,1.704670E+07,26635.43
1731075758,278209.99,1.940691E+08,298567.41,24720.00,1.729390E+07,26605.96
1731075768,332830.15,1.973974E+08,299086.55,29600.01,1.758990E+07,26651.33
1731075778,309079.98,2.004882E+08,299235.70,27640.00,1.786630E+07,26666.08
1731075788,338939.89,2.038776E+08,299819.59,30169.99,1.816800E+07,26717.61
1731075798,334960.07,2.072272E+08,300328.87,29920.01,1.846720E+07,26764.02
1731075808,252650.02,2.097537E+08,299647.74,22390.00,1.869110E+07,26701.54
1731075818,343640.00,2.131901E+08,300267.35,30760.00,1.899870E+07,26758.70
1731075828,344689.94,2.166370E+08,300884.33,30589.99,1.930460E+07,26811.91
1731075838,326019.96,2.198972E+08,301228.65,29180.00,1.959640E+07,26844.35
1731075848,275420.11,2.226514E+08,300879.89,24540.01,1.984180E+07,26813.21
1731075858,332749.94,2.259789E+08,301304.82,29589.99,2.013770E+07,26850.23
1731075868,327170.05,2.292506E+08,301645.15,29140.00,2.042910E+07,26880.36
1731075878,328449.91,2.325351E+08,301993.27,29239.99,2.072150E+07,26911.01
1731075888,170090.00,2.342360E+08,300302.20,15140.00,2.087290E+07,26760.10
1731075898,287460.01,2.371106E+08,300139.64,25740.00,2.113030E+07,26747.18
1731075908,341550.07,2.405261E+08,300657.27,30360.01,2.143390E+07,26792.34
1731075918,203240.01,2.425585E+08,299454.59,18040.00,2.161430E+07,26684.29
1731075928,171909.89,2.442776E+08,297899.17,15369.99,2.176800E+07,26546.31
1731075938,172239.69,2.460000E+08,296385.20,15449.97,2.192250E+07,26412.62
1731075948,159520.31,2.475952E+08,294755.86,14150.03,2.206400E+07,26266.64
1731075958,165419.98,2.492494E+08,293234.26,14740.00,2.221140E+07,26131.03
1731075968,240400.06,2.516534E+08,292619.91,21460.01,2.242600E+07,26076.72
1731075978,225460.05,2.539080E+08,291847.96,20080.00,2.262680E+07,26007.79
1731075988,279149.94,2.566995E+08,291703.67,24759.99,2.287440E+07,25993.61
1731075998,317880.13,2.598783E+08,291997.78,28410.01,2.315850E+07,26020.76
1731076008,314139.98,2.630197E+08,292243.81,27940.00,2.343790E+07,26042.08
1731076018,291289.44,2.659326E+08,292233.32,25979.95,2.369770E+07,26041.40
1731076028,318100.51,2.691136E+08,292514.48,28430.05,2.398200E+07,26067.36
1731076038,307520.09,2.721888E+08,292675.83,27390.01,2.425590E+07,26081.59
1731076048,310969.93,2.752985E+08,292870.45,27599.99,2.453190E+07,26097.74
1731076058,328129.95,2.785798E+08,293241.60,29310.00,2.482500E+07,26131.55
1731076068,252740.00,2.811072E+08,292819.71,22420.00,2.504920E+07,26092.89
1731076078,315120.12,2.842584E+08,293049.61,28080.01,2.533000E+07,26113.38
1731076088,328400.02,2.875424E+08,293410.33,29400.00,2.562400E+07,26146.91
1731076098,318539.85,2.907278E+08,293664.16,28259.99,2.590660E+07,26168.26
1731076108,292610.14,2.936539E+08,293653.62,26170.01,2.616830E+07,26168.28
1731076118,308409.92,2.967380E+08,293799.73,27529.99,2.644360E+07,26181.76
1731076128,326930.09,3.000073E+08,294124.53,28990.01,2.673350E+07,26209.29
1731076138,330659.99,3.033139E+08,294479.25,29500.00,2.702850E+07,26241.24
1731076148,296769.98,3.062816E+08,294501.27,26550.00,2.729400E+07,26244.21
1731076158,307040.03,3.093520E+08,294620.69,27360.00,2.756760E+07,26254.83
1731076168,319180.00,3.125438E+08,294852.38,28300.00,2.785060E+07,26274.13
1731076178,350749.97,3.160513E+08,295374.79,31410.00,2.816470E+07,26322.13
1731076188,313029.93,3.191816E+08,295538.26,27809.99,2.844280E+07,26335.90
1731076198,274469.97,3.219263E+08,295344.97,24440.00,2.868720E+07,26318.51
1731076208,325120.10,3.251775E+08,295615.66,29050.01,2.897770E+07,26343.34
1731076218,321530.02,3.283928E+08,295849.12,28590.00,2.926360E+07,26363.58
1731076228,331160.01,3.317044E+08,296164.39,29500.00,2.955860E+07,26391.59
1731076238,326760.01,3.349720E+08,296435.15,29180.00,2.985040E+07,26416.26
1731076248,281839.98,3.377904E+08,296307.12,25140.00,3.010180E+07,26405.07
1731076258,337000.02,3.411604E+08,296660.98,29960.00,3.040140E+07,26435.98
1731076268,322629.88,3.443867E+08,296884.85,28709.99,3.068850E+07,26455.58
1731076278,341970.14,3.478064E+08,297270.19,30590.01,3.099440E+07,26490.92
1731076288,158639.98,3.493928E+08,296095.36,14000.00,3.113440E+07,26385.06
1731076298,258279.79,3.519756E+08,295777.58,22999.98,3.136440E+07,26356.62
