time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737300684,243897.76,2.439000E+06,243897.76,21779.80,2.178000E+05,21779.80
1737300694,336309.99,5.802100E+06,290103.66,30010.00,5.179000E+05,25894.88
1737300704,334119.92,9.143300E+06,304775.71,29719.99,8.151000E+05,27169.91
1737300714,331770.11,1.246100E+07,311524.29,29590.01,1.111000E+06,27774.94
1737300724,339149.89,1.585250E+07,317049.40,30209.99,1.413100E+06,28261.95
1737300734,333820.09,1.919070E+07,319844.51,29860.01,1.711700E+06,28528.29
1737300744,333080.01,2.252150E+07,321735.29,29640.00,2.008100E+06,28687.11
1737300754,329408.87,2.581560E+07,322694.49,29389.90,2.302000E+06,28774.95
1737300764,339151.08,2.920710E+07,324523.00,30210.10,2.604100E+06,28934.41
1737300774,331130.04,3.251840E+07,325183.70,29500.00,2.899100E+06,28990.97
1737300784,337900.03,3.589740E+07,326339.73,30060.00,3.199700E+06,29088.16
1737300794,224319.98,3.814060E+07,317838.09,19900.00,3.398700E+06,28322.48
1737300804,226440.01,4.040500E+07,310807.47,20180.00,3.600500E+06,27696.13
1737300814,204169.99,4.244670E+07,303190.51,18300.00,3.783500E+06,27024.98
1737300824,184599.96,4.429270E+07,295284.48,16380.00,3.947300E+06,26315.32
1737300834,180160.07,4.609430E+07,288089.21,16160.01,4.108900E+06,25680.61
1737300844,254419.99,4.863850E+07,286108.67,22540.00,4.334300E+06,25495.87
1737300854,300209.85,5.164060E+07,286892.07,26749.99,4.601800E+06,25565.54
1737300864,309220.19,5.473280E+07,288067.23,27660.02,4.878400E+06,25675.78
1737300874,299339.97,5.772620E+07,288630.87,26690.00,5.145300E+06,25726.49
1737300884,311619.97,6.084240E+07,289725.59,27630.00,5.421600E+06,25817.13
1737300894,300250.04,6.384490E+07,290203.97,26790.00,5.689500E+06,25861.35
1737300904,276009.99,6.660500E+07,289586.84,24670.00,5.936200E+06,25809.55
1737300914,296979.15,6.957480E+07,289894.85,26359.92,6.199800E+06,25832.49
1737300924,302470.78,7.259950E+07,290397.89,27110.07,6.470900E+06,25883.59
1737300934,293920.09,7.553870E+07,290533.36,26080.01,6.731700E+06,25891.14
1737300944,301989.93,7.855860E+07,290957.68,26939.99,7.001100E+06,25929.99
