time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737909048,160879.08,1.609025E+06,160879.08,14375.41,1.437750E+05,14375.41
1737909058,375340.06,5.362425E+06,268101.75,33525.01,4.790250E+05,23949.51
1737909068,355317.38,8.915600E+06,297172.23,31657.49,7.956000E+05,26518.71
1737909078,353412.55,1.244972E+07,311231.79,31387.50,1.109475E+06,27735.87
1737909088,367022.58,1.611995E+07,322389.62,32857.51,1.438050E+06,28760.16
1737909098,369524.94,1.981520E+07,330245.32,32834.99,1.766400E+06,29439.29
1737909108,312809.96,2.294330E+07,327754.60,27832.50,2.044725E+06,29209.75
1737909118,366315.09,2.660645E+07,332574.58,32715.01,2.371875E+06,29647.90
1737909128,363990.03,3.024635E+07,336065.13,32445.00,2.696325E+06,29958.68
1737909138,369639.91,3.394275E+07,339422.56,32834.99,3.024675E+06,30246.31
1737909148,352985.07,3.747260E+07,340655.49,31552.51,3.340200E+06,30365.05
1737909158,342247.53,4.089508E+07,340788.16,30412.50,3.644325E+06,30369.01
1737909168,348069.83,4.437578E+07,341348.28,31049.98,3.954825E+06,30421.39
1737909178,350015.04,4.787592E+07,341967.33,31305.00,4.267875E+06,30484.50
1737909188,354747.52,5.142340E+07,342819.34,31575.00,4.583625E+06,30557.20
1737909198,353349.88,5.495690E+07,343477.49,31387.49,4.897500E+06,30609.10
1737909208,347177.69,5.842868E+07,343695.15,30922.52,5.206725E+06,30627.53
1737909218,363150.03,6.206018E+07,344775.96,32347.50,5.530200E+06,30723.09
1737909228,351822.50,6.557840E+07,345146.83,31500.00,5.845200E+06,30763.98
1737909238,354633.58,6.912475E+07,345621.17,31604.87,6.161250E+06,30806.02
1737909248,361851.44,7.274325E+07,346394.03,32182.63,6.483075E+06,30871.57
1737909258,316494.91,7.590820E+07,345034.99,28244.99,6.765525E+06,30752.18
1737909268,363480.09,7.954300E+07,345836.94,32385.01,7.089375E+06,30823.17
1737909278,370424.80,8.324725E+07,346861.43,32969.98,7.419075E+06,30912.62
1737909288,370802.52,8.695528E+07,347819.07,32985.00,7.748925E+06,30995.52
1737909298,355992.59,9.051520E+07,348133.43,31747.51,8.066400E+06,31024.44
1737909308,301062.55,9.352582E+07,346390.08,26917.50,8.335575E+06,30872.33
1737909318,338497.54,9.691080E+07,346108.20,30127.50,8.636850E+06,30845.73
1737909328,362862.33,1.005394E+08,346685.93,32317.49,8.960025E+06,30896.48
1737909338,350570.01,1.040451E+08,346815.40,31267.50,9.272700E+06,30908.85
1737909348,306447.63,1.071096E+08,345513.22,27330.01,9.546000E+06,30793.40
1737909358,368377.40,1.107934E+08,346227.72,32722.49,9.873225E+06,30853.69
1737909368,372167.53,1.145150E+08,347013.77,33195.00,1.020518E+07,30924.64
1737909378,242677.54,1.169418E+08,343945.07,21645.00,1.042162E+07,30651.71
1737909388,367397.49,1.206158E+08,344615.14,32737.50,1.074900E+07,30711.30
1737909398,320319.93,1.238190E+08,343940.27,28567.49,1.103468E+07,30651.75
1737909408,371920.09,1.275382E+08,344696.48,33150.01,1.136618E+07,30719.27
1737909418,361309.88,1.311513E+08,345133.68,32092.49,1.168710E+07,30755.41
1737909428,352602.43,1.346773E+08,345325.18,31477.49,1.200188E+07,30773.92
1737909438,318142.68,1.378588E+08,344645.62,28297.52,1.228485E+07,30712.01
