time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737909048,161168.88,1.612025E+06,161168.88,14404.50,1.440750E+05,14404.50
1737909058,381447.49,5.426500E+06,271296.70,33982.50,4.839000E+05,24192.48
1737909068,348639.87,8.912900E+06,297075.97,31139.99,7.953000E+05,26508.15
1737909078,336404.13,1.227695E+07,306907.52,29894.92,1.094250E+06,27354.80
1737909088,368426.06,1.596120E+07,319210.68,32977.59,1.424025E+06,28479.31
1737909098,360110.05,1.956230E+07,326027.00,31927.50,1.743300E+06,29053.99
1737909108,344049.99,2.300280E+07,328601.64,30787.50,2.051175E+06,29301.63
1737909118,358640.02,2.658920E+07,332356.34,31822.50,2.369400E+06,29616.73
1737909128,357814.97,3.016735E+07,335185.01,31995.00,2.689350E+06,29880.97
1737909138,364990.01,3.381725E+07,338165.45,32580.00,3.015150E+06,30150.87
1737909148,318914.98,3.700640E+07,336415.44,28245.00,3.297600E+06,29977.61
1737909158,369587.49,4.070228E+07,339179.73,33052.50,3.628125E+06,30233.85
1737909168,367297.47,4.437525E+07,341342.60,32662.50,3.954750E+06,30420.67
1737909178,350675.03,4.788200E+07,342009.19,31357.50,4.268325E+06,30487.58
1737909188,354020.02,5.142220E+07,342809.90,31515.00,4.583475E+06,30556.08
1737909198,323882.50,5.466102E+07,341626.95,28890.00,4.872375E+06,30451.95
1737909208,377132.46,5.843235E+07,343715.49,33487.50,5.207250E+06,30630.51
1737909218,350404.96,6.193640E+07,344087.12,31357.50,5.520825E+06,30670.89
1737909228,360215.05,6.553855E+07,344935.95,31942.50,5.840250E+06,30737.82
1737909238,308435.04,6.862290E+07,343110.92,27570.00,6.115950E+06,30579.43
1737909248,356880.01,7.219170E+07,343766.59,31845.00,6.434400E+06,30639.70
1737909258,368549.80,7.587720E+07,344893.09,32699.98,6.761400E+06,30733.34
1737909268,369025.07,7.956745E+07,345942.29,32992.51,7.091325E+06,30831.57
1737909278,357875.12,8.314620E+07,346439.49,31777.51,7.409100E+06,30870.98
1737909288,309362.72,8.623985E+07,344956.42,27674.80,7.685850E+06,30743.13
1737909298,376515.23,9.000498E+07,346170.20,33480.24,8.020650E+06,30848.41
1737909308,349352.54,9.349850E+07,346288.07,31125.00,8.331900E+06,30858.65
