time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1737243536,46764.67,4.677000E+05,46764.67,4259.51,4.260000E+04,4259.51
1737243546,408710.10,4.554800E+06,227727.06,36450.01,4.071000E+05,20353.84
1737243556,380659.95,8.361400E+06,278702.76,33950.00,7.466000E+05,24885.72
1737243566,376000.07,1.212140E+07,303026.39,33360.01,1.080200E+06,27004.23
1737243576,381959.96,1.594100E+07,318812.75,34130.00,1.421500E+06,28429.35
1737243586,378849.63,1.972950E+07,328818.71,33699.97,1.758500E+06,29307.77
1737243596,300200.33,2.273150E+07,324730.44,26820.03,2.026700E+06,28952.39
1737243606,375640.01,2.648790E+07,331094.05,33450.00,2.361200E+06,29514.58
1737243616,374699.84,3.023490E+07,335939.08,33349.99,2.694700E+06,29940.73
1737243626,432730.05,3.456220E+07,345618.06,38620.00,3.080900E+06,30808.65
1737243636,375620.00,3.831840E+07,348345.48,33430.00,3.415200E+06,31046.95
1737243646,318480.07,4.150320E+07,345856.72,28460.01,3.699800E+06,30831.37
1737243656,340610.00,4.490930E+07,345453.13,30290.00,4.002700E+06,30789.73
1737243666,381609.95,4.872540E+07,348035.74,33920.00,4.341900E+06,31013.32
1737243676,380749.98,5.253290E+07,350216.68,33960.00,4.681500E+06,31209.76
1737243686,380749.99,5.634040E+07,352124.99,33990.00,5.021400E+06,31383.53
1737243696,321930.06,5.955970E+07,350348.83,28610.01,5.307500E+06,31220.38
1737243706,320950.00,6.276920E+07,348715.58,28650.00,5.594000E+06,31077.58
1737243716,372709.82,6.649630E+07,349978.42,33159.98,5.925600E+06,31187.18
1737243726,357440.21,7.007070E+07,350351.51,31890.02,6.244500E+06,31222.32
1737243736,357569.99,7.364640E+07,350695.25,31950.00,6.564000E+06,31256.97
1737243746,299309.98,7.663950E+07,348359.56,26690.00,6.830900E+06,31049.39
1737243756,374720.02,8.038670E+07,349505.66,33280.00,7.163700E+06,31146.37
1737243766,372609.97,8.411280E+07,350468.34,33150.00,7.495200E+06,31229.85
1737243776,370440.01,8.781720E+07,351267.20,33080.00,7.826000E+06,31303.86
1737243786,344550.00,9.126270E+07,351008.85,30790.00,8.133900E+06,31284.09
1737243796,356050.03,9.482320E+07,351195.56,31740.00,8.451300E+06,31300.98
1737243806,371099.78,9.853420E+07,351906.42,33049.98,8.781800E+06,31363.44
1737243816,384240.08,1.023766E+08,353021.37,34090.01,9.122700E+06,31457.46
1737243826,319299.93,1.055696E+08,351897.33,28619.99,9.408900E+06,31362.88
1737243836,347920.16,1.090488E+08,351769.03,30990.01,9.718800E+06,31350.85
1737243846,377919.97,1.128280E+08,352586.25,33640.00,1.005520E+07,31422.39
1737243856,355269.99,1.163807E+08,352667.57,31650.00,1.037170E+07,31429.29
1737243866,236130.01,1.187420E+08,349240.01,21070.00,1.058240E+07,31124.60
1737243876,297800.01,1.217200E+08,347770.30,26530.00,1.084770E+07,30993.33
1737243886,374999.95,1.254700E+08,348526.68,33350.00,1.118120E+07,31058.79
1737243896,370270.07,1.291727E+08,349114.33,33060.01,1.151180E+07,31112.88
1737243906,374629.86,1.329190E+08,349785.79,33249.99,1.184430E+07,31169.12
1737243916,269940.06,1.356184E+08,347738.47,24190.01,1.208620E+07,30990.17
1737243926,256809.98,1.381865E+08,345465.27,22810.00,1.231430E+07,30785.66
1737243936,249849.96,1.406850E+08,343133.19,22230.00,1.253660E+07,30576.99
1737243946,262460.06,1.433096E+08,341212.41,23510.01,1.277170E+07,30408.73
1737243956,287799.93,1.461876E+08,339970.26,25569.99,1.302740E+07,30296.20
1737243966,370510.17,1.498927E+08,340664.35,32950.02,1.335690E+07,30356.51
1737243976,378579.96,1.536785E+08,341506.91,33740.00,1.369430E+07,30431.70
1737243986,426380.05,1.579423E+08,343351.98,38100.00,1.407530E+07,30598.40
1737243996,377529.93,1.617176E+08,344079.17,33659.99,1.441190E+07,30663.54
1737244006,300230.01,1.647199E+08,343165.64,26760.00,1.467950E+07,30582.22
1737244016,379719.90,1.685171E+08,343911.65,33829.99,1.501780E+07,30648.50
1737244026,378750.17,1.723046E+08,344608.42,33760.02,1.535540E+07,30710.73
1737244036,374459.90,1.760492E+08,345193.74,33289.99,1.568830E+07,30761.30
1737244046,329240.07,1.793416E+08,344886.94,29430.01,1.598260E+07,30735.70
1737244056,322599.89,1.825676E+08,344466.43,28739.99,1.627000E+07,30698.05
1737244066,376730.04,1.863349E+08,345063.90,33430.00,1.660430E+07,30748.64
1737244076,380250.00,1.901374E+08,345703.65,33910.00,1.694340E+07,30806.12
1737244086,374660.11,1.938840E+08,346220.73,33510.01,1.727850E+07,30854.40
1737244096,387320.04,1.977572E+08,346941.77,34500.00,1.762350E+07,30918.36
1737244106,308519.98,2.008424E+08,346279.32,27480.00,1.789830E+07,30859.08
1737244116,384679.99,2.046892E+08,346930.18,34230.00,1.824060E+07,30916.21
1737244126,384940.03,2.085386E+08,347563.68,34240.00,1.858300E+07,30971.61
1737244136,386289.85,2.124015E+08,348198.53,34509.99,1.892810E+07,31029.61
1737244146,380379.96,2.162053E+08,348717.58,33860.00,1.926670E+07,31075.27
1737244156,384509.97,2.200504E+08,349285.72,34300.00,1.960970E+07,31126.45
1737244166,297840.17,2.230288E+08,348481.88,26500.02,1.987470E+07,31054.16
1737244176,382639.87,2.268552E+08,349007.39,34169.99,2.021640E+07,31102.10
1737244186,385280.12,2.307080E+08,349556.97,34270.01,2.055910E+07,31150.10
1737244196,205509.95,2.327631E+08,347407.02,18340.00,2.074250E+07,30958.90
1737244206,332620.05,2.360893E+08,347189.57,29570.00,2.103820E+07,30938.48
1737244216,323409.90,2.393234E+08,346844.93,28799.99,2.132620E+07,30907.49
1737244226,358060.02,2.429040E+08,347005.15,31940.00,2.164560E+07,30922.24
1737244236,384679.97,2.467508E+08,347535.78,34280.00,2.198840E+07,30969.53
1737244246,386600.17,2.506168E+08,348078.34,34520.01,2.233360E+07,31018.84
1737244256,335329.97,2.539701E+08,347903.70,29790.00,2.263150E+07,31002.01
1737244266,354249.95,2.575126E+08,347989.46,31520.00,2.294670E+07,31009.01
1737244276,380130.03,2.613139E+08,348418.00,33880.00,2.328550E+07,31047.29
1737244286,437749.81,2.656914E+08,349593.42,39079.98,2.367630E+07,31152.98
1737244296,342050.18,2.691119E+08,349495.46,30550.02,2.398180E+07,31145.15
1737244306,224479.98,2.713567E+08,347892.70,19970.00,2.418150E+07,31001.88
1737244316,249270.03,2.738494E+08,346644.31,22190.00,2.440340E+07,30890.34
1737244326,234349.90,2.761929E+08,345240.63,20889.99,2.461230E+07,30765.33
1737244336,321550.13,2.794084E+08,344948.16,28550.01,2.489780E+07,30737.98
1737244346,367159.94,2.830800E+08,345219.03,32859.99,2.522640E+07,30763.86
1737244356,368490.01,2.867649E+08,345499.41,32700.00,2.555340E+07,30787.19
1737244366,345630.08,2.902212E+08,345500.96,30860.01,2.586200E+07,30788.05
1737244376,266639.87,2.928876E+08,344573.18,23759.99,2.609960E+07,30705.37
1737244386,391930.11,2.968069E+08,345123.85,34970.01,2.644930E+07,30754.96
1737244396,394360.02,3.007505E+08,345689.78,35060.00,2.679990E+07,30804.44
1737244406,395130.08,3.047018E+08,346251.60,35180.01,2.715170E+07,30854.16
1737244416,338239.94,3.080842E+08,346161.58,30169.99,2.745340E+07,30846.48
1737244426,384560.04,3.119298E+08,346588.23,34400.00,2.779740E+07,30885.96
1737244436,393659.72,3.158664E+08,347105.50,34979.98,2.814720E+07,30930.95
1737244446,397830.24,3.198447E+08,347656.85,35530.02,2.850250E+07,30980.94
1737244456,393589.98,3.237806E+08,348150.76,34970.00,2.885220E+07,31023.83
1737244466,328230.03,3.270629E+08,347938.83,29290.00,2.914510E+07,31005.39
1737244476,390159.96,3.309645E+08,348383.27,34690.00,2.949200E+07,31044.17
1737244486,390430.01,3.348688E+08,348821.25,34910.00,2.984110E+07,31084.44
1737244496,394129.96,3.388101E+08,349288.35,35040.00,3.019150E+07,31125.22
1737244506,331560.08,3.421257E+08,349107.45,29560.01,3.048710E+07,31109.25
1737244516,387069.78,3.459964E+08,349490.91,34449.98,3.083160E+07,31142.99
1737244526,308900.18,3.490854E+08,349085.00,27620.02,3.110780E+07,31107.76
1737244536,296889.96,3.520543E+08,348568.22,26350.00,3.137130E+07,31060.66
1737244546,371100.04,3.557653E+08,348789.12,33080.00,3.170210E+07,31080.46
1737244556,334419.99,3.591095E+08,348649.62,29910.00,3.200120E+07,31069.09
1737244566,389210.02,3.630016E+08,349039.62,34710.00,3.234830E+07,31104.10
1737244576,392550.01,3.669271E+08,349454.00,34860.00,3.269690E+07,31139.87
1737244586,396309.99,3.708902E+08,349896.04,35340.00,3.305030E+07,31179.49
1737244596,394199.91,3.748322E+08,350310.09,35059.99,3.340090E+07,31215.76
1737244606,391870.06,3.787509E+08,350694.91,35070.01,3.375160E+07,31251.45
1737244616,304549.98,3.817964E+08,350271.56,27040.00,3.402200E+07,31212.81
1737244626,396619.83,3.857626E+08,350692.91,35379.98,3.437580E+07,31250.69
1737244636,396090.13,3.897235E+08,351101.89,35310.01,3.472890E+07,31287.27
1737244646,390220.09,3.936257E+08,351451.16,34820.01,3.507710E+07,31318.81
1737244656,393870.03,3.975644E+08,351826.55,35060.00,3.542770E+07,31351.92
1737244666,340409.99,4.009685E+08,351726.40,30370.00,3.573140E+07,31343.30
1737244676,363290.00,4.046014E+08,351826.96,32360.00,3.605500E+07,31352.14
1737244686,340579.94,4.080072E+08,351730.00,30370.00,3.635870E+07,31343.68
1737244696,187719.99,4.098844E+08,350328.21,16640.00,3.652510E+07,31218.00
1737244706,229940.00,4.121838E+08,349307.97,20500.00,3.673010E+07,31127.17
1737244716,379309.83,4.159769E+08,349560.08,33779.98,3.706790E+07,31149.47
1737244726,394910.13,4.199260E+08,349938.00,35170.01,3.741960E+07,31182.97
1737244736,236850.04,4.222945E+08,349003.39,21190.00,3.763150E+07,31100.38
